1.017270596314388058e+04,nan,7.541909022074199129e+03,6.860242875072664901e+03,6.361573570602137806e+03,5.942364002109885405e+03,5.700413769781191149e+03,5.454201627475227724e+03,5.197499289927080099e+03,5.108883504991627888e+03,5.020228146010889759e+03,4.767218377742588018e+03,4.745676744320178841e+03,4.688112894200496157e+03,4.629263663727009771e+03,4.513868987569723686e+03,4.469593308922721917e+03,4.443716965318120856e+03,4.477075295216652194e+03,4.374745452880461016e+03,4.345806581474368613e+03,4.390315806802622319e+03,4.295458018209707006e+03,4.279620592425717405e+03,4.258492639572808002e+03,4.310287792150272253e+03,4.217941535005573314e+03,4.283774322280492925e+03,4.268257899652787273e+03,4.251986527464760911e+03,4.232954033654181330e+03,4.146792876269433691e+03,4.128910834202099068e+03
7.629384255254567506e+03,5.682565283046429613e+03,4.691835021232048348e+03,4.324279689856744881e+03,3.793095075816335793e+03,3.480136681825514643e+03,3.233389886111895521e+03,3.043879770241731421e+03,2.889046400844174968e+03,2.752429380158032927e+03,2.631572682542136135e+03,2.533691749280096701e+03,2.452526998850970358e+03,2.373605548710368112e+03,2.306114233333726133e+03,2.241678019755252990e+03,2.188784579189737087e+03,2.141288179414871593e+03,2.102886489004872601e+03,2.073819799388140382e+03,2.033825538229586982e+03,2.009547884561633055e+03,1.989696052594504636e+03,1.972868139058402903e+03,1.954882565702233705e+03,1.947973208133496200e+03,1.931276062919414244e+03,1.915936004996932070e+03,1.909554666622301056e+03,1.897830459890975817e+03,1.871673443656227846e+03,1.853942013653939512e+03,1.838433663548601544e+03
7.324273386053341710e+03,5.654231782542411565e+03,4.652413833731381601e+03,3.980121463829412733e+03,3.517963467094194129e+03,3.096858435729068333e+03,2.898801139983961548e+03,2.706483158156460831e+03,2.547421699162097866e+03,2.365336062232760469e+03,2.256981172418768438e+03,2.162487818056457400e+03,2.081923036960854006e+03,2.008009227598828829e+03,1.939866635148695650e+03,1.885206589740347454e+03,1.835204643957192275e+03,1.789644452547544006e+03,1.766745713768790210e+03,1.726884268836054162e+03,1.690407987837522114e+03,1.655696253454208090e+03,1.626202453795340489e+03,1.596902473139045014e+03,1.587900628881655393e+03,1.571549392608186508e+03,1.557121887855199702e+03,1.545576186379245200e+03,1.538518119874366903e+03,1.521799729363499182e+03,1.505215881298717250e+03,1.488560114315084093e+03,1.472460385052218044e+03
nan,5.530687698303032448e+03,4.553194231024848705e+03,3.884213144045536865e+03,3.417897125204386612e+03,3.041330301915063501e+03,2.774067762224267426e+03,2.573944711038026071e+03,2.359602971712226463e+03,2.223657490417623649e+03,2.111791046904975246e+03,2.018736958623000419e+03,1.935560770796033466e+03,1.852395422484011760e+03,1.787060911373473346e+03,1.733724270381032738e+03,1.685129091719312783e+03,1.647962406126941460e+03,1.621513950060161733e+03,1.582781619110570546e+03,1.542934668470806855e+03,1.512683015723825747e+03,1.483472842993738595e+03,1.456617084722367508e+03,1.436841093875033266e+03,1.414696023291048505e+03,1.401351337656389887e+03,1.390878492941351624e+03,1.379877136492802720e+03,1.369041320840105982e+03,1.353654233090520620e+03,1.336473070404201508e+03,1.320382910279748103e+03
nan,nan,4.490541910187558642e+03,3.828711496688245006e+03,3.365477998400731394e+03,3.009429485892711000e+03,2.726469085455704771e+03,2.524451119670219214e+03,2.344571206986997367e+03,2.202462277018287296e+03,2.082913630042864042e+03,1.972937909450972484e+03,1.859251406081212735e+03,1.786674734378794255e+03,1.715618794776659342e+03,1.663537441178909376e+03,1.610231228313130259e+03,1.571267751164300989e+03,1.534769717152923249e+03,1.502027644666438619e+03,1.462434134158431561e+03,1.432818587704853144e+03,1.404252536814273753e+03,1.378259591929499720e+03,1.358055597977278012e+03,1.334258733530431300e+03,1.316398395437879117e+03,1.305005326985048896e+03,1.287994217247997540e+03,1.284217555413145647e+03,1.269028079356803801e+03,1.252032392990763810e+03,1.236532993061710386e+03
nan,nan,nan,3.792645553085392748e+03,3.332989098264334189e+03,2.962609492988522106e+03,2.696728235156343089e+03,2.496136921683181754e+03,2.316952794629989057e+03,2.172157171072385609e+03,2.053129897251914826e+03,1.943756992924718816e+03,1.856645663070903993e+03,1.775455861717133757e+03,1.697593162891874044e+03,1.614704704159101311e+03,1.565476714928021693e+03,1.534187134537816291e+03,1.494512480264464330e+03,1.460934488252492656e+03,1.426512242446824530e+03,1.394519313850549224e+03,1.353690754098021671e+03,1.327988121153828388e+03,1.307719162050665545e+03,1.284487286215907034e+03,1.264262495556343993e+03,1.250398369934649281e+03,1.233892625412206598e+03,1.230309182374644934e+03,1.215217439790009848e+03,1.198382626576149733e+03,1.183006640194995953e+03
nan,nan,nan,nan,3.321238987054042809e+03,2.952422685183463727e+03,2.686628369162360741e+03,2.483487365333625348e+03,2.303977177236774878e+03,2.154763057049924555e+03,2.035729983077043016e+03,1.932771227206552794e+03,1.837247875236307436e+03,1.749467912608831284e+03,1.682386061714123571e+03,1.619613624814134255e+03,1.564474302537792028e+03,1.527184659470291081e+03,1.476170802592925156e+03,1.418517997660647779e+03,1.388288892176671197e+03,1.362136257907757681e+03,1.331675419715624457e+03,1.312305803415722266e+03,1.284319048805613420e+03,1.259318075772394877e+03,1.230092192230040382e+03,1.212609426785435062e+03,1.196296785649815320e+03,1.189201258672577978e+03,1.177789648439901384e+03,1.161073154808537993e+03,1.145826338509889183e+03
nan,nan,nan,nan,nan,2.936298131230000308e+03,2.672130706207917683e+03,2.469783992167542237e+03,2.291779637891154835e+03,2.138671938788283569e+03,2.024647187766215211e+03,1.924999883102721697e+03,1.827414756540835924e+03,1.737069109408396343e+03,1.662273522325578824e+03,1.606994349506821891e+03,1.553125091960827604e+03,1.515046949970211926e+03,1.466387776362078284e+03,1.423644051963294714e+03,1.375160633733568829e+03,1.342019657763135456e+03,1.303842784966243698e+03,1.288764255813744739e+03,1.261074413483634089e+03,1.237141394568006945e+03,1.216591378012244377e+03,1.197299402032160287e+03,1.178894068005170084e+03,1.171477403757492766e+03,1.157383995329753361e+03,1.133694562873756013e+03,1.118484634481621470e+03
nan,nan,nan,nan,nan,nan,2.658716782208590303e+03,2.458018085014586177e+03,2.280902404388656578e+03,2.129134843640697000e+03,2.013726875577090368e+03,1.915551243012532495e+03,1.818717097372204307e+03,1.729671740014713805e+03,1.661730475745159083e+03,1.598731779756318247e+03,1.543700407618993268e+03,1.505500913681580414e+03,1.456484387769439763e+03,1.413400489450921896e+03,1.365516654825187970e+03,1.333062755719090774e+03,1.299466564838979593e+03,1.277571016251248693e+03,1.249066006117373490e+03,1.221907072635626037e+03,1.199641055045591656e+03,1.180156056356194995e+03,1.159045788170003334e+03,1.151043078162994561e+03,1.135860911705683748e+03,1.122573461341915163e+03,1.106951088308782801e+03
nan,nan,nan,nan,nan,nan,nan,2.445254702354367510e+03,2.271756799589709317e+03,2.121855435537379435e+03,2.005923644743558725e+03,1.906645062932534302e+03,1.811315148395315646e+03,1.723203475716472440e+03,1.655300734424778284e+03,1.592665181837058981e+03,1.536572079885726453e+03,1.498207525072554063e+03,1.450321937268890906e+03,1.406885881292944305e+03,1.354482408672540032e+03,1.325225311129843021e+03,1.291559024890727414e+03,1.269961147554809031e+03,1.240053793818211716e+03,1.219173850221726752e+03,1.196299316187067916e+03,1.174833137206657057e+03,1.148405667368459035e+03,1.137859016829014990e+03,1.121075638073427626e+03,1.107280784029112056e+03,1.091497049088418862e+03
