6.007741441912602198e+01,5.231222607204767172e+01,4.602285482970518871e+01,4.111008568948859931e+01,3.697491279656503593e+01,3.362603598767709911e+01,3.103144637654555282e+01,2.847216233763443327e+01,2.554720229158207445e+01,2.324889671209220410e+01,2.124416496771659624e+01,1.961853635956592257e+01,1.815633515274352661e+01,1.686321017747470563e+01,1.569719364434847897e+01,1.468678718746390643e+01,1.376965427617967208e+01,1.293761237136680364e+01,1.220233669861795534e+01,1.151236436458434831e+01,1.088844248485248833e+01,1.030576025446770139e+01,9.781072902069350761e+00,9.290567545849205189e+00,8.834850409384982228e+00,8.401374917933251751e+00,8.028951002733219156e+00,7.658330183438070371e+00,7.311271984088672404e+00,6.989593084072914131e+00,6.685837834662121892e+00,6.399005959586238745e+00,6.126786172682415099e+00,5.873171530212152547e+00,5.630698162348121372e+00,5.400814032437781798e+00,5.182729424272267238e+00,4.975434497879876794e+00,4.765947547632637615e+00,4.590012134948599609e+00
3.986867238705285388e+01,3.513580213035836408e+01,3.125392531049463685e+01,2.814119892882251861e+01,2.590253187187164485e+01,2.385076722079840295e+01,2.228225460150817128e+01,2.096538387754413435e+01,1.977899309071571921e+01,1.866700746266444355e+01,1.759921377022361355e+01,1.677225889111583612e+01,1.590282064122139261e+01,1.525491962670066570e+01,1.444293726368787034e+01,1.379387160502113652e+01,1.319308038584044063e+01,1.265201927527803605e+01,1.213392280290391767e+01,1.160212751098787010e+01,1.090694777257986203e+01,1.032291057085249619e+01,9.797561857877546743e+00,9.306434341845786662e+00,8.851740466991797618e+00,8.416109998336272824e+00,8.043226589894880263e+00,7.673120722082227729e+00,7.327095006727877724e+00,7.002621464655248928e+00,6.698415485735066177e+00,6.411214443493513215e+00,6.138647120356992559e+00,5.884852423128760002e+00,5.641943235890133579e+00,5.411758927043037737e+00,5.193397247821650353e+00,4.985839666039729501e+00,4.776063054354432680e+00,4.599927735198953371e+00
3.065954135410244419e+01,2.718506456829895868e+01,2.409405483950216720e+01,2.197603076683630619e+01,2.028260406789606662e+01,1.869410001197034177e+01,1.746828407333828892e+01,1.644128199188088146e+01,1.549707375041877810e+01,1.467495190030599161e+01,1.390927639936901272e+01,1.333881006950591264e+01,1.281384523123266206e+01,1.231148757561791740e+01,1.175453152746682051e+01,1.133089927096349037e+01,1.089878902833331153e+01,1.046564840623712023e+01,1.009337995585603309e+01,9.726290327033659366e+00,9.378651413021032113e+00,9.064551658833604364e+00,8.719457847688346419e+00,8.425590942350925872e+00,8.269130773862292116e+00,7.891104648266228594e+00,7.607167295847014010e+00,7.377810696625410891e+00,7.133971610548885067e+00,6.899772551800191778e+00,6.691415368259201024e+00,6.472442162028258394e+00,6.150768733888405393e+00,5.894887549755574163e+00,5.653074831625248819e+00,5.422694367467646437e+00,5.204064002883215245e+00,4.996244441038246720e+00,4.786178206775640653e+00,4.609843773116607757e+00
nan,2.195499622091686120e+01,1.987930690505511322e+01,1.793049236673864044e+01,1.660805083374049218e+01,1.544242385166797504e+01,1.447034465841270467e+01,1.353582014505286857e+01,1.296575574307911971e+01,1.228269337807816797e+01,1.161452961086084557e+01,1.109141982159837170e+01,1.060568244683507366e+01,1.028535107675143756e+01,9.721132149983876758e+00,9.390899608840488355e+00,9.075482787144082408e+00,8.767332841108290253e+00,8.485302327720376070e+00,8.188049136595591193e+00,7.953226424765682978e+00,7.706091547026145072e+00,7.419133366569133692e+00,7.220921172806446187e+00,7.015240730098612154e+00,6.786143164830743757e+00,6.587781833380009999e+00,6.406602453246375894e+00,6.203504080857594971e+00,5.970594626262908378e+00,5.812726885204019922e+00,5.650374862467584691e+00,5.485040417800237655e+00,5.323537744109811065e+00,5.170091366733626792e+00,5.019317632324195699e+00,4.868329845769990172e+00,4.735486906530688600e+00,4.591580008592382356e+00,4.377732918015396990e+00
nan,nan,1.667836350108588661e+01,1.540557492284051122e+01,1.425824096816386444e+01,1.316104680813091221e+01,1.231877866875777627e+01,1.159862232778579205e+01,1.098291100832923028e+01,1.044731865066052023e+01,1.946769773822516569e+01,9.520257992285834803e+00,9.122521967307379853e+00,8.654437894250923691e+00,8.423563075153131408e+00,8.032094327054378979e+00,7.729812965567692373e+00,7.449822188254977995e+00,7.179653634250546368e+00,6.951354256129970821e+00,6.756497423919319623e+00,6.564130906786687092e+00,6.363427017023965959e+00,6.175100171654480441e+00,6.007867916571825617e+00,5.831458408200813182e+00,5.583167026784121134e+00,5.542811739720349351e+00,5.365515639114418533e+00,5.185385024753430550e+00,5.060606517960071216e+00,4.929340543887654746e+00,4.791264630937659419e+00,4.658568038984521209e+00,5.524688414961115512e+00,4.407056362179097242e+00,4.289960697632981379e+00,4.137640467145986989e+00,4.036679051359103099e+00,3.936899364741154983e+00
nan,nan,nan,1.339029088292848968e+01,1.241985975001293419e+01,1.151221260441733385e+01,1.075273856057517463e+01,1.011908994822567820e+01,9.566849324414857136e+00,9.087999370159561607e+00,8.659110895206122649e+00,8.260856290641047650e+00,7.925956026054809200e+00,7.600665337462838345e+00,7.304223149101352064e+00,7.030496829794965485e+00,6.776416711890923317e+00,6.534874791748235268e+00,6.310464373220175283e+00,6.088336952152528347e+00,5.887008814551043301e+00,5.692535223556865809e+00,5.503116281835321644e+00,5.354835352053961550e+00,5.210822486701238709e+00,5.066275966779400619e+00,4.932525376282778318e+00,4.798537394524063693e+00,4.672413388023652914e+00,4.548439835151445898e+00,4.427965904042048706e+00,4.312190199743372254e+00,4.199116051358307011e+00,4.085336967091004468e+00,3.971960808804959164e+00,3.873161298221650117e+00,3.746668819883322676e+00,3.643040881834839873e+00,3.549409257948437979e+00,3.497608224942055699e+00
nan,nan,nan,nan,1.096182856485916801e+01,1.026732686694034768e+01,9.565013742582294753e+00,8.975378567658150786e+00,8.480664773864750927e+00,8.039276587614116565e+00,7.639280030740305705e+00,7.305817044206589728e+00,6.989445113911858520e+00,6.709707071632288411e+00,6.333761565940456251e+00,6.180071691363553832e+00,5.961403606658627119e+00,5.743542743069673051e+00,5.546619115086922847e+00,5.351054738840486102e+00,5.178731592784920679e+00,5.010822143436485021e+00,4.848767646066956871e+00,4.694278440007208175e+00,4.544405275424442614e+00,4.395450600829464705e+00,4.267439029490518010e+00,4.159806995944473229e+00,4.055801871635952516e+00,3.953026444255901328e+00,3.852078902873084409e+00,3.753604591379268385e+00,3.658714539161048496e+00,3.555755114737825906e+00,3.455233232993565551e+00,3.377351200553528443e+00,3.290748192225382951e+00,3.206167532783218199e+00,3.123026439228039131e+00,3.041091057287884869e+00
nan,nan,nan,nan,nan,9.115446897643771251e+00,8.578156987461186489e+00,8.080766425659483332e+00,7.598052410184983785e+00,7.204386731159972967e+00,6.833993446153145079e+00,6.514966468233412300e+00,6.234530824415976724e+00,5.980626042363929251e+00,5.726467195847508407e+00,5.503981602620732438e+00,5.301647227406411034e+00,5.099904279651330086e+00,4.921741698796104458e+00,4.746851489163400828e+00,4.589859704217646552e+00,4.437591505328759567e+00,4.291168248053499390e+00,4.150165158696951906e+00,4.020519748500576362e+00,3.894112312028671585e+00,3.775116430458961503e+00,3.662574800479166726e+00,3.547710002831527820e+00,3.439462608097858087e+00,3.343375385591778048e+00,3.248814989029535472e+00,3.178579346662678606e+00,3.099861269658266139e+00,3.022581304843888983e+00,2.946753000986872983e+00,2.872563981390968912e+00,2.794987274293174728e+00,2.719265735552378604e+00,2.573360173386067817e+00
nan,nan,nan,nan,nan,nan,7.682698159323839704e+00,7.248758161737658412e+00,6.906161975614805826e+00,6.527665089098016793e+00,6.178791251434747167e+00,5.878223649827861053e+00,5.612628972983861431e+00,5.362223085609404194e+00,5.140877757620275545e+00,4.935729288262193037e+00,4.746563533703493931e+00,4.571492193093655843e+00,4.400399942813142395e+00,nan,4.095356978331600395e+00,3.955856238216584053e+00,3.822407219311559690e+00,3.696454248285626853e+00,3.576969951115350099e+00,3.458300904064087078e+00,3.350824667128290191e+00,3.248091700916681646e+00,3.146672317740705438e+00,3.046619534790724337e+00,2.955067911655643531e+00,2.863670062545812023e+00,2.775070725305810448e+00,2.689926936669066126e+00,2.622845769235503610e+00,2.557139553920022568e+00,2.492722497922227554e+00,2.429635994152668843e+00,2.367179610388580269e+00,2.307238453932487054e+00
nan,nan,nan,nan,nan,nan,nan,6.546169042606913457e+00,6.318308189786184137e+00,5.967575869473669137e+00,5.632130827687599428e+00,5.359926903483603233e+00,5.103815135466723163e+00,4.869450233260519845e+00,4.652196729287201293e+00,4.461391752506898456e+00,4.283864965721955187e+00,4.015147238916163985e+00,3.958109316518084508e+00,3.811655585967076210e+00,3.675085635373683601e+00,3.545295136513653578e+00,3.444080626460036321e+00,3.305289261185069716e+00,3.194245516485165304e+00,3.089806058665553579e+00,2.987014460409212813e+00,2.890801560472391785e+00,2.796804903211591142e+00,2.707416711108760143e+00,2.620918477494301513e+00,2.540976636706074210e+00,2.458031598548992225e+00,2.378221773139016726e+00,2.304999929244539558e+00,2.231643314009656542e+00,2.160055145422247858e+00,2.100151782519512178e+00,2.045618722935704792e+00,1.992329922963700817e+00
