7.230766225599098789e+02,6.349280829647319706e+02,5.676705816008217198e+02,5.137184628413446035e+02,4.694914196355558147e+02,4.322804531868771960e+02,4.014125133048223688e+02,3.621299028208943582e+02,3.307929196102990659e+02,3.040848532205014294e+02,2.810257222785857039e+02,2.608591888776132350e+02,2.431925761176845810e+02,2.274607446015482992e+02,2.134232108846337610e+02,2.007975241430804374e+02,1.893989078393217937e+02,1.790392606797474286e+02,1.695449768632638836e+02,1.608885775712480211e+02,1.529261570866418367e+02,1.456238619465910631e+02,1.388155434958616183e+02,1.325001360264032826e+02,1.266277186690354597e+02,1.211460602259948018e+02,1.160156122050301661e+02,1.112055591825627232e+02,1.066931654691038602e+02,1.024437696764292696e+02,9.843756075839888808e+01,9.465430123743338697e+01,9.107609985375408712e+01,8.766877942083446840e+01,8.447862161244427170e+01,8.142385469728301928e+01,7.851794104691973075e+01,7.575034565960096700e+01,7.324866032609905631e+01,7.222890698523745812e+01
3.858160765055723118e+02,3.811234901568748796e+02,3.541642740300283094e+02,3.333048884799253528e+02,3.148889969907925206e+02,2.983540004925492326e+02,2.832984091811080702e+02,2.693722423020683436e+02,2.551905076329015287e+02,2.441130301623701939e+02,2.327134655485904204e+02,2.216931615938025288e+02,2.128208602710879234e+02,2.036658985487196105e+02,1.952890862415766264e+02,1.875530206933861166e+02,1.806058817909267304e+02,1.733524078994494744e+02,1.669515672279165130e+02,1.576953449568003407e+02,1.499049689214752448e+02,1.427303118887429605e+02,1.360855035488107205e+02,1.299151777147951066e+02,1.241697703782089803e+02,1.188116041445199755e+02,1.138002056795229606e+02,1.091027835939111554e+02,1.046906477546684329e+02,1.005384079149510228e+02,9.662404597043789067e+01,9.292737527845723378e+01,8.943067480113263912e+01,8.610123885626082085e+01,8.298399561230634447e+01,7.999896343337556459e+01,7.715971275092752535e+01,7.445528231431013921e+01,7.200451800105093980e+01,7.099058479109035602e+01
2.805888996696729691e+02,2.751632945690543579e+02,2.505144823284599909e+02,2.356968115108786037e+02,2.251217367239896987e+02,2.167625569795710874e+02,2.089050701249617248e+02,2.014670381461991440e+02,1.944040317690918016e+02,1.876789190791465955e+02,1.812514057759879051e+02,1.751099480244520805e+02,1.692358272516818829e+02,1.635935806279957205e+02,1.581940969390496718e+02,1.527032465160639845e+02,1.473875428698048609e+02,1.427432971315260204e+02,1.382755709003443485e+02,1.339743243081439630e+02,1.297947479117884200e+02,1.256424209309331985e+02,1.218792144796195203e+02,1.187787994324393566e+02,1.150688761377974174e+02,1.114842605495060752e+02,1.084624310285576314e+02,1.052651707540540400e+02,1.022209459105199301e+02,9.953293280293850387e+01,9.663781734384942013e+01,9.238430307024866295e+01,8.890832362749694084e+01,8.560471817822744356e+01,8.251140278449420862e+01,7.954918378958801384e+01,7.673108649125057923e+01,7.404721722959602914e+01,7.161312987657095164e+01,7.060065226670909055e+01
2.077993322966456731e+02,2.087593547857482861e+02,1.901558332993778890e+02,1.768837340882854505e+02,1.709328293617141412e+02,1.665507594490945849e+02,1.622669026925642299e+02,1.580784926174434304e+02,1.539615399197152783e+02,1.485983243093615442e+02,1.445576876466321323e+02,1.396759672027467616e+02,1.359385175447562517e+02,1.323072391205396627e+02,1.287715693371151247e+02,1.253377202658953991e+02,1.219997049531160229e+02,1.187577242978435521e+02,1.156093715222945377e+02,1.125494485083614649e+02,1.095821101387244738e+02,1.067002280490533508e+02,1.037091894274961419e+02,1.013041689973399286e+02,9.860913799668539070e+01,9.609666881349392042e+01,9.362057561906041769e+01,9.122242069037480405e+01,8.821640402329300912e+01,8.627012818782188219e+01,8.429378019444038728e+01,8.214483297239614501e+01,8.010964786728605702e+01,7.809671843138680458e+01,7.617742736503635115e+01,7.421099182255017013e+01,7.250734664964249987e+01,7.071714238006175890e+01,6.911757544550737009e+01,6.880839966348536052e+01
nan,1.500617116920126932e+02,1.536306850781635660e+02,1.425708961620382524e+02,1.317427448152551506e+02,1.289705140421928888e+02,1.266761581170631246e+02,1.243230168488354650e+02,1.219182261551920732e+02,1.194783776845358574e+02,1.170347757179263510e+02,1.145764084170481425e+02,1.121834698028153809e+02,1.098118014297795213e+02,1.064476959957290632e+02,1.040560990457298374e+02,1.017109618529808444e+02,9.941415275442878396e+01,9.715890435307545658e+01,9.495030431413191252e+01,9.246398211749905727e+01,9.036630012280122060e+01,8.831540032205941770e+01,8.630675391488925641e+01,8.434296306041048297e+01,8.242308062207466435e+01,8.054407547657299915e+01,7.871010147009269531e+01,7.647691068864045860e+01,7.500985615786396465e+01,7.341996881957227572e+01,7.174060847297216981e+01,7.013511489444866243e+01,6.855245996415985132e+01,6.699572240401674605e+01,6.550277923917647627e+01,6.402321397246869594e+01,6.237211513852919609e+01,6.112796890511541648e+01,6.104115420572814088e+01
nan,nan,nan,1.077415384532237113e+02,1.085945883139270052e+02,1.027977621886702337e+02,1.017250543524888968e+02,1.004508929952136782e+02,9.901076433028336510e+01,9.750508634563821886e+01,9.593009475707250999e+01,9.374246305300080451e+01,9.214549936350545067e+01,9.053046207087555786e+01,8.890824071874695278e+01,8.728101794288704696e+01,8.567712095811607753e+01,8.409100399379894952e+01,8.251792536733788097e+01,8.085234784749535208e+01,7.922359653314653372e+01,7.761797823356796755e+01,7.604148198559124694e+01,7.448729766753692161e+01,7.295938485451372912e+01,7.145812042845416556e+01,6.998359579171842881e+01,6.853580076251660103e+01,6.711435659882604909e+01,6.626985280881386586e+01,6.487537941367440908e+01,6.350803030610791211e+01,6.216707391927538140e+01,6.085219129810959515e+01,5.956273528647296445e+01,5.770370927568536246e+01,5.666671595667212813e+01,5.549360774332252788e+01,5.444725858155541687e+01,5.451844465394778183e+01
nan,nan,nan,nan,8.483042189628623930e+01,8.431340588913367640e+01,8.185750068621558739e+01,8.124023415067219389e+01,8.058542665598452004e+01,7.978387430394599278e+01,7.884447897779777747e+01,7.784908811393036387e+01,7.679209422044428379e+01,7.569015547464204019e+01,7.456059708676795594e+01,7.340578542162339204e+01,7.223499008706896518e+01,7.105721751816786025e+01,7.085062166437319320e+01,6.962488167834837327e+01,6.840697400253381488e+01,6.720241986267899392e+01,6.600738551911474872e+01,6.475398157412165290e+01,6.353425556614397607e+01,6.232668158971698347e+01,6.114020997298165128e+01,5.996790552389269635e+01,5.881330586663449367e+01,5.767634305494606650e+01,5.655723160852274845e+01,5.545590990566560663e+01,5.437207989603909652e+01,5.330571333010472301e+01,5.225673258081058492e+01,5.122368789063579442e+01,5.020877387518477519e+01,4.920272667654975862e+01,4.833746062805939658e+01,4.838581710049802354e+01
nan,nan,nan,nan,nan,6.637164686316455686e+01,6.675511693424776638e+01,6.680816562934680292e+01,6.649335957027332711e+01,6.614614259108819283e+01,6.566905444478759080e+01,6.508178731762704672e+01,6.584197930818955058e+01,6.501544421169141685e+01,6.414742688142936800e+01,6.325365167466132732e+01,6.233979528719876129e+01,6.141238815611352919e+01,6.047411279993590227e+01,5.953066669012723366e+01,5.858548612256124954e+01,5.763432097565968348e+01,5.669822268380040242e+01,5.576445835118693140e+01,5.483905097773092052e+01,5.392157263107026210e+01,5.277342467344855947e+01,5.183513122022475983e+01,5.091622942920702855e+01,5.000489705349565384e+01,4.910468705583677718e+01,4.821761004449095367e+01,4.733780795290257970e+01,4.646997992135086974e+01,4.561345053800357618e+01,4.476823158784219459e+01,4.393425397920982078e+01,4.311155727859966191e+01,4.239178397920009189e+01,4.268230913920815084e+01
nan,nan,nan,nan,nan,nan,5.214021736269845064e+01,5.715084333774859715e+01,5.715878829178502230e+01,5.697395478094848897e+01,5.653908272437804783e+01,5.613415724585200905e+01,5.564665934583128148e+01,5.509366531830973912e+01,5.447421797104217234e+01,5.383391307825832683e+01,5.316750120319758821e+01,5.247667848159782977e+01,5.141508619345897557e+01,5.071641007576823057e+01,5.000291973617689933e+01,4.928145873824342260e+01,4.855489879451447166e+01,4.782547307299076067e+01,4.708853003161283368e+01,4.636253069277075411e+01,4.563651300826664681e+01,4.491359693835350697e+01,4.419588155212415614e+01,4.348227498057307372e+01,4.276235314294353174e+01,4.202682234445776288e+01,4.130315381770938643e+01,4.058492511810631953e+01,3.975466497346085504e+01,3.905858990004647779e+01,3.836741099725590232e+01,3.768359506181179341e+01,3.709924377433094378e+01,3.745155678154873158e+01
nan,nan,nan,nan,nan,nan,nan,4.269929570071914071e+01,4.679800827068497426e+01,4.770263510222894610e+01,4.762992702634609543e+01,4.745209533659348722e+01,4.707198203583252649e+01,4.625211247411081672e+01,4.588868738124922686e+01,4.547703496729072725e+01,4.500753783283872167e+01,4.452493884623558529e+01,4.401642120300642347e+01,4.348698569505474865e+01,4.294086352258226924e+01,4.238151061648322582e+01,4.181508884228820477e+01,4.123765718829265836e+01,4.065452010495737056e+01,3.988430079616048829e+01,3.930359352048149191e+01,3.872132188591479007e+01,3.813512763678703976e+01,3.755448559015209042e+01,3.697434013912956630e+01,3.639756417422351831e+01,3.582338146056829942e+01,3.525229387812085946e+01,3.467253133752800665e+01,3.408561640414879435e+01,3.350574555116695308e+01,3.292976396800884231e+01,3.244669367481234445e+01,3.285380814036407315e+01
