5.078282157319246835e+03,1.044051125520510368e+03,5.588141145795492548e+02,3.407868280873422577e+02,2.530976091750181922e+02,1.953716594732114515e+02,1.569968768719775198e+02,1.295970264286327449e+02,1.093306559838295158e+02,9.336547752876150241e+01
nan,nan,nan,1.052811005545996323e+02,9.438209458767734361e+01,8.536560655326599090e+01,7.804346693103552468e+01,7.144655027563271688e+01,6.551196930085760073e+01,6.018649782501584156e+01
nan,nan,nan,nan,nan,4.087589298793930936e+01,3.786546392455440468e+01,3.516721589606920872e+01,3.271295492008187011e+01,3.046864891927447516e+01
nan,nan,nan,nan,nan,nan,nan,nan,1.644580784126938511e+01,1.509076959376516669e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
