4.531380183599504562e+03,1.910423748909804317e+03,1.124115443761057122e+03,7.710396671909250017e+02,5.955464862497316290e+02,4.517953749818701681e+02,3.788740506230528808e+02,3.134441150280077863e+02,2.740925909495911128e+02,2.353852237301509263e+02,2.112284115014421388e+02,1.820790522961291060e+02,1.684283164648714433e+02,1.537811954811405997e+02,1.390319969741990747e+02,1.273427179471511579e+02,1.171091088995714955e+02,1.089142827433118299e+02,1.004717015115363665e+02,9.337065740229708410e+01
nan,4.179018648677460988e+02,3.337180765768575270e+02,2.999877534218738333e+02,2.424063303847306656e+02,2.201973563906831828e+02,1.998127464853819504e+02,1.803172303604605986e+02,1.683427401636625120e+02,1.562257031899346202e+02,1.477455798318155757e+02,1.377710650589804970e+02,1.314047585611859574e+02,1.221244216898046773e+02,1.160196794625210828e+02,1.087413484503613290e+02,1.038736752902854761e+02,9.779379448362105620e+01,9.340796311482316128e+01,8.857361802135241646e+01
nan,nan,nan,1.709754979146216556e+02,1.570938750829076866e+02,1.408998651267329194e+02,1.274525139972075323e+02,1.192177989786266750e+02,1.100552685782002840e+02,1.041107537688024820e+02,9.692040483618376356e+01,9.162213799551187776e+01,8.612646887127937134e+01,8.239671672284003989e+01,7.725900296275290202e+01,7.416976517656459578e+01,7.075365214696530813e+01,6.820798815314751096e+01,6.551388588479049702e+01,6.256243316934842369e+01
nan,nan,nan,nan,1.129363105956022508e+02,1.046831008227133708e+02,9.641346761926835995e+01,8.694309938855312225e+01,8.054633077582069234e+01,7.625985162752014901e+01,7.333433471224991251e+01,6.679892361780915166e+01,6.473439152042058709e+01,6.076398898687560290e+01,5.750381590104211682e+01,5.520381229873181184e+01,5.222309685377999244e+01,5.011553219170185258e+01,4.724640982850564797e+01,4.532328499983436387e+01
nan,nan,nan,nan,nan,nan,7.477237339840543484e+01,6.948730451161925714e+01,6.365662439372117376e+01,5.907803190239765456e+01,5.673368415932392139e+01,5.222045920563241594e+01,4.971343087388653714e+01,4.666141257255422659e+01,4.455786063517432183e+01,4.294400282748693343e+01,4.025520071637468078e+01,3.817464167498633287e+01,3.658617452761689037e+01,3.496601687039398598e+01
nan,nan,nan,nan,nan,nan,nan,nan,5.185565300667217059e+01,4.891904581635218818e+01,4.563032918910943181e+01,4.225514438607140733e+01,3.961623953158036215e+01,3.759503284171538695e+01,3.521783591648041778e+01,3.352625039892926395e+01,3.158876470116237556e+01,3.013304792846883373e+01,2.848048049963047035e+01,2.721377965914122399e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.942801040199662310e+01,3.800818993967246229e+01,3.500040999774924444e+01,3.293927849932461527e+01,3.061122575170779925e+01,2.889907557358892376e+01,2.698381520841380876e+01,2.554404985881972578e+01,2.396526806217078942e+01,2.261990847350983103e+01,2.146149300061367882e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.919482900846568185e+01,2.755437525624160600e+01,2.556812138286351654e+01,2.392930381740265489e+01,2.217620049446996333e+01,2.082563084733519787e+01,1.943432510482632480e+01,1.818356651656054623e+01,1.700452711756251034e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.163458573733800705e+01,1.985695415424637389e+01,1.842232335324443682e+01,1.713612498550430630e+01,1.577608441151649643e+01,1.468169978989111968e+01,1.352002851366462721e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.538940782455313894e+01,1.418157719280808493e+01,1.288870482342461443e+01,1.184285857714479917e+01,1.077541395024713822e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.142444753360214449e+01,1.051115280587671919e+01,9.434694397886554285e+00,8.488509954736525032e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.479911603087892935e+00,6.595918111882833834e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
