2.855277403048766587e+02,6.486486599113491991e+01,4.120634220772927137e+01,2.172166535018417832e+01,1.559936381290448359e+01,1.192935728793355388e+01,9.521343155625821453e+00,7.784843184074642153e+00,7.480042379366341976e+00,5.506153328779451073e+00
nan,nan,8.913319719576808353e+00,7.213407419696926226e+00,6.100736754851017629e+00,5.286029575523937929e+00,4.681398949623003070e+00,4.139730298207354942e+00,3.766967145048886412e+00,3.421468960888390143e+00
nan,nan,nan,4.073409295411611453e+00,3.382447566953466822e+00,2.881295227644613988e+00,2.496644518534115509e+00,2.188384345570975942e+00,1.930773437581437602e+00,1.710441225189742731e+00
nan,nan,nan,nan,nan,1.829318539862068160e+00,1.512656609874426739e+00,nan,1.057822035080433931e+00,8.363771393164149970e-01
nan,nan,nan,nan,nan,nan,nan,7.406075967235385971e-01,nan,4.103619223023666773e-01
nan,nan,nan,nan,nan,nan,nan,nan,2.390297369709656339e-01,7.979795670333567070e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
