7.230766225599098789e+02,2.865621763394885875e+02,1.567939513524987944e+02,1.014338519910892558e+02,7.223021223802348345e+01
nan,3.849269150491795699e+01,3.835840460954781150e+01,3.337078609214842118e+01,2.937788102184907757e+01
nan,nan,3.046100348539198421e+00,4.244299946705730520e+00,7.078242447639579993e+00
nan,nan,nan,-9.859963444121699894e+00,-5.068390524430491872e+00
nan,nan,nan,nan,-1.568623917380363153e+01
