1.049031326036860846e+05,1.746467979761964671e+04,8.929678239749486238e+03,5.531922952319548131e+03,4.190177034458916751e+03,3.297093086957944706e+03,2.702752444039393140e+03,2.277384115685646520e+03,1.964392939796750397e+03,1.715200358865208955e+03
nan,nan,nan,3.988367254779415362e+03,3.198138220957533122e+03,2.651583060738085805e+03,2.284618945271921802e+03,1.994851308264396948e+03,1.766701037778841737e+03,1.581975596940916375e+03
nan,nan,nan,nan,nan,2.417017162473419376e+03,2.069756328918417239e+03,1.810821947886744738e+03,1.604462012953297517e+03,1.441061416063750357e+03
nan,nan,nan,nan,nan,nan,nan,nan,1.540762473205493961e+03,1.380694478174183587e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
