1.049249606870283023e+05,1.746558548934035935e+04,8.929471348979468530e+03,5.531760905167508099e+03,4.190067269194203618e+03,3.297016819192121602e+03,2.702881980895116158e+03,2.277374144186864214e+03,1.964391455802239761e+03,1.715186247485085687e+03
nan,nan,nan,3.988642361743697620e+03,3.198301292416427259e+03,2.651759133630099768e+03,2.284774637717735914e+03,1.995528908620520951e+03,1.767033929027746581e+03,1.582114656377593747e+03
nan,nan,nan,nan,nan,2.417201738217536331e+03,2.069909010967098766e+03,1.810935588382980313e+03,1.604694887608458657e+03,1.441256398682919553e+03
nan,nan,nan,nan,nan,nan,nan,nan,1.540906884206264522e+03,1.380704049749891965e+03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
