5.077424153417396155e+03,1.044046758083773966e+03,5.588156165443890586e+02,3.407877719315094964e+02,2.530983277469914583e+02,1.953722275953872725e+02,1.569973449053117918e+02,1.295973467308655245e+02,1.093309258976864129e+02,9.336570820056685704e+01
nan,nan,nan,1.052816426153448930e+02,9.438264533392123212e+01,8.536609422800638924e+01,7.804393222027825061e+01,7.142523319552351779e+01,6.550447056655181655e+01,6.018479147440446297e+01
nan,nan,nan,nan,nan,4.087352638343908495e+01,3.786588897324055125e+01,3.516749839593479976e+01,3.271321798768924083e+01,3.046889852298647838e+01
nan,nan,nan,nan,nan,nan,nan,nan,1.644447129931004525e+01,1.509096903031440995e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
