N_Request,N_Actual,Refinery_ID,Size_MMgal,MSP_usd_gal,System_Total_Cost,System_Avg_MSP,Type,X,Y
2,2,1,399.9999992408686,1.3055281223711093,4.708105710810907,2.3540528554054534,Sequential,34947.70407429315,1528475.4923896668
2,2,2,170.0000567147596,1.4426388972760236,4.708105710810907,2.3540528554054534,Sequential,-26457.616496834118,1345263.1987796354
