,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.9405996576308865,0.9403050132326003,0.9400000707462352,0.9396842480721301,0.9393569523345378,0.9390175467852427,0.9386653466693547,0.9382996146132601,0.9379195554726695,0.9375243105605916,0.9371129511715776,0.9366844712959421,0.9362377794055832,0.9357716891695262,0.9352849089329319,0.9347760297637189,0.9342435118324924,0.9336856688497595,0.9331006502292655,0.9324864205784329,0.9318407360385699,0.931161116894429,0.9304448157486539,0.9296887804005997,0.9288896103696519,0.9280435057610587,0.9271462068479909,0.9261929223454259,0.9251782438257496,0.9240960430485725
1,0.9400831306121147,0.9397797962923231,0.9394658270460609,0.9391406620295002,0.9388036915300955,0.938454260551136,0.9380916653365979,0.9377151474776477,0.9373238893915486,0.9369170082032975,0.9364935490937615,0.9360524778200604,0.9355926722813954,0.9351129129874423,0.9346118722581748,0.9340881019538786,0.9335400194965656,0.9329658918983884,0.9323638174584348,0.9317317047183462,0.9310672481896184,0.9303679002562009,0.9296308385303451,0.9288529277831971,0.9280306753635631,0.9271601787702601,0.9262370635294126,0.9252564104293477,0.9242126666884221,0.9230995415101064
2,0.9395672009118781,0.9392551530847933,0.9389321771566413,0.9385976909480297,0.9382510679875476,0.9378916351154776,0.9375186696667552,0.9371313922990648,0.9367289631038953,0.9363104751401642,0.9358749476113415,0.9354213181904001,0.9349484343692511,0.9344550436814315,0.933939782625142,0.9334011640797499,0.932837562971421,0.932247199896671,0.9316281223564644,0.9309781831837063,0.9302950156619645,0.9295760047284868,0.9288182535213709,0.9280185443703795,0.9271732931237583,0.9262784954422957,0.9253296629897769,0.9243217496477846,0.9232490594658093,0.9221051404722299
3,0.9390518342293145,0.9387310965724978,0.9383991344762863,0.9380553486843571,0.9376990960456448,0.9373296853247047,0.9369463750409484,0.9365483650233644,0.9361347931512419,0.9357047285432487,0.9352571645626507,0.9347910109515014,0.9343050849624875,0.9337981013397353,0.9332686609672897,0.932715237974136,0.9321361650481623,0.9315296166581352,0.9308935898299753,0.9302258820507554,0.9295240657856144,0.9287854589875423,0.9280070908451518,0.9271856618446661,0.9263174970156074,0.9253984909623382,0.9244240423861576,0.9233889792989916,0.9222874637867605,0.921112884106616
4,0.9385370317565872,0.9382076248516971,0.9378666970165522,0.9375136331601523,0.9371477735302512,0.936768408902215,0.9363747790734905,0.9359660631477663,0.9355413769054822,0.9350997656495008,0.9346401970404874,0.9341615530401526,0.9336626208298742,0.9331420825500011,0.9325985036758293,0.9320303198154005,0.9314358216742171,0.9308131378788738,0.9301602153010595,0.9294747964418084,0.9287543933541377,0.9279962574662777,0.9271973445379652,0.9263542738041289,0.9254632801520183,0.9245201579045084,0.9235201936923094,0.9224580906859822,0.9213278702014345,0.9201227621155582
5,0.9380227932175766,0.9376847366962301,0.937334863491153,0.9369725430242705,0.9365970990209425,0.9362078043533497,0.9358038801900113,0.9353844850122324,0.9349487126143673,0.9344955846073686,0.9340240430855544,0.9335329423813926,0.9330210397710437,0.9324869849752528,0.9319293082655743,0.9313464069572815,0.9307365300268272,0.9300977605435969,0.9294279955432807,0.92872492289908,0.9279859946547496,0.9272083961706253,0.9263890102943073,0.925524375597836,0.9246106374977111,0.9236434908045726,0.9226181109639455,0.9215290773243127,0.9203702716170707,0.9191347667174758
6,0.9375091178516155,0.9371624310686021,0.9368036328086145,0.9364320771276544,0.9360470713068113,0.9356478704010137,0.9352336770417772,0.934803629191145,0.9343567987693038,0.9338921838188116,0.933408701003354,0.9329051771753949,0.9323803398722085,0.9318328065781053,0.9312610725646752,0.9306634970807302,0.9300382876269832,0.9293834819973344,0.9286969277085256,0.9279762583616583,0.9272188663928926,0.9264218715469259,0.9255820842735774,0.9246959630662682,0.9237595645375611,0.9227684847500722,0.9217177888427581,0.9206019333539684,0.9194146616066134,0.918148890842116
7,0.9369960047682991,0.9366407069832979,0.9362730039315378,0.9358922343771611,0.9354976892349112,0.9350886058279323,0.9346641683426217,0.9342234943240415,0.9337656339298439,0.9332895617564602,0.9327941691724563,0.932278255699633,0.9317405193002364,0.931179545405555,0.9305937944893344,0.9299815879593913,0.9293410920919354,0.9286702996867013,0.9279670090555862,0.9272287998822805,0.9264530053929448,0.9256366801674552,0.9247765627685098,0.9238690321913594,0.9229100569072787,0.9218951349886547,0.9208192221410948,0.9196766530976552,0.9184610339391267,0.9171651276305686
8,0.9364834530467632,0.936119563468909,0.9357429758369212,0.9353530136949393,0.9349489516684569,0.9345300094337448,0.934095352824052,0.9336440790686078,0.9331752166740215,0.9326877169128219,0.9321804459925557,0.9316521762529317,0.931101576245286,0.9305271995286226,0.9299274719812833,0.9293006773937922,0.928644941067772,0.9279582110883513,0.9272382368757893,0.926482544547044,0.9256884085154174,0.9248528186432344,0.923972442113452,0.9230435789996793,0.9220621102898593,0.9210234368197809,0.9199224057275995,0.9187532309388169,0.9175093824499918,0.9161834702963039
9,0.9359714617650956,0.9355989995572768,0.9352135475057946,0.9348144140069606,0.9344008574744748,0.9339720800222368,0.9335272292215754,0.9330653820872928,0.9325855455853156,0.9320866477858689,0.9315675298694572,0.931026937140663,0.9304635089037198,0.9298757670259847,0.9292621029901078,0.9286207631929421,0.92794983221009,0.9272472136891153,0.9265106084706719,0.9257374894543597,0.9249250726341338,0.9240702835999477,0.9231697186583802,0.9222195995350397,0.9212157203877386,0.9201533855641034,0.9190273344949316,0.9178316612878242,0.9165597010042316,0.9152039120862178
