N_Request,N_Actual,Refinery_ID,Size_MMgal,MSP_usd_gal,System_Total_Cost,System_Avg_MSP,Type,X,Y
2,2,1,399.9998806992628,1.3037959116145756,4.844270106850882,2.422135053425441,Sequential,-33317.63339124921,1545456.718987068
2,2,2,170.00016220491773,1.439966977020943,4.844270106850882,2.422135053425441,Sequential,4413.754727504976,1321592.199159036
