N_Request,N_Actual,Refinery_ID,Size_MMgal,MSP_usd_gal,System_Total_Cost,System_Avg_MSP,Type,X,Y
4,4,1,399.99987051420123,1.3040529262833005,9.92281219428166,2.480703048570415,Sequential,-886.6693399825322,1527816.1014820673
4,4,2,399.9999598871998,1.3041040371528432,9.92281219428166,2.480703048570415,Sequential,-215866.98091023453,1504800.0959226189
4,4,3,399.99997095113247,1.4067944972178696,9.92281219428166,2.480703048570415,Sequential,-29971.353981969543,1785571.8364525964
4,4,4,300.0001580132347,1.39014282646624,9.92281219428166,2.480703048570415,Sequential,-214607.76953793317,1939165.6454591767
