,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,27.67666147523566,37.20073252647465,50.08137061490759,64.85564701760345,79.58290278193405,98.77988522901937,121.67044820347208,149.0505128651625,182.81045931568124,221.65440308110522,273.5639795855904,342.30335515275414,441.1101035711499,591.7774214865719,853.6683754926502,1415.9955073252117,144.62054088768383,154.05068563605298,163.7677271873138,173.71030964601235,184.02671306427058,194.63552579371043,205.6211967872455,214.5430775027351,226.0603927275733,237.95082625831083,250.2913763639958,262.99654855819267,276.0821937497407,287.8711066966437,302.11395815208135,316.39225890014023,331.4806123605026,346.70938390754344,361.78129017029164,378.40198379413454,395.53884878958223,413.2618414263345,432.10324366389904,451.91774326289277,471.2687217360362,492.3911746130151,514.3669557782682,537.6365817733391,561.5448965856268,586.3966098911292,612.8904659651289,640.9638489906391,670.4977925062573,701.3433002788099,733.8131163131533,768.0079909730092,804.818613947075,843.6383612238626,884.7431480718575,927.5212358271184,974.9631845330521,1025.2941454788124,1079.326039703254,1136.3589714190978
1,,29.624570764078147,34.72987355999323,41.29073881138325,48.301487198080984,55.83771015758048,64.02266144570774,70.68541395273006,80.03668415248586,90.05983840513224,101.17468631268295,113.31012791134013,126.56359742227349,141.4985290107014,158.1685975660679,174.44914541873484,195.48006279376986,219.1924837848507,246.6837817574834,276.70685243869195,312.7968773341493,355.19346444112676,407.45905923385646,472.15583672255656,555.0617721719993,664.5855029863012,816.4414621417855,1041.4737188767535,1407.2025796997862,2112.433750837397,188.3493466330616,197.03043352219802,206.07862460253136,215.43862095612906,225.22856684555663,235.8230912233207,246.80557201423602,258.2988311269916,270.2887046310865,282.6348386528185,293.69523122584843,307.2376326070773,321.26250307236205,335.82820657753217,351.1741982515565,365.7718735671377,382.5014191220385,399.5213934278433,417.4272708890478,435.63479789555265,455.18902277356653,476.3311919422382,498.03006187528024,521.5848728498345,546.4434685584129,572.4731735178707,600.8687663244933,630.7349140482103,663.0611001273157,697.477328032858
2,,27.434489831487554,30.322645421873823,33.651910219930436,37.982481032047424,42.51758272028921,47.27340837280195,52.27146287813398,55.92450289688109,61.260853806057604,66.94259387090925,73.09002958435701,79.395405102243,86.08438190309685,93.29454456185549,100.9543741462272,109.11835720662383,117.90948332691173,127.06876041175458,135.3595567620635,146.13783396508367,157.74740279163322,170.32526769366325,184.0308680677968,199.01909353501694,215.37016754948425,231.8726414022782,251.75362011208858,273.90702730582655,297.4582142374242,325.1594908808768,357.08055683611667,392.0509053413635,433.930294845975,481.52321986002704,538.3184002404887,606.994502783974,691.495123203424,797.2607312509128,935.5393477256641,1121.0601467185973,1386.8760618641747,1800.8966814227547,256.8278211408408,268.3777314054385,278.99644971171637,291.6853536214488,304.8564220222453,318.75089312564626,333.3465369068672,347.5248562839181,363.7065401237977,380.83459784902055,397.9800279769441,417.1727618579515,437.62418495321333,458.47286006244326,481.4489010602624,505.57125430114627,531.2259929104437
3,,,28.214967769072445,30.54600093582329,33.0115490224157,36.22213186381325,39.65359584718874,43.09973449617868,46.68487617771502,50.42411508354546,52.782471343882335,56.640098437046916,60.680537700660814,64.94876992372744,69.54760855070677,74.09426754901963,78.88934905418688,83.8840373161457,89.17895501451443,94.76384447167044,100.59556658750728,106.75815011542606,113.22641846504848,120.02892429243282,125.37724441944586,132.87480333483407,140.7988565891071,149.26125937112334,158.19232735713948,167.70112149169398,177.8593649055398,187.37214226102975,198.91614137823996,211.24739387283805,224.71361902456135,239.59842108198401,255.73537767084082,273.2210101716459,291.0444907216463,311.6275560109551,334.2994551266336,359.3938387244715,385.81933933267845,416.57416546795355,450.1362446127506,488.52131325342884,531.4768151357488,580.9878577074157,638.3126649723524,706.2709594080468,787.112103206943,885.5243805670832,1008.7595592233715,1165.0181589476135,1372.3793873284094,1659.573376570274,2079.6350300612394,402.6469118570747,423.0239651703819,444.138952377125
4,,,27.257405817855478,28.934389047166956,30.794093348628685,32.74883464645614,35.313439228348,37.947492725551434,40.66525115916336,43.44547738349413,46.342127611050216,48.017033415871815,50.93827594090064,53.96269469121829,57.10416048390998,60.364485013441154,63.75152107249785,67.25209116161521,71.056060342719,74.7589184924714,78.5893853824107,82.62136805085275,86.81374302302817,91.17093239146313,95.74413748936763,100.45845224469593,105.40858986063917,109.12927250466367,114.43457132827862,119.71534228528631,125.44586866553604,131.48305475004716,137.74955395967825,144.34549476269396,151.39019270357238,159.17443807792455,167.34124110881172,175.94092175973665,184.96875164546614,194.5349628733632,203.15183947664124,213.70040200491587,224.8481948362393,236.71405025168585,249.25213595698543,262.6382715838806,275.7608289438285,290.9882386511898,307.2804772025592,323.86717776514286,342.693836395229,363.22623705034175,384.5090387867966,408.4825775530994,434.26792752485164,462.2743742645298,493.4920274452182,528.0095422602694,566.7261333187497,610.1592614996886
5,,,,27.842338440863717,29.332688612515657,30.82693088165858,32.443626321327145,34.55695383702603,36.727898810964305,38.95024391551982,41.24654914846806,43.56705765795897,44.81365815481943,47.149033032687676,49.554201944592414,52.043013048396425,54.59357169428978,57.20004863243367,59.91957702701448,62.74975015385499,65.63587129830437,68.78717891183375,71.82251621836947,74.87645295054016,78.07004312144011,81.40863016685007,84.86397035917615,88.42967266549906,92.14700115424753,95.95575529255002,98.64294229792989,102.69309247102535,106.84941223409352,111.19612608520981,115.7235212283238,120.64772590577064,125.99176159080788,131.50169176126812,137.2492701036572,143.16897067251102,149.3832777918936,155.81104843374715,162.41488322676335,169.350467022677,176.54488616492677,184.04908738098223,190.5916381389842,198.73873046985335,207.18529210430367,216.0880675354674,225.40335618903876,235.19725356722813,244.42600659120495,255.22658960943969,266.5819711798571,278.57863043351796,291.2664135389199,303.82050222134313,318.0069787785094,333.07721088134093
6,,,,27.202889896116247,28.222880967599757,29.56634221988088,30.78996178589961,32.16228680938165,33.95255647536242,35.78846861230642,37.65818945164718,39.58598332528076,41.52724114726412,42.47195778018379,44.415476920533756,46.419387485677866,48.45245909962944,50.52956873577887,52.662417336450666,54.843004825470466,57.10456758673042,59.38066747267081,61.75779112520064,64.22370319368454,66.71918329226891,69.43697992847356,72.02322874312726,74.70916073422825,77.43573054476241,80.23924674756569,83.19093215285805,86.19345283284878,89.27769586218838,91.34920374380013,94.63581954316832,98.45195713764618,102.4130334954851,106.45235879468515,110.64844373944446,116.39251476390506,119.13636812082508,123.63888464574647,128.27343202458573,133.08063198623432,138.00589193930935,143.11961794069433,148.36868154827468,153.8253194331316,159.4510119652301,165.19641357646228,170.0627697145051,176.1832558483455,182.55978734151478,189.17007730214172,196.02785846203022,203.10618953827034,210.48679412192178,218.1633124379915,225.21279652417724,233.49715634691273
7,,,,,27.523507181286647,28.529262992140808,29.693540833023867,30.70711315489168,31.893312301342203,33.43946282135441,35.021163259831276,36.64180424215912,38.28009164587572,39.95121765472695,40.66463991618236,42.31169165169728,44.01903701519105,45.72875511166346,47.47713617046762,49.262735695871235,51.10765693005747,52.976684307081676,54.875006201708885,56.82511285477059,58.82193608287174,60.87784610668027,62.977028042497665,65.12285807574655,67.5263777637865,69.72797787542578,71.98529690127484,74.3236682331064,76.68942410055733,79.11054885672095,81.69842209303883,84.81734868007577,87.97369466964987,91.20816215430955,94.54758695795691,97.92692080183181,101.42065081574837,104.96012659653971,108.56592498243664,110.89688798183808,114.64329226479576,118.49892127355677,122.20154794778624,126.21231381558161,130.36072577632186,134.5737466063094,138.93694691630054,143.3753182993213,147.9836585359494,152.682255812209,157.54147628797924,161.45558164482563,166.51071324682215,171.74853625726368,177.10199262340396,182.64516363127026
8,,,,,26.95473100804656,27.73352784568964,28.725999322312,29.745231266292944,30.59158522562337,31.631304807107902,32.985259136152045,34.38519413091101,35.783485849405466,37.20822290849908,37.81389508078076,39.217596945134815,40.65346388953811,42.1018803257716,43.57997713448965,45.076744683579285,46.604491496849924,48.18531290012616,49.769532696447534,51.38439089094079,53.03368455383626,54.7347269362337,56.45621219465659,58.22113268857445,60.02109181211294,61.88706903003998,63.72563860619638,65.82481672224723,67.73574821617512,69.7190249513102,71.78360481759086,74.32784479618131,76.94650015667851,79.59714410470414,82.32330926187292,85.13189522724451,87.96714698226029,90.85324719780924,93.82303202929717,96.81527336888298,99.87050122857023,103.01251487535184,104.88836040966693,108.07620840367211,111.36669114653016,114.69772648573476,118.1193703016305,121.56760728796058,124.89804223005204,128.53886384107992,132.22637167265955,136.0275662299152,139.88391139209548,143.8634012163882,147.89425727509047,151.08874130346155
9,,,,,,27.1873815776084,27.87579237513902,28.837932575154756,29.67409643789132,30.451879410724906,31.372938848581093,32.5724281004291,33.805291303033286,35.04617935766881,36.29850750884007,36.76972964082468,38.002268944522534,39.2732378957651,40.52857425789914,41.81485726898188,43.12599145058859,44.476199011951685,45.824958578064766,47.197647752602784,48.590999597447414,50.00617018260463,51.48350809710752,52.95149575896277,54.438011134149,55.973657309376904,57.56583871002935,59.159510677410424,60.78278637726928,62.429740247406365,64.20829451251798,66.6107611993199,68.82805615579251,71.13026853816089,73.436551804174,75.77479673489258,78.1570479856295,80.6109140772155,83.08405173409032,85.57450342158732,88.16757133501135,90.771576678817,93.41525675047482,96.14252947612049,97.69678665571458,100.44893145373732,103.2622355056673,106.0999406391995,109.01824427477186,111.95701074215272,114.95468990001703,118.03419501811341,121.12772148470913,124.10570684221808,127.31843279281816,130.58433170466378
10,,,,,,26.836121157228106,27.388198972957774,28.117020563388557,28.846126191539692,29.569726561514454,30.351136141210848,31.118689845297276,32.20671504132766,33.29118057060201,34.397331532022086,34.793692102490674,35.870629629018595,36.98334177275872,38.09402823862581,39.20169174108711,40.338479126577504,41.48734323496485,42.68581996925193,43.86799095882162,45.07021497076859,46.29060292153527,47.55746035778515,48.81326644015094,50.09401936822253,51.39338737906638,52.71006398368434,54.07012739657986,55.4512251743014,56.846124894150215,58.33869970489066,60.32390055643765,62.30468366893675,64.32636155560769,66.55928534711313,68.63406508639326,70.7118542929656,72.81927189026554,74.97556542945958,77.13119024583087,79.32178703307878,81.57571672279548,83.84672762078301,86.1569689718937,88.49502723879624,90.90436418879202,93.31339508975965,94.63282548973747,97.1111141185188,99.59155560252935,102.15052001508492,104.70055024237584,107.29610923136526,109.96232749152831,112.63353432150221,115.34522455221416
11,,,,,,26.51239752417779,26.989920853273556,27.41777115997765,28.13519142170249,28.858622507659838,29.37269152687733,30.222643911017556,30.881621768001853,31.850866962125718,32.82966027547074,33.82737976135595,34.134615403605764,35.12510142631905,36.04024181197525,37.02190264970255,38.01462957575345,39.00924323027212,40.051919169117156,41.15438008489302,42.21062568587216,43.273255275635556,44.349905575500536,45.47206922041652,46.58141328716604,47.705564092743984,48.84371768404834,50.03342749719389,51.205171792259456,52.39324039057142,53.66625090376677,55.42586099952066,57.22126975161752,59.02875087248157,60.85422785910002,62.699984346766385,64.60453301669308,66.49990440287026,68.58903066268226,70.52072523529151,72.45912299905046,74.42057208799518,76.39887094986751,78.43292907428791,80.46169277511844,82.513485862473,84.64488793361059,86.77213474482181,88.92692198972058,90.09702367502295,92.27609066806997,94.48108606418424,96.75617264057637,99.02096316546667,101.31172884570411,103.66876618009853
