,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,60.371299660217936,55.54185542470072,52.823722657790135,51.077503607271694,49.88914236710269,49.049194066292124,48.44212544967069,47.9808589946037,47.66307553926517,47.43789846090463,44.58925678545856,44.28020660669273,44.04379218806028,43.853909188596724,43.711865021431954,43.58842403999302,43.50327273047223,43.426469695063794,43.37036892366739,43.33087557979132
1,35.78195236202838,31.894855554410512,29.690039653831423,28.309787805349295,27.38909263329353,26.744295663123,26.287488045867345,25.940464391908016,25.71011285116605,25.552725432807225,22.754912027052626,22.52528582795705,22.34034090174388,22.165434708365957,22.028470745481957,21.912760659558355,21.813932206532098,21.73041548393729,21.659855299599243,21.59738738003894
2,31.847250713691913,28.169497399027687,26.09114080482654,24.798027371268425,23.945776184255557,23.35770738315935,22.946684954895012,22.640478753005272,22.44340337457435,22.314087050219413,19.540538896473706,19.33459788909614,19.166913972899515,19.009872625607134,18.88880436228148,18.786983392961677,18.700603739475422,18.628312729045614,18.56741090649491,18.515085793065545
3,30.160934648018625,26.576680795449192,24.55987749361708,23.31124682764146,22.49260041807773,21.9325971522689,21.54446322866982,21.25527922650728,21.07552359161158,20.96078681382162,18.19975710531075,18.008086967565525,17.847802037676143,17.701823563161422,17.588919615490138,17.494503882029147,17.414852170616623,17.34872912737134,17.29346690247004,17.246763994000293
4,29.20402862057272,25.67595708195909,23.696654352899195,22.47519064606555,21.677275092243544,21.13445568404503,20.760369157376303,20.48325186939845,20.31376207377298,20.207927618077942,17.454729310795976,17.268984543762585,17.11505435454455,16.974783440440497,16.86720695896478,16.778556903745926,16.70322759976772,16.64105785962288,16.589444189734817,16.546270583177247
5,28.587413045649527,25.09424850928445,23.13680519990779,21.93393294093797,21.15028418200201,20.619241427984687,20.254840613625067,19.986080195643,19.82367453047999,19.72398006878534,16.976050399334124,16.79534910752345,16.645886267650106,16.509540099166312,16.405651105328232,16.319280045329144,16.24698014868421,16.18759658827112,16.13855937690925,16.09872267168917
6,28.145189809001366,24.67824334559005,22.745622322957857,21.55250335022399,20.77934207611941,20.256996936940034,19.89973523696451,19.637129217555753,19.479955248587185,19.38480084845562,16.640828247208336,16.46382869678684,16.317558037750583,16.184138508575117,16.082997189301903,15.999142091939772,15.92907428280093,15.871756268407317,15.824632799359975,15.785825193782031
7,27.816036364354517,24.374095865100717,22.450671444592686,21.271923508000107,20.502857054931116,19.9872069918282,19.63546683192229,19.377634823757194,19.22449823643022,19.13286785700615,16.39195981596055,16.21782939261552,16.074086912329765,15.94294703138844,15.84391178247001,15.761911679631986,15.693589758114772,15.637896352050507,15.592314784439163,15.55495232092648
8,27.55428340584088,24.134406198870522,22.219233353697636,21.050839118629217,20.288123695701323,19.777838860458314,19.43051917504436,19.176485544765487,19.026604668200836,18.937797361308714,16.19933389044019,16.02750362383779,15.885796301840317,15.756473732641503,15.65914025147073,15.578675529959451,15.511763726076824,15.457351977996497,15.41292507441735,15.376726072556776
9,27.34783995172617,23.941922478305294,22.03974039955051,20.87200316425332,20.120249714411415,19.610205708857254,19.266520366161163,19.01561557354461,18.8683912107514,18.781916113248357,16.04546730999039,15.875526582297706,15.73548571350895,15.607664554582104,15.511737451706269,15.432537776235367,15.366778186212446,15.31343582966682,15.270003783517662,15.234763929389086
