6.25E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.36E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-03,4.88E-01,4.96E+00,1.98E+01,3.58E+01,4.57E+01,5.64E+01,6.72E+01
nan,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.43E-01,1.36E+01,4.62E+01,7.89E+01,9.55E+01,9.94E+01,9.99E+01,1.00E+02,1.00E+02
nan,nan,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.95E+00,2.79E+01,6.86E+01,9.38E+01,9.96E+01,1.00E+02,1.00E+02,1.00E+02,1.00E+02
nan,nan,nan,0.00E+00,0.00E+00,0.00E+00,3.23E+00,3.47E+01,7.61E+01,9.66E+01,9.99E+01,1.00E+02,1.00E+02,1.00E+02,1.00E+02
nan,nan,nan,nan,0.00E+00,0.00E+00,4.78E+00,3.97E+01,7.96E+01,9.75E+01,9.99E+01,1.00E+02,1.00E+02,1.00E+02,1.00E+02
nan,nan,nan,nan,nan,1.60E-02,6.38E+00,4.41E+01,8.26E+01,9.82E+01,1.00E+02,1.00E+02,1.00E+02,1.00E+02,1.00E+02
nan,nan,nan,nan,nan,nan,8.34E+00,4.92E+01,8.56E+01,9.86E+01,1.00E+02,1.00E+02,1.00E+02,1.00E+02,1.00E+02
nan,nan,nan,nan,nan,nan,nan,5.38E+01,8.81E+01,9.90E+01,1.00E+02,1.00E+02,1.00E+02,1.00E+02,1.00E+02
nan,nan,nan,nan,nan,nan,nan,nan,8.97E+01,9.92E+01,1.00E+02,1.00E+02,1.00E+02,1.00E+02,1.00E+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,9.94E+01,1.00E+02,1.00E+02,1.00E+02,1.00E+02,1.00E+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00E+02,1.00E+02,1.00E+02,1.00E+02,1.00E+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00E+02,1.00E+02,1.00E+02,1.00E+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00E+02,1.00E+02,1.00E+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.00E+02,1.00E+02
