,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,21.14951244874315,17.85407683849114,15.874741309478678,14.380885230112145,13.290042452152242,12.514365992196923,11.880598902599452,11.486701944383881,11.085918596372489,10.7463084853856,10.46549391268396,10.219497169021523,10.010705981159154,9.819381673539098,9.660852138141117,9.517358038949157,9.38221542010622,9.271009779490184,9.159739336282994,9.093901576089825,9.041792142685384,8.99695362266968,8.955125496476766,8.915725869805723,8.88141382031002,8.846535408193143,8.817260207825699,8.79234051929805,8.766646323066412,8.748779945758466,8.725672930827448,8.706532746339892,8.686467576507955,8.669288082046616,8.654832576657311,8.6391465804667,8.626385906205666,8.611549692667696,8.601308425474699,8.588682211245507,8.577222815198088,8.571498631004935,8.558942307300471,8.5492746316174,8.539646569281828,8.532190009402811,8.525181523335528,8.516462040035016,8.511616357390217,8.504806297983995
1,17.85514696584175,14.040181783646252,11.447537770942036,10.288935570535154,9.448728102528406,8.835342536508195,8.300349137916706,7.839054907030165,7.4552477186690975,7.141226886727905,6.87117266269114,6.646479664451264,6.451157040380366,6.279933746518845,6.123932411612074,5.987070995960928,5.860776390093384,5.847184078572936,5.7457587219931066,5.65909734387685,5.577914097048689,5.49712228383179,5.4246482504812015,5.359043214695099,5.293434806213827,5.252320991240603,5.221537353991497,5.195992932433928,5.17012968587766,5.146640945937317,5.123087725987681,5.100948557858315,5.0815853914053575,5.060938616574355,5.0467641808004595,5.029345611879746,5.014307415924349,4.9983534129416745,4.984598479562903,4.969941922454187,4.955931620418747,4.940206548037175,4.927429453670748,4.914115926637848,4.902426895953758,4.889377375259855,4.879061596618767,4.867985975176316,4.861788293048443,4.850930939592836
2,16.651473454697935,12.753251974710619,10.474819897079845,9.110323155131333,7.891959252249642,7.319876819884288,6.854412662198123,6.4907783224496285,6.181953229747325,5.9260831484758105,5.673184154936607,5.445880224062122,5.2593497455868725,5.086743922462111,4.940169261133826,4.804204883571002,4.691419884977602,4.580956717580819,4.482570228071973,4.396472766840829,4.313079136484451,4.239439758863787,4.172760493614729,4.109514423865058,4.047582191403911,3.99314936879504,3.939823668154514,3.8882345699574694,3.8496046665097112,3.82698595633793,3.8085584246206383,3.787341961175319,3.7696468858118464,3.7499164722709133,3.7291666948650346,3.7174872610961596,3.7004146923410177,3.685264883332487,3.6698577412489324,3.65778069900061,3.641069915595372,3.6274039067910953,3.6764471911643724,3.6628991149114247,3.6510775255732297,3.637843317511115,3.62711189774214,3.6164485449322177,3.606687590828441,3.595544703062564
3,16.042748577679138,12.201594521226138,9.950903026976098,8.492392180159904,7.526128901854693,6.733925766673504,6.04648587460107,5.695621475165249,5.410448643288754,5.1585126102247365,4.955087457950316,4.773511765875729,4.612541981476937,4.473544236733192,4.324604682099782,4.196502628790102,4.07669126034833,3.976069722274143,3.8797993200719585,3.792922767258289,3.7145883433528724,3.639078039197261,3.574143487999316,3.5122068709960095,3.4547428346502516,3.398444941410049,3.347322740066261,3.3004547522439465,3.2549728075084685,3.2130901784770143,3.1740730901519885,3.1541686583621904,3.136279784083372,3.1176280315691316,3.102877343317863,3.08529041100769,3.0708221935412006,3.055098165494859,3.0408993786153995,3.0303597975343513,3.013985962302786,3.0001628624187777,2.985358972501835,2.9741996130519324,2.960807642415012,2.948124467789401,2.9377090664318195,2.9273793352744,2.9177467831793384,2.908126709861846
4,,11.876759286654154,9.651893042490979,8.203258767635006,7.16521449457739,6.400879835757228,5.826085962433068,5.207289683991669,4.929261006118444,4.689704062350451,4.482800759037328,4.308704453036108,4.1515323013329875,4.019363733928704,3.899649006110962,3.7909420482985796,3.6973502380551597,3.60349665500693,3.5127513680086215,3.4251364222836496,3.347993604370723,3.2760001310114815,3.2087488255132963,3.1484696153048954,3.0917461448115646,3.0391247165905724,2.988537271916035,2.9397972756123245,2.897738338649896,2.8550553994853067,2.8167534651674946,2.776436510072666,2.752403225435771,2.7363563522233867,2.72032443521719,2.705385321001382,2.6891625347794843,2.675635712833747,2.6617590760645427,2.6471662287378104,2.634464261516142,2.619012952675663,2.606995108180189,2.592619214139329,2.5790264515615964,2.5677277101898843,2.556745761666862,2.5464376112847216,2.535003621320835,2.5252373671873345
5,,11.647326114666813,9.434724903278985,7.996278235710559,6.96455072861266,6.203690144077278,5.6278754309871095,5.1941494338625604,4.756430449397456,4.354450423280941,4.156061212095355,3.990252262740231,3.84021349348423,3.710007741713688,3.590004511709656,3.4823883584906206,3.3927845659559237,3.3052347245757434,3.2299830337704853,3.1586370587667116,3.0917369875990346,3.030805763039682,2.9642580338959776,2.9043532164912427,2.8478608814871054,2.7931409874797506,2.7482508411093147,2.7001228313271244,2.658757247070385,2.6168773007715704,2.5774463521961706,2.540574574665582,2.5027864332506162,2.4804184516760466,2.465058828276637,2.4487487059553494,2.4348743518561307,2.419739350130003,2.4080632323512097,2.3939195460217277,2.3795152174787475,2.366063859336682,2.3521299700640435,2.3396861760547547,2.326159609800468,2.313191503581503,2.3038582072148786,2.2918858693398447,2.2831649012116655,2.272216029772584
6,,,9.277506455545845,7.828975651799763,6.818944992137496,6.06194681187836,5.485899924527581,5.01953036807262,4.636274218193415,4.365310578269215,4.092200195840486,3.750218636077121,3.6009937030095203,3.4704657456172043,3.361730432924409,3.2588204838299615,3.169106062407133,3.085157641303318,3.0070500326280194,2.940639577123561,2.874385360508755,2.81707323057528,2.7619628843668202,2.7097518774661737,2.665929527956688,2.619505038601784,2.5728364307658156,2.5251103060127904,2.48284604721882,2.44277169638372,2.4056279211292573,2.3694726288947425,2.332739500197182,2.296807630475539,2.28080699671032,2.2651407930182947,2.2516794448582482,2.2368982792565113,2.223600233307025,2.211233145697718,2.1952353891285554,2.1832779240488267,2.169436454537374,2.1554005309393864,2.143609901884634,2.1309206269970478,2.12000758293045,2.1097207848070996,2.099765016758515,2.090294826634813
7,,,9.155530695019003,7.714764755013616,6.707140167150172,5.954052803006422,5.382319403929972,4.909021651994317,4.533734012857505,4.224255205212525,3.9969284923344337,3.710868602502898,3.473255652497006,3.2850036198161607,3.1799305576340666,3.0725323544213388,2.983949100575008,2.9094846411799327,2.832006488866157,2.766639284846414,2.7013210223609425,2.6411888963882504,2.5904513077011653,2.5387874727573463,2.4935702840341962,2.4504709172367085,2.40947778056741,2.3724845715398972,2.3449627614354727,2.311458822735455,2.2742435585739114,2.23641227814746,2.202291770773549,2.16742569073716,2.1389620414065877,2.1261226161284323,2.11127390450906,2.098610606746046,2.085608616289196,2.0733673557717243,2.0575863100449423,2.0423962389379593,2.0319264848985545,2.0180170489358216,2.004672928537038,1.9934879138256074,1.9826350620354365,1.9723608949513907,1.962242152310142,1.9513274820414632
8,,,,7.623386379762004,6.619573217056,5.869381724686378,5.299653286944511,4.829062632528024,4.452192122676297,4.144416029004724,3.876408413775985,3.656138460095417,3.4882957443654194,3.245543260360848,3.1127708518009833,2.9332081475092084,2.8415910928945687,2.7684867439484613,2.7023913404667983,2.6374728676985932,2.5726998836794186,2.5129620522542386,2.4625969392589164,2.411334486563061,2.3666737730883693,2.323926311892281,2.2833769610250907,2.2465864950365035,2.212135518140796,2.1792936661543023,2.1472334176552006,2.1153733289415073,2.086915047997193,2.057477471752649,2.0298014426876825,2.011990347992026,1.9976899055629829,1.9853400466849822,1.9725742403815203,1.9587698623393586,1.9462512069862363,1.9312050764388957,1.9207769261743228,1.906956734751896,1.8937404743401354,1.883405045396026,1.8719588953240807,1.8602460455783592,1.851716213259253,1.840871255822005
9,,,,7.553414907787082,6.55200579031669,5.800547845979632,5.2325744969421315,4.762947792855598,4.388207855798373,4.078746361945649,3.8130088082361087,3.586702151261259,3.3946836459813365,3.2510912787592834,3.0988957065235176,2.894585072275287,2.7965429931302044,2.6548296402810476,2.578118919990007,2.5331490832894845,2.468506754507941,2.4090613419632025,2.35900082723537,2.3080302363311596,2.260635669895357,2.2215068356000294,2.1812069796058506,2.1448721155085795,2.1104219651203087,2.075565990371477,2.045932638195358,2.014600792345411,1.98658947098216,1.9577241506363405,1.9312145375681826,1.909606290723247,1.9057033567670738,1.8968213114656238,1.8859773232164685,1.8723008870773594,1.858325976356517,1.8433632026069893,1.83118615523816,1.819067111852852,1.807441378978275,1.797037118635278,1.7856624527755254,1.7740157806590529,1.765505668810625,1.7547367167526864
