4.479643995017750058e+02,4.606304993802812646e+02,4.755311240361340879e+02,4.815704849851128415e+02,4.915607165163767149e+02,4.991454758006450447e+02,5.217326028324450817e+02,5.261489345485767899e+02,5.298077196935234952e+02,5.333279017987891848e+02,5.364785827329062613e+02,5.226010150114353792e+02,5.409798360788352056e+02,5.432459893404878812e+02,5.465950184724355267e+02,5.482357500165363717e+02,5.342285623389245757e+02,5.361571449955159778e+02,5.536838600724454409e+02,5.393250246863462962e+02,5.561494700255909720e+02,5.571509698595896225e+02,5.430567611339719178e+02,5.599221442626030694e+02,5.455021395642179414e+02,5.460222132906106935e+02,5.468162320765670756e+02,5.633696434664772141e+02,5.483262990632357514e+02,5.646834646368153017e+02,5.508791498430101683e+02,5.682110755116370910e+02,5.543275924206308218e+02
1.985710751340293996e+02,1.665973744092687525e+02,1.469474475078101818e+02,1.201760785465938284e+02,1.453187619627787512e+02,1.493055943908123879e+02,1.509030659141455430e+02,1.533334361757169404e+02,1.551832825152214923e+02,1.483549826781791694e+02,1.494664191943053879e+02,1.508894323599151335e+02,1.511193386448435945e+02,1.530559527461461187e+02,1.533892750919994512e+02,1.528307183147917385e+02,1.534262536356897613e+02,1.545955555477589485e+02,1.552947822472311259e+02,1.555916437727196353e+02,1.563114884917637823e+02,1.563654726433802580e+02,1.567859608663981987e+02,1.681791833232933300e+02,1.687998463257428909e+02,1.693954328018312196e+02,1.700029818264940786e+02,1.603799948291163275e+02,1.712447807433963760e+02,1.715835262147050742e+02,1.721068509051983995e+02,1.725949676525177665e+02,1.619512619940935849e+02
1.890449625185201512e+02,1.492751298975932741e+02,1.263487725224797913e+02,1.136437296664272765e+02,1.044714552435537058e+02,9.405738317216074051e+01,9.497975699129494842e+01,9.490947617403259073e+01,9.456151413285010676e+01,8.807240044533575940e+01,8.881260728682002537e+01,9.016200111112124205e+01,9.176414776398627282e+01,9.238143333570957338e+01,9.295093128764166579e+01,9.302150446808683171e+01,9.381474495622252618e+01,9.444440764775194452e+01,9.497279384918867606e+01,9.602307834322755298e+01,9.620808408562567138e+01,9.650178079815984233e+01,9.673368985171333634e+01,9.683770593020410899e+01,9.706368032421538317e+01,9.842207855910193359e+01,9.856519856230845278e+01,9.883004987727134960e+01,9.914726972039217401e+01,9.948292186604916765e+01,1.037362554543138486e+02,1.042980561614896260e+02,1.048057572188645281e+02
nan,1.414579024303595531e+02,1.213532874756342039e+02,1.075155544609204981e+02,9.856218129870890721e+01,8.851270490528406754e+01,8.359962505389412968e+01,8.183268088385050021e+01,7.741287529204511486e+01,7.711608480448788328e+01,7.140528202871999497e+01,7.079603738075790886e+01,7.169211750268546268e+01,7.089212385165907904e+01,7.079599899683310582e+01,7.177070843916291665e+01,7.250537661833669745e+01,7.309358879077434779e+01,7.434841757333637702e+01,7.513489187844763251e+01,7.530358381743130280e+01,7.493862016445521590e+01,7.518654465753634497e+01,7.543789429089764553e+01,7.558121508561609403e+01,7.645350379301818577e+01,7.659524398604909834e+01,7.695123433276540936e+01,7.723965796991245725e+01,7.762142196847808862e+01,7.739959998306974853e+01,7.790149685612811936e+01,7.833662139310150963e+01
nan,nan,1.169494418615240505e+02,1.045239360105787512e+02,9.517154524387495940e+01,8.767627439350700058e+01,8.035837937433780098e+01,7.822499514445340196e+01,7.547282350345332702e+01,7.252189818982780878e+01,7.057542082779016823e+01,6.627564857707685064e+01,6.686503217857608661e+01,6.634635264716881409e+01,6.131815839586606387e+01,6.189461111289801920e+01,6.197352252479616652e+01,6.147751174128682550e+01,6.266671300109872078e+01,6.370890404083436920e+01,6.387610967764779701e+01,6.329206840717118610e+01,6.353962282991176380e+01,6.379790905835893966e+01,6.396762226707665633e+01,6.472785275872888633e+01,6.475744251397307494e+01,6.505306822758706176e+01,6.537575848241186804e+01,6.500096244286298486e+01,6.557460013387293429e+01,6.605578365362349302e+01,6.648743381092944560e+01
nan,nan,nan,1.016993284246045306e+02,9.303535266151826022e+01,8.551302004095765597e+01,7.807763360973167721e+01,7.712075243227332066e+01,7.334858354678580383e+01,7.037326508972094530e+01,6.843717073717368748e+01,6.543476258605097939e+01,6.489008854462680631e+01,6.289967055394319573e+01,5.999213292714753720e+01,5.951695002448622063e+01,5.959386483723557149e+01,5.984210367034242495e+01,5.797612098708297168e+01,5.781492763014680492e+01,5.776088359666890426e+01,5.744526542004784631e+01,5.620068201510044759e+01,5.647460861360407591e+01,5.666700273483731110e+01,5.737085158748458724e+01,5.741863346291838610e+01,5.755108833696697701e+01,5.790235217030330261e+01,5.759089675072826253e+01,5.815402298586288055e+01,5.861966309132467501e+01,5.904056164308309462e+01
nan,nan,nan,8.990276824422278423e+01,9.134541188175933257e+01,8.387998548930818288e+01,7.658635947279319112e+01,7.557481132927892986e+01,7.133690413663363472e+01,6.905318693447232192e+01,6.687638239836753939e+01,6.394731719292422412e+01,6.330100468559761850e+01,6.149807073508480926e+01,5.953920497126426170e+01,5.885212822137072664e+01,5.768088714961368169e+01,5.610766387013298129e+01,5.616139756481508982e+01,5.587379467361155605e+01,5.568104171081749598e+01,5.329267303834853919e+01,5.331514671566576169e+01,5.332070046918248352e+01,5.397564501244877277e+01,5.355842604914634109e+01,5.237553033028985539e+01,5.250728309056125909e+01,5.277600796601935684e+01,5.249522008139882701e+01,5.304539001153332123e+01,5.350847829879332096e+01,5.392317199483228762e+01
nan,nan,nan,nan,8.997804731450939641e+01,8.272508917803529016e+01,7.546159095066673217e+01,7.441073298180160123e+01,7.080411652779065435e+01,6.793939418915631734e+01,6.588459552983105993e+01,6.392818917560433079e+01,6.221767811409606708e+01,6.044109922113499067e+01,5.851447494892290990e+01,5.759874210612864687e+01,5.666751496631592033e+01,5.553849796371536485e+01,5.585691500708652768e+01,5.471947674003065032e+01,5.318834611147475755e+01,4.962426153473084156e+01,4.965102843172849134e+01,4.997674883135409374e+01,5.081773798662850083e+01,5.056068267127105997e+01,5.058856730382061073e+01,5.043134924546440345e+01,5.038275708382450802e+01,4.991055255305464300e+01,5.025653493986122555e+01,4.977468157286190120e+01,5.018550611713168053e+01
nan,nan,nan,nan,nan,8.164760861286497118e+01,7.437856727822888558e+01,7.466941598231804278e+01,7.082555853010865121e+01,6.780624715368767852e+01,6.544135221808843994e+01,6.360913234276167572e+01,6.176697411163630846e+01,5.957355362583406588e+01,5.771522399097005973e+01,5.679770369835111410e+01,5.544259758470817445e+01,5.471614089697730776e+01,5.446528282608008453e+01,5.349999093833253028e+01,5.263985352208516133e+01,4.963159340210394532e+01,4.894567207883886795e+01,4.820825596498958987e+01,4.809239068497750225e+01,4.825125964296712766e+01,4.811988561692628963e+01,4.807602823083174570e+01,4.809055680722028114e+01,4.768777545716845623e+01,4.809007908828770894e+01,4.840529476409687959e+01,4.863841335223727924e+01
nan,nan,nan,nan,nan,nan,7.358041273797184090e+01,7.267907178539230983e+01,7.021781733477787668e+01,6.717663144549219112e+01,6.498934353185288160e+01,6.262362941703818819e+01,6.130368499179508746e+01,5.909396293962713287e+01,5.715475308398545451e+01,5.620612595846461090e+01,5.527316546325658919e+01,5.403192305787700889e+01,5.377556164532762750e+01,5.281213476182066557e+01,5.201642126031804736e+01,4.877212684932695197e+01,4.825853585946335045e+01,4.766630989227662951e+01,4.894524730009656821e+01,4.759495328700606365e+01,4.699030749086767855e+01,4.631434905118041456e+01,4.631321753081250137e+01,4.573479259409840836e+01,4.610750325822152718e+01,4.642671328470397896e+01,4.680958387761372563e+01
