3.997715558412334076e+02,nan,4.335777312511693253e+02,4.430281080861494729e+02,4.494697582795719200e+02,4.459022321252070924e+02,4.616437393018245530e+02,4.650088649459682983e+02,4.530036842127236127e+02,4.721516410286763517e+02,4.688687997596894661e+02,4.602155471144410512e+02,4.783432974511191560e+02,4.814042573383010790e+02,4.828486292055933973e+02,4.691248893413543328e+02,4.707805922844704014e+02,4.727672466544748886e+02,4.890994002327759063e+02,4.756150975982823752e+02,4.768641596003718632e+02,4.928533956701570560e+02,4.784704858774656486e+02,4.793877214902528863e+02,4.802669646833720662e+02,4.968978632087831784e+02,4.818171915313026261e+02,4.981917887243645282e+02,4.988095540611879528e+02,4.995672042587199826e+02,5.007733530430782594e+02,4.865900279071711338e+02,4.879706945655332220e+02
1.921813227058318887e+02,1.162603479889499454e+02,9.216597986799845899e+01,1.450283563930424862e+02,1.276722424007307808e+02,1.305436848501257430e+02,1.328083714913431379e+02,1.356529213014377149e+02,1.368321121569848628e+02,1.379908330722585958e+02,1.386304134012094380e+02,1.397386917382039542e+02,1.412827738605156469e+02,1.417933853084637974e+02,1.422597829200820740e+02,1.424150026478772020e+02,1.431312021307434463e+02,1.434569581098955666e+02,1.440176229574124989e+02,1.450770325841214401e+02,1.452321772864281115e+02,1.457105409951129786e+02,1.462114000855265203e+02,1.467275459126149713e+02,1.470679769842857354e+02,1.484882301555074378e+02,1.484255761513329333e+02,1.487420431950349951e+02,1.490554553576903913e+02,1.493880345533665093e+02,1.491139468774336763e+02,1.495922146253120388e+02,1.500651363207603595e+02
1.808019796967764137e+02,1.489677296147710877e+02,1.289689519868545915e+02,1.156726278783895339e+02,1.074121536633223286e+02,8.738315421398755234e+01,9.816160673072917575e+01,9.826042410353974788e+01,9.677420184305282191e+01,8.876532413047709724e+01,9.009379108285790494e+01,9.103777710417530500e+01,9.189931344731543561e+01,9.233204491030619465e+01,9.235936012583985644e+01,9.303648855614966351e+01,9.366626449767314000e+01,9.417253281814495836e+01,9.563289508475230605e+01,9.574295056480684707e+01,9.588918682306371011e+01,9.585098552840639741e+01,9.605554280500588504e+01,9.600897666366621763e+01,9.728663413165617158e+01,9.742156291864131390e+01,9.768551428252125390e+01,9.799605221534383759e+01,9.832194976972178324e+01,9.804186691976612167e+01,9.852936139842555008e+01,9.890073027477831147e+01,9.924420076742968888e+01
nan,1.415166200692511893e+02,1.243658311966962060e+02,1.103431520735742879e+02,1.015840655532127812e+02,9.079543147467921926e+01,8.656070775254319472e+01,8.489992186030804078e+01,7.283506922965250396e+01,7.192901786503674089e+01,7.242493033819900461e+01,7.305075448648119618e+01,7.278399525572339712e+01,7.218448637398073231e+01,7.231667938381193039e+01,7.306245707749440044e+01,7.364846983545754711e+01,7.414053191144904531e+01,7.608682321813459737e+01,7.612693590204460747e+01,7.541274882554733949e+01,7.562755620530286649e+01,7.584826006739885429e+01,7.595646318200394376e+01,7.678221211839050397e+01,7.681558290692738922e+01,7.711462297238261954e+01,7.749018247128744008e+01,7.777169949032477803e+01,7.759249828360893275e+01,7.802650625148284291e+01,7.837138890962019389e+01,7.867010953016588815e+01
nan,nan,1.201266548267575018e+02,1.067785634446304357e+02,9.815433459191277166e+01,9.081760696191815896e+01,8.343284969861684885e+01,8.178224342940475822e+01,7.815056329002415225e+01,7.495254661135057006e+01,7.305707443700373460e+01,7.003514117564998287e+01,6.374957263328846579e+01,6.400389565403654046e+01,6.329755244412314141e+01,6.367745617428379035e+01,6.364506386893281586e+01,6.394675821553919093e+01,6.516404113986762070e+01,6.529849340161598548e+01,6.446884252960323636e+01,6.468195473332127676e+01,6.490562240067588107e+01,6.504165027089790385e+01,6.576882767595921564e+01,6.577620611608641354e+01,6.593932803986234603e+01,6.627188740670902689e+01,6.600218418456553593e+01,6.648597363643965252e+01,6.689260648711048418e+01,6.722570723775760371e+01,6.751360995652026986e+01
nan,nan,nan,1.043099245635345653e+02,9.593737671369194686e+01,8.555032038841395092e+01,8.129360094377818768e+01,7.979820841920903263e+01,7.613946964754649116e+01,7.262060103855390025e+01,7.101719343377291693e+01,6.803791577496352261e+01,6.758994891921081205e+01,6.587401517784164184e+01,6.341708288623396328e+01,5.780161573083179150e+01,5.802943550624573277e+01,5.936346090979492374e+01,5.963368282331069281e+01,5.955144945789503197e+01,5.974511921508465662e+01,5.941779847454663610e+01,5.804812878625371297e+01,5.817120721316562992e+01,5.884451949612841304e+01,5.887583888912141816e+01,5.898131095207068597e+01,5.925250789455282074e+01,5.898787011481003617e+01,5.949229520661479853e+01,5.989617455223162779e+01,6.021974143434174209e+01,6.051236974578740302e+01
nan,nan,nan,nan,9.582983725639391537e+01,8.590653143348738752e+01,8.141267164417195090e+01,7.927800692397474336e+01,7.544035745484541167e+01,7.140870799864609353e+01,6.946138322311739444e+01,6.798777599829816154e+01,6.596752736929727234e+01,6.376018101282438266e+01,6.277508643167422520e+01,6.159197250223137132e+01,6.058785051132132082e+01,6.022709942598834942e+01,5.839557912913461735e+01,5.445055712648714774e+01,5.451661986350854505e+01,5.530139805294027155e+01,5.531343721584590867e+01,5.597899931114258010e+01,5.570480895238573993e+01,5.534291891069753433e+01,5.422160076537557671e+01,5.440289967446237540e+01,5.417882290018822289e+01,5.468588427832990817e+01,5.507888448270474413e+01,5.539891093517142195e+01,5.568740491562073913e+01
nan,nan,nan,nan,nan,8.426778892033303237e+01,8.034506349189922503e+01,7.830558342451143972e+01,7.475486910083766645e+01,7.107574511686959795e+01,6.900090541166503044e+01,6.764150579015334586e+01,6.513756130866143224e+01,6.254770920667810685e+01,6.065153169214415385e+01,6.058771714818360010e+01,5.976280882211140977e+01,5.948930198849126327e+01,5.841396587224387815e+01,5.733110188308164368e+01,5.388657227416321405e+01,5.319505628388302654e+01,5.154752531415716987e+01,5.286356398420694802e+01,5.259736568791750955e+01,5.247130079734304786e+01,5.242611331796210550e+01,5.240407070016553348e+01,5.200580203565011317e+01,5.230910557986594256e+01,5.241139972484698717e+01,5.185710799217792299e+01,5.213876488353382399e+01
nan,nan,nan,nan,nan,nan,7.888798809596070782e+01,7.728128719106869937e+01,7.378329441428780910e+01,7.033793297569418712e+01,6.810647327806623252e+01,6.698715962139246471e+01,6.472831318662144895e+01,6.218739629772603195e+01,6.092244887310747004e+01,5.971374989844066050e+01,5.888019141665851919e+01,5.859674771085457223e+01,5.752243794292564871e+01,5.657874723391891791e+01,5.332336485585987873e+01,5.275726276083531729e+01,5.198281806103070579e+01,5.215542671694281296e+01,5.163796373767816306e+01,5.081001904777643574e+01,5.027455002532649075e+01,5.037487692097757019e+01,4.965827118959818165e+01,4.999828012159985491e+01,5.027527886148742198e+01,5.045517187973399587e+01,5.065385892253444666e+01
nan,nan,nan,nan,nan,nan,nan,7.562817013780681918e+01,7.290154839774433526e+01,6.982849503215857112e+01,6.743882906115752007e+01,6.613802199683189542e+01,6.412580340914689714e+01,6.180902008045496387e+01,6.057726408193249767e+01,5.943286333810439004e+01,5.831468155393937991e+01,5.804482436251386446e+01,5.697159683718081169e+01,5.589153955781466721e+01,5.261192121706287139e+01,5.204944037519803857e+01,5.140814010299128256e+01,5.172182680675295074e+01,5.102214611381962328e+01,5.136274844995162425e+01,5.087316418777385252e+01,5.043246382896283819e+01,4.884923634988119545e+01,4.852892399531929613e+01,4.854285417710675432e+01,4.874088435886798720e+01,4.890248412110624088e+01
