N_Request,N_Actual,Refinery_ID,Size_MMgal,MSP_usd_gal,System_Total_Cost,System_Avg_MSP,Type,X,Y
2,2,1,401.7024187156438,1.3056656007804206,4.702419480974267,2.3512097404871337,Sequential,13979.10092706119,1505919.7056223447
2,2,2,398.00004846683123,1.3080089740804797,4.702419480974267,2.3512097404871337,Sequential,-87586.338880557,1340819.828404356
