N_Request,N_Actual,Refinery_ID,Size_MMgal,MSP_usd_gal,System_Total_Cost,System_Avg_MSP,Type,X,Y
2,2,1,399.99985526871626,1.3040798189127691,5.17203908519911,2.586019542599555,Sequential,14629.933018961747,1548430.0523984889
2,2,2,169.99997876736685,1.4224677068183862,5.17203908519911,2.586019542599555,Sequential,454830.0196550837,1376645.8021153107
