N_Request,N_Actual,Refinery_ID,Size_MMgal,MSP_usd_gal,System_Total_Cost,System_Avg_MSP,Type,X,Y
4,4,1,399.9999642173502,1.3049014525522271,10.766595721642098,2.6916489304105244,Sequential,-48339.2406200697,1461558.7729638733
4,4,2,399.99991220772085,1.3546817651658947,10.766595721642098,2.6916489304105244,Sequential,-145172.07033889473,1947563.664891469
4,4,3,399.99981671192563,1.4070383441014291,10.766595721642098,2.6916489304105244,Sequential,300041.5606236983,1841944.3329000534
4,4,4,300.00030283601654,1.397163944908632,10.766595721642098,2.6916489304105244,Sequential,728948.5987992524,1926434.0700730192
