N_Request,N_Actual,Refinery_ID,Size_MMgal,MSP_usd_gal,System_Total_Cost,System_Avg_MSP,Type,X,Y
3,3,1,399.99989692516164,1.3045169344386256,7.965827667664261,2.65527588922142,Sequential,42936.58093279887,1490949.41600484
3,3,2,399.9999252173917,1.3544913280463045,7.965827667664261,2.65527588922142,Sequential,-38038.96545019823,1978203.8669867574
3,3,3,150.00012166118324,1.4287675804666575,7.965827667664261,2.65527588922142,Sequential,737923.6876518094,1358506.2227552407
