,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,3901.01559988866,3516.8320654546674,3191.0878476869043,2989.7579783728324,2829.788530691468,2690.851570758223,2580.3524366820416,2485.244947543842,2407.423673096921,2314.1816656274145,2236.7396794511496,2163.106491056517,2101.1864239877796,2043.6728629526137,1993.8928006296358,1945.7132889785332,1904.5990939665169,1863.9912107862463,1828.3745825003057,1794.0185549528655
1,3656.80016714318,3432.284369945495,3156.152190966815,2871.5303450018096,2714.724313166719,2581.0619489796336,2472.8252685389402,2378.422229871035,2298.682037305848,2229.116998120718,2152.299946419138,2083.2161719227474,2020.8570122489482,,1889.4986126221131,1842.2052055086417,1801.7241221905301,1761.9894372394072,,1694.1100843325496
2,3604.008339699324,3196.5959138877292,3042.535832676406,2827.988123469041,2603.193693812063,2470.6743301014667,2363.127659453095,2280.3073406102935,2201.646572614903,2130.7400440680103,2068.4928742510974,2006.4984647205335,1945.6741575761052,1890.039587528735,1840.4526404072847,1793.6446621720725,1753.3678900093196,1714.6637752547872,,1648.407563977852
3,3601.6606591838895,3188.4570196483987,,,,2502.2164466301906,2331.1280163327383,2203.677832516245,2139.6068037366977,2069.227597887998,2009.9759180204646,1958.0849039400637,1900.9968090073664,1845.8492487094873,1795.396513460005,1750.8404158315466,1709.2399871201878,1673.1159490916891,1637.6512399612616,1605.7735934144982
4,3596.7912875122797,3179.968567440503,2858.7968954534954,2726.0407678779984,2542.149445278265,2417.936792372685,2296.0817880479353,2168.4646936055087,,2019.8073016823241,,1911.9035776683522,1861.3788741852943,1810.807397732147,1760.7625665462604,,1675.9297626374916,1638.0230053910682,1604.583528579985,1571.806021397178
5,,,,,,,2276.086848560043,2137.881286529479,2051.947516256583,1983.0386464487046,1924.959127931502,1871.7297507190592,1822.9665286332663,1782.1788741683988,1732.8225469372674,1688.5212771904853,1647.3850931606742,1610.8545731147813,1576.341328371219,1544.6251049383466
6,3604.4830628243863,3173.934463413507,2852.803057480541,2599.584530453077,2433.2295584806093,2333.2779664724176,2211.2696945787116,,,,1892.3350149829705,1837.5734845251754,1790.1157326064583,1748.27058605341,1709.9517410169756,1664.7678427458159,1624.423323422064,1587.067757057515,1553.93802458888,1520.829382949964
7,3627.283092906357,3174.715955340435,2848.383673307565,2593.6793143638038,2424.4497466238313,2264.1405121134644,2191.168890472264,2088.1259137019238,2004.3179862721793,1937.4445696106966,1864.6692453381072,1811.1255874954945,1765.4323451190114,1721.1734153839084,1686.1064389569249,1645.3069724229122,1605.7142103552999,1568.3731947497733,1534.803035632498,1503.0635573545105
8,3643.552205332172,3179.7632406736757,2848.710652209924,2593.3843441944523,2394.756237124522,2255.1758210581347,2115.0825795700457,2071.4171072782706,1985.0136410093055,1914.5232503854304,1856.2009213498297,1788.1233194649915,1741.4396216010543,1701.4594624666875,1660.6558708575762,1627.8562086094432,1588.9029891827624,1552.342623474972,1517.8534298758273,1486.2975388300704
9,3660.174911500882,3205.366418154111,2859.77007074392,2603.2212428578755,2403.589981178216,2239.7033523107607,2116.281774428295,2000.2618830341685,1971.9965748125953,1898.3219905963524,1838.0229924043658,1783.4092092495207,1731.860273565721,1679.1337320184425,1643.2996279487722,1608.0519612571795,1574.7368351087584,1538.386138831082,1504.3268505622136,1472.448042633369
10,3682.3657216268866,3217.1490404924707,2864.9264296243928,2604.5061138542883,2404.816042057569,2240.8097373634314,2110.6875812647613,2002.6983543831325,1959.9004890123797,1885.6315312949177,1824.1426301361455,1768.1580524636313,1729.0654637459786,1672.0284964708019,1623.802516760555,1591.9924007296927,1558.0677867155857,1525.0864489966166,1491.6926174036166,1461.122231803713
11,3697.0315415442537,3232.5270962928917,2875.436864783278,2608.1870301017193,2406.6125718065764,2242.750294771264,2111.270843967378,2009.239344485149,1914.8889423123935,1876.96811624738,1813.7689935155151,1754.4671270721265,1705.9191522885267,1663.1139610208047,1628.6093694127887,1575.171526155901,1544.6116987876233,1513.6970088675182,1481.0405580711338,1449.642288080495
