,0,1,2,3,4,5
0,185123327.6202259,225312534.3207662,265501741.02281934,305690947.72389716,345880154.42611057,386069361.14048177
1,194878866.12063068,237187850.68779114,279496835.25568503,321805819.8245471,364114804.3946111,406423788.96269023
2,200298662.18742627,243785312.36050484,287271962.53480566,330758612.71051174,374245262.89358795,417731913.061698
3,203747660.46377516,247983742.08948225,292219823.7184696,336455905.34675837,380691986.98139334,424928068.61440504
4,206135458.7688546,250890383.98405468,295645309.20234853,340400234.4251321,385155159.6499317,429910084.8763604
5,207886532.99680728,253021948.10524157,298157363.2213962,343292778.34164244,388428193.4650109,433563608.590302
