,0,1,2,3,4,5
0,1.9615170189986713,1.5315042418499276,1.3530700022066844,1.2925005352437395,1.2471316449247318,1.2116567649869687
1,1.6441450427301374,1.3336126673205189,1.196899392573243,1.142540564339516,1.102645158925297,1.071364512878045
2,1.5446810034415384,1.2395309975711526,1.1246795931999278,1.0720969432183984,1.0341607062630942,1.0046700750602835
3,1.485361421568267,1.1822427401269509,1.0777079011384953,1.030098194329104,0.9935053873874369,0.9653626338154156
4,1.4463891798737463,1.1442830950454503,1.0471540306359033,0.9980242715992013,0.9649104232967574,0.9386002330609143
5,1.4187535362362595,1.1175071550808935,1.0247004539758928,0.9777462877718734,0.9434573627224159,0.9177337315135213
