,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.849538886926912,0.8495886633616915,0.8496281847951198,0.8496607773747897,0.8496881164703819,0.8497113775340983,0.8497314096838068,0.8497488416025054,0.8497641487108301,0.8497776971863379,0.8497897736389571,0.8498006025145636,0.8498103686297536,0.8498192206014916,0.8498272844779459
1,0.8495398043402251,0.8495887170682132,0.8496282310990507,0.8496608180546085,0.8496881526394815,0.8497114100719146,0.8497313919229648,0.8497488685815735,0.8497641735338975,0.8497777201565541,0.849789795001672,0.8498006255635947,0.849810393070577,0.8498192526224615,0.8498273174388956
2,0.8495398538623555,0.8495887587054313,0.8496281950809861,0.8496608485513953,0.8496881824169242,0.8497114347620369,0.8497314614739642,0.8497488888500137,0.8497641921047002,0.8497777372756025,0.8497898108672028,0.8498006403358427,0.84981040856056,0.8498192642512848,0.8498273284757821
3,0.8495398938366527,0.8495887927391925,0.8496282959203759,0.8496608744818558,0.8496880729024329,0.8497114542054333,0.849731479244979,0.8497489049658122,0.849764206816165,0.8497777507924592,0.8497898233564574,0.8498006686475055,0.8498104193719396,0.8498192743745595,0.8498273390836226
4,0.8495399289415941,0.8495888214942244,0.8496283203495182,0.8496608956043536,0.8496882209782907,0.8497114709432081,0.8497314939650438,0.8497488496251288,0.8497642182507112,0.8497777618888032,0.8497898335820614,0.849800661403578,0.849810428186687,0.8498192826070933,0.8498273468022739
5,0.8495399492308567,0.8495888463306355,0.8496283413812245,0.8496609137207627,0.8496882368081271,0.8497115221392247,0.849731506086657,0.8497489295472354,0.8497642291680253,0.849777771256057,0.8497898426601947,0.8498006693621971,0.8498104355743024,0.8498192894987234,0.8498273532520915
6,0.8495399567363897,0.8495888681431812,0.8496283597936592,0.849660929537948,0.8496882505951154,0.849711497110339,0.8497315173192614,0.8497489392914499,0.8497642380066762,0.8497777793181496,0.849789849595838,0.8498006761923427,0.8498104419091815,0.8498192953938736,0.8498273581417987
7,0.8495399628812308,0.8495888790178325,0.849628376126616,0.8496609435424722,0.8496882627677746,0.8497115078248475,0.8497315291353857,0.8497489478644707,0.8497642457562947,0.8497777863617293,0.849789856060373,0.8498006821490584,0.849810446719063,0.8498193009430306,0.8498273635466653
8,0.8495399680019546,0.8495888836134552,0.8496283907633709,0.8496609560534203,0.8496882736376746,0.8497115173858069,0.8497315353386172,0.8497489554574038,0.8497642526209951,0.8497777926196834,0.849789861774345,0.8498006867067093,0.8498104528996164,0.8498193050382166,0.8498273673037888
9,0.8495399721385438,0.8495888872796205,0.8496284000577222,0.8496609673508076,0.8496882834261353,0.8497115259712519,0.8497315429585163,0.849748962275691,0.8497642587796014,0.849777797372524,0.8497898665006588,0.8498006916542513,0.8498104562856592,0.8498193087478528,0.8498273721643438
10,0.8495399754445085,0.849588832325133,0.8496284036215844,0.8496610126963067,0.8496882931903101,0.8497115909670045,0.849731549850737,0.8497489676831264,0.84976426372319,0.8497778027418158,0.8497898710638331,0.8498006959676525,0.8498104602126272,0.8498193124044077,0.8498273746320933
11,0.8495399792531546,0.8495888937215488,0.8496284057022193,0.8496609869882389,0.8496883179225055,0.8497115087846582,0.8497315641955594,0.8497489740500781,0.8497642686650313,0.8497778074344778,0.8497898752729747,0.8498006998554004,0.8498104637852483,0.8498193157119466,0.8498273777045782
12,0.8495399820585239,0.8495888962451588,0.849628407993798,0.8496609906420152,0.8496883078517766,0.8497115462730442,0.8497315612622987,0.8497489786189991,0.8497642735430679,0.8497778116329558,0.8497898791614322,0.8498007033876771,0.8498104670274508,0.8498193187239409,0.8498273805024019
13,0.8495399845328099,0.8495888984698287,0.8496284100144538,0.849660992492815,0.8496883216313422,0.8497115533514464,0.8497315664812256,0.8497489834630214,0.8497642778506727,0.8497778155353488,0.8497898827099909,0.8498007066355433,0.8498104700313829,0.8498193214845798,0.8498273830633375
14,0.8495399867287676,0.8495889004454773,0.8496284118096973,0.8496609941408797,0.8496883203447361,0.8497112156330873,0.8497315720718484,0.849748987809219,0.8497642818491292,0.8497778191313324,0.8497898859823219,0.8498007096274331,0.8498104727818139,0.8498193240245454,0.8498273854187853
