,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.8174744466058839,1.671403323663354,1.5612323775148744,1.4695933415150852,1.3920358344676063,1.325472927605075,1.2969934429493895,1.2741573058303475,1.2534234254385932,1.2347475432591135,1.217817028880553,1.2024168148219223,1.188273124818708,1.1752971960707255,1.1632604214083935
1,1.7051508939581843,1.570242030777886,1.4599101354463342,1.3691382476735934,1.292907391942911,1.24246356005906,1.2182724772474085,1.1955318869658977,1.1758626581996487,1.1581734487067712,1.142437827392297,1.1278439425103983,1.1145123883950938,1.1021851750268616,1.0908641558312748
2,1.6330079314203383,1.4993573815429722,1.3912767503016437,1.3003709350232895,1.2236538014308598,1.185357744545986,1.1613618905178769,1.1401263612140229,1.1211969137009086,1.1041947849973235,1.0888237330982717,1.074843098731239,1.0620612108374123,1.0503202336334614,1.0397340679587612
3,1.5793204980335855,1.44656050613455,1.3386410212996043,1.2483278824137065,1.1747227204116366,1.1440912855976473,1.11969238757593,1.0985913788071964,1.0802414510987484,1.0637531836727145,1.0488608156630221,1.0350006193716228,1.0229695147869684,1.0116261393010302,1.0011703067075575
4,1.5376856919488668,1.4055936465167747,1.2982653051363462,1.2092460527939752,1.1387138692984302,1.1117358326327313,1.0881977891038066,1.0682355420002083,1.0486917653170726,1.0321638930001276,1.017670347448972,1.0044890418360708,0.9924574579192348,0.9814234171521524,0.9712604040119037
5,1.5044165561144183,1.372813799264925,1.2659383482062978,1.1773264684355527,1.1122461717403866,1.0851690388886628,1.0625648925138285,1.0421740944611366,1.024063897065691,1.0078475468873636,0.992948661750645,0.9796356559762152,0.9678841488821421,0.9571177895248433,0.9471889835134494
6,1.476530781128125,1.3457428784969598,1.2394270868198547,1.1511348628755993,1.090447114390854,1.0642460237769755,1.0414247298449615,1.0213399828396073,1.003506276697019,0.9875498131379725,0.973174584110851,0.9601444474399009,0.948020554612904,0.9371322698676793,0.927339344986854
7,1.4526589110946124,1.3222854041348466,1.2164654410959777,1.128757202227749,1.0720806462479442,1.046235539058522,1.0236516042870203,1.003836680095911,0.9862344351902532,0.9704919590417271,0.9563184736118968,0.9434794955200088,0.9317959292851477,0.9210755377100657,0.9110147324440372
8,1.4322731340188604,1.302213732332858,1.1966602190133249,1.1092251876255224,1.0557273361038773,1.030661337085073,1.0085407384412204,0.988905100603119,0.9714941030286788,0.9559340513325637,0.9419310819442274,0.9292607276929218,0.9177005124266416,0.9071502110632979,0.8974536160241657
9,1.4143489275141201,1.284414053768272,1.1795192281268483,1.0922810918094648,1.0416093999396387,1.01670261198953,0.9951114413458242,0.9760045801278052,0.958754725705471,0.943357243474241,0.9294941344837618,0.9169541559220296,0.9055391735895931,0.8951017446371347,0.8855005255860623
10,1.3993635488691747,1.2709633866841583,1.1646149871120677,1.0768965852568824,1.0282680555282981,1.003969188038255,0.9830436660590532,0.9642667473785189,0.9475446408221301,0.9323544748939281,0.9186184272797836,0.9061936777558345,0.8948929573629101,0.8845623086323029,0.8750752077573233
11,1.3861254701219123,1.25641134199786,1.1513866041146492,1.0644083790045675,1.0175823650473292,0.9940372735660968,0.9722522279741467,0.9537326522822446,0.9372238135379504,0.9224324237704538,0.9090232595936832,0.8966993433752852,0.8854946253527247,0.8752562676227192,0.8658592325019939
12,1.3741832122212105,1.2448332789027774,1.1396971843811046,1.0528296587521082,1.007961983745554,0.9837966426026129,0.9627798935186814,0.9443213494217982,0.9279548013503901,0.9133233957914763,0.9001445133589313,0.8881927187381704,0.8771334588757345,0.8669750259647568,0.8576542352912072
13,1.3635264593075844,1.2342930682926263,1.1294717868259292,1.0424812203323792,0.999017100696045,0.975075874419631,0.9541925505162074,0.9358531698413893,0.9196081376151084,0.9050992155032491,0.8920926903361202,0.8802256002751405,0.8694557348730042,0.8595536246914753,0.8503004146653517
14,1.3539483852865006,1.2248251775742105,1.1200942017633062,1.0333850576045447,0.9911776065891329,0.9722892792381389,0.9464367735668721,0.9282052887962092,0.9120584240535045,0.8976495661850785,0.884696700466421,0.8729780546642787,0.8623136684034571,0.852556220635865,0.8435837245323717
