nan,1.028664709255641583e+03,1.041055931043646524e+03,1.022534134990336725e+03,1.016051287518404024e+03,1.001017929054308297e+03,9.942747061625568676e+02,9.831126075840961676e+02,9.751577273777810433e+02,9.725820837781147929e+02,9.700529051814144168e+02,9.770516996445772975e+02
nan,1.238792479243209300e+03,1.219672838376909795e+03,1.187977676549105809e+03,1.163795150119157597e+03,1.134781395626547237e+03,1.124107149675319306e+03,1.103426076415282751e+03,1.093263859365549706e+03,1.083425751796967461e+03,1.079818002195142071e+03,1.081269396012612333e+03
nan,1.447488851048320612e+03,1.396845226462152141e+03,1.343963718933615837e+03,1.310593662885879212e+03,1.275830944971902454e+03,1.253376387448512332e+03,1.229483228812391644e+03,1.211006489048778803e+03,1.199539432201426735e+03,1.184474464567521409e+03,1.185236500111185023e+03
nan,1.656040634093225890e+03,1.585690037652160072e+03,1.507183469131271522e+03,1.466036473956863119e+03,1.416683051061116203e+03,1.382640932064998879e+03,1.349356577366131205e+03,1.328685974655967811e+03,1.310141462221852862e+03,1.294012678231202699e+03,1.293743186003211122e+03
nan,1.864596923799643719e+03,1.762760680549335575e+03,1.671603654016306791e+03,1.612850482420599974e+03,1.557530287734711465e+03,1.511857261019138605e+03,1.475381005370122693e+03,1.446422611388193673e+03,1.420782020640665223e+03,1.403503254608980797e+03,1.397679622380483352e+03
nan,2.073127498598152215e+03,1.951398501389987587e+03,1.836065227272809580e+03,1.759611593474132860e+03,1.690714267227883738e+03,1.641079744935508415e+03,1.595202276676951669e+03,1.564135647507830072e+03,1.536669774291086924e+03,1.512952297364014157e+03,1.501737970518417342e+03
nan,2.281757118113974229e+03,2.127987685956496989e+03,2.000464026585892952e+03,1.906387528601996564e+03,1.831615760581592212e+03,1.770363229504875108e+03,1.721209768640941320e+03,1.681745268275011995e+03,1.647330537002676465e+03,1.622481537264026883e+03,1.605721324225125954e+03
nan,2.490199541570773363e+03,2.316243281885537726e+03,2.164932433188956111e+03,2.061822500123750615e+03,1.972440762879745307e+03,1.906448090571076818e+03,1.847270140776480048e+03,1.799636436499986303e+03,1.763411684900952196e+03,1.732273464431449611e+03,1.714367589318625051e+03
nan,2.698697703510159045e+03,2.492771543112949075e+03,2.319395079252248252e+03,2.208551126057498550e+03,2.105597455743404680e+03,2.035827084821329208e+03,1.967264725885374446e+03,1.917546581352544308e+03,1.874267948564463950e+03,1.837043358440298107e+03,1.818554329151178990e+03
nan,2.907232552866502374e+03,2.669336756496573344e+03,2.483833836660216093e+03,2.355387845698598085e+03,2.246626940112006196e+03,2.165224328826807778e+03,2.093523663159574880e+03,2.035409606221764534e+03,1.985089641968652359e+03,1.946754011995517658e+03,1.922680063321270609e+03
nan,3.115788108893076242e+03,2.857552282945270235e+03,2.648379523174893166e+03,2.502380463554244670e+03,2.387638424384554583e+03,2.294652730873872315e+03,2.213530854139375151e+03,2.153284275973785952e+03,2.101169485309106221e+03,2.056419450173061705e+03,2.026822585379633438e+03
nan,3.324326692650885434e+03,3.034189082585206961e+03,2.813050440281636838e+03,2.657957096813343469e+03,2.520964874370197776e+03,2.424078112134207913e+03,2.339737314629907814e+03,2.265447227698515235e+03,2.211995287301166172e+03,2.166090722748632743e+03,2.135501825107904551e+03
