1.003521167276793130e+04,6.861255595964387794e+03,5.729157855259198186e+03,5.126805311239747425e+03,nan,4.748335215295317539e+03,4.652167764008838276e+03,4.569929273944450870e+03,4.517621824991895664e+03,4.465510452228949362e+03,4.419156796241703887e+03,4.386090189420877323e+03
nan,3.622312131404486536e+03,2.520760356137329836e+03,2.020046291428058339e+03,1.727393929290085453e+03,1.522881455635256771e+03,1.393128682837924089e+03,1.347539393859483653e+03,1.303075425527741118e+03,1.272823474850297998e+03,1.243285697756823993e+03,1.202245748183361002e+03
nan,3.501927502099229514e+03,2.447427355613726377e+03,1.921565443304655901e+03,1.601187009889289811e+03,1.392842221566835860e+03,1.255618197003277373e+03,1.189385683150776003e+03,1.149652880352662123e+03,nan,1.079239831456622824e+03,1.044046448528892597e+03
nan,nan,2.421015199808103716e+03,1.893430066376920877e+03,1.587358939571306109e+03,1.367431000779514079e+03,1.228159828644462777e+03,1.137589596630777351e+03,1.089874174099992615e+03,1.056784165754391324e+03,1.026905081452664490e+03,9.917321751466074602e+02
nan,nan,nan,1.882744450244239260e+03,1.572234434644195971e+03,1.358072463875406356e+03,1.216178508157390752e+03,1.125634706405558518e+03,1.072610404631704341e+03,1.034323474533414810e+03,9.988138448868594423e+02,9.615355078849928532e+02
nan,nan,nan,nan,1.564652611139744749e+03,1.347510000252456848e+03,1.209837402577044713e+03,1.114562334250573940e+03,1.064771242785798677e+03,1.026710673311823712e+03,9.893967665825165341e+02,9.501076477153491169e+02
nan,nan,nan,nan,nan,1.342149818788842367e+03,1.201563093563193888e+03,1.108290921035476231e+03,1.056247805121837700e+03,1.018551769445552168e+03,9.839114729471922374e+02,9.426968570002193246e+02
nan,nan,nan,nan,nan,nan,1.197373341020797398e+03,1.100310967773311177e+03,1.051397922037343733e+03,1.013884285499733437e+03,9.772957644310019987e+02,9.383566653515094913e+02
nan,nan,nan,nan,nan,nan,nan,1.096041668284875414e+03,1.044694589386960388e+03,1.009888658229088605e+03,9.735130357433716881e+02,9.326534309985273694e+02
nan,nan,nan,nan,nan,nan,nan,nan,1.041145961594333357e+03,1.004076913873184594e+03,9.679768370357772937e+02,9.295276102134381517e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.663632505457459274e+02,9.259575954448310995e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.240602725569534641e+02
