1.349787155839830120e+03,1.293914533413022582e+03,1.228771608866893757e+03,1.188849409654350211e+03,1.160345767147578044e+03,1.142630879408559622e+03,1.124411075889018321e+03,1.103130318702282466e+03,1.084264501401914686e+03,1.071002252285523582e+03,1.057123749370353835e+03,1.051560102099176902e+03
1.578010205606163026e+03,1.476994556628298824e+03,1.390505061164080416e+03,1.329710220592777205e+03,1.285605279864956401e+03,1.261195599566224246e+03,1.232842063694054559e+03,1.203121199751860786e+03,1.181568677324841701e+03,1.162184012323616344e+03,1.146491264510114661e+03,1.136192220047123556e+03
1.800831108281787010e+03,1.667696716774492415e+03,1.551233308093431106e+03,1.469628060745738821e+03,1.416218813214550210e+03,1.379192766799787705e+03,1.340734101529066038e+03,1.307401056872082791e+03,1.278516168200499806e+03,1.256792116847680973e+03,1.232168432362603653e+03,1.220589024704602934e+03
2.035781724389908504e+03,1.858388908633306755e+03,1.711859542028794522e+03,1.616552752266531797e+03,1.546825182421536965e+03,1.497150976729189779e+03,1.453539682397086835e+03,1.411541925532886125e+03,1.375445411402492027e+03,1.347644835578900711e+03,1.321306187763638491e+03,1.304971685740528983e+03
2.258443133622698952e+03,2.039100987358488283e+03,1.872466673238950989e+03,1.756438824361419165e+03,1.671266236599826243e+03,1.615102755910211272e+03,1.561413359444902653e+03,1.515656745630341902e+03,1.472358815069020011e+03,1.438467455484568745e+03,1.410439052377863845e+03,1.389337712033129264e+03
2.480980257042467201e+03,2.229967423133481589e+03,2.033083064555405826e+03,1.896300472702326033e+03,1.801875885821074917e+03,1.733041374995576689e+03,1.674208110370776240e+03,1.615314830890350549e+03,1.569269982185231811e+03,1.533069924296531326e+03,1.496059813193201762e+03,1.473717185318725114e+03
2.703565506507598457e+03,2.420697331414027303e+03,2.193656360264326395e+03,2.043236714783559364e+03,1.932476242922946085e+03,1.850972659915826171e+03,1.782072190668139001e+03,1.719437383536986317e+03,1.666173833567515885e+03,1.623922342815053753e+03,1.585247803104694867e+03,1.558173002284652284e+03
2.938653354194505482e+03,2.601469665887365863e+03,2.354235305976868403e+03,2.183090320191710816e+03,2.056880499966808202e+03,1.968908266031944549e+03,1.889912590645452838e+03,1.823609341598747505e+03,1.763189611565603627e+03,1.718642624837045105e+03,1.674503587117957522e+03,1.642662658598555481e+03
3.161219559016798485e+03,2.792207450494816385e+03,2.514824520548989312e+03,2.322767645231802817e+03,2.187500069800346409e+03,2.086963344513457741e+03,2.002827650819609744e+03,1.923357609105330994e+03,1.860211306545238585e+03,1.809598207291782956e+03,1.763755035030018234e+03,1.727147764316486473e+03
3.383699508320738460e+03,2.982990201062591950e+03,2.675436165390730821e+03,2.469981470752061341e+03,2.318228680666915807e+03,2.204958115130213628e+03,2.110871898973348380e+03,2.027597494740900856e+03,1.957233176728135732e+03,1.900522424477154345e+03,1.849465866128242396e+03,1.814928018432504814e+03
3.618873003670195430e+03,3.163720078629974978e+03,2.836105554580699845e+03,2.609929130370770508e+03,2.442722844302294561e+03,2.323014111892121036e+03,2.218779695510180318e+03,2.131848774645459343e+03,2.054248990094192777e+03,1.995238688295948577e+03,1.938710499220163683e+03,1.899405965585469175e+03
3.841218149763912152e+03,3.354546722858000066e+03,2.996848954365755162e+03,2.749877438173091377e+03,2.573449795793063458e+03,2.441042558681627270e+03,2.331726972493529956e+03,2.236079142255921852e+03,2.151260925017752925e+03,2.086155065799855038e+03,2.027951996811214713e+03,1.983871391395552337e+03
