nan,3.014371093856819783e+01,3.092147618769055839e+01,3.138036440208129818e+01,3.167607869273469134e+01,3.207038928479878592e+01,3.236703335315122132e+01,3.258748404676003219e+01,3.289082246099873430e+01,3.293190928693013575e+01,3.292389109895656674e+01,3.317556495878411482e+01
nan,6.585766674033177281e+00,5.491610249887719064e+00,5.369806334870450115e+00,5.273815603462215229e+00,5.087833634488810652e+00,5.148912079992573609e+00,5.091083025387113992e+00,5.071025642190480909e+00,5.096529241565480817e+00,5.083047939317649089e+00,5.092948492039711006e+00
nan,nan,5.170732190025558950e+00,4.567897789181478707e+00,4.266357410585010612e+00,3.989873296329846220e+00,4.030564383649780424e+00,3.989542148886492612e+00,4.029404540936830870e+00,3.875701010319755113e+00,3.856955237726082064e+00,3.862009055035025895e+00
nan,nan,nan,4.425047190684651355e+00,4.153199758532210240e+00,3.878121799930805302e+00,3.770105947174561045e+00,3.612866714822162706e+00,3.550386979168449919e+00,3.490674072677780515e+00,3.496393571532431466e+00,3.476534142229540159e+00
nan,nan,nan,nan,4.094785642812046156e+00,3.825267463155234360e+00,3.713247641060175575e+00,3.556386196595715532e+00,3.490383842952143656e+00,3.378027950600366758e+00,3.290207389111707847e+00,3.241360668137907908e+00
nan,nan,nan,nan,nan,3.791722430985970504e+00,3.679253024680175344e+00,3.522744941427692567e+00,3.455465199745327176e+00,3.343887961458066105e+00,3.251651430066139881e+00,3.202932415919862219e+00
nan,nan,nan,nan,nan,nan,3.656457199017783211e+00,3.500016702122177747e+00,3.431951154250340696e+00,3.321329226508275223e+00,3.227319823279016564e+00,3.177617536751697891e+00
nan,nan,nan,nan,nan,nan,nan,3.484190708897259903e+00,3.416419495421475716e+00,3.305336691001832250e+00,3.210465288098666825e+00,3.159406124254602766e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.293543974217474357e+00,3.198914547587905943e+00,3.146767770637717732e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.216611151291578707e+00,3.150513567096034251e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.154695529320628911e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
