2.123925264111218439e+03,1.539798157759424839e+03,1.397766287421499101e+03,1.317685419788035233e+03,1.275464500543909026e+03,1.196669345192101446e+03,1.169289507620563427e+03,1.134860120900522816e+03,1.109734317284390272e+03,1.090796496996365704e+03,1.075080903837725373e+03,1.088187882683503631e+03
3.258580688618036220e+03,1.696084388605589993e+03,1.533210941710651241e+03,1.435243447837017811e+03,1.382657264851543005e+03,1.293823142600998381e+03,1.258672513862406049e+03,1.217975072549484139e+03,1.190024872382512058e+03,1.166634489470704011e+03,1.149099916535608372e+03,1.158842213557315745e+03
3.595024081916876639e+03,1.852142155176661618e+03,1.663564753937988598e+03,1.552739097392978920e+03,1.486221239472443358e+03,1.390884073540779127e+03,1.347912900588781895e+03,1.303474287199643641e+03,1.270179722391995938e+03,1.244444310277251816e+03,1.222994039544500765e+03,1.231167825615136735e+03
3.941036328556130229e+03,2.008266735383246441e+03,1.798892243778456532e+03,1.670320824518108566e+03,1.593201378625447433e+03,1.487921519121702886e+03,1.437125357635850150e+03,1.388930018161665430e+03,1.368927304070171203e+03,1.320161433040525026e+03,1.296828522368794211e+03,1.301684041754021337e+03
4.278069323154099038e+03,2.170501234668822235e+03,1.934196746448399608e+03,1.787895272214887200e+03,1.696848352891922104e+03,1.605906546076166023e+03,1.529105649942857099e+03,1.471900709043958614e+03,1.430193652695825904e+03,1.397930320154530591e+03,1.370704360044225041e+03,1.372181622802218271e+03
4.624813166950435516e+03,2.326662891497436249e+03,2.058867612230258146e+03,1.905464135394618779e+03,1.803925743419453966e+03,1.681964602598190822e+03,1.618299498063860256e+03,1.557367439385493071e+03,1.510605890304170089e+03,1.473608094356785841e+03,1.442679446081344395e+03,1.444451580851769222e+03
4.904564092566398358e+03,2.482725801339622649e+03,2.200000851054989653e+03,2.023024475299814867e+03,1.907434437676414973e+03,1.778969862782310884e+03,1.707498105498191080e+03,1.642795609724814994e+03,1.590694578047044160e+03,1.551367061531397212e+03,1.516522105732437922e+03,1.514875688339389399e+03
5.308274288372510455e+03,2.638838758062063789e+03,2.330356476701449992e+03,2.144747536943827981e+03,2.014492193695832611e+03,1.872832511932742364e+03,1.796650651464743532e+03,1.725732756155430252e+03,1.670790019517652127e+03,1.627035779284836053e+03,1.590349428505531478e+03,1.585403350110346992e+03
5.645391653288656926e+03,2.801077598905909781e+03,2.465861127990663135e+03,2.262319478437335874e+03,2.117984567100928871e+03,1.969819750614193026e+03,1.888609312275013508e+03,1.811180317398628176e+03,1.750889086991812064e+03,1.704770319188030726e+03,1.664187365700954388e+03,1.655875987745266229e+03
5.992035247561072538e+03,2.957151296250556697e+03,2.601290093194182646e+03,2.379760988815129167e+03,2.221444457940747270e+03,2.066812713690716919e+03,1.977780199317571714e+03,1.896570956050475843e+03,1.832987419788342777e+03,1.780424550429672991e+03,1.737990016823206361e+03,1.728107965028170838e+03
6.328926555840532274e+03,3.113333793696280281e+03,2.731682510064460530e+03,2.497436308433571412e+03,2.328505302870331434e+03,2.163788770160042077e+03,2.066942815824380432e+03,1.979487946297798999e+03,1.913305615186457544e+03,1.858144491086071412e+03,1.811798410942259807e+03,1.798564335258770598e+03
6.675505764304060904e+03,3.269489687804806636e+03,2.867172780739882910e+03,2.614975410564403774e+03,2.431958551934688785e+03,2.260756947672845399e+03,2.159012696059399332e+03,2.064894083153406882e+03,1.993133282905156875e+03,1.933775298519756006e+03,1.885635380990412614e+03,1.869002882916118779e+03
