4.262718382643705013e+02,4.767669939618831449e+02,4.973344693077541478e+02,5.090873122823959989e+02,nan,5.290783689035164343e+02,5.354365675765731112e+02,5.395601693840767439e+02,5.445037008449121458e+02,5.464686406366298570e+02,5.464872115089325462e+02,5.513894084779010427e+02
nan,8.838935040117962672e+01,6.624746321711073449e+01,6.575643870681422243e+01,6.547657321557201726e+01,6.330580279034351321e+01,6.457093062684917584e+01,6.696663295544813366e+01,6.817784325384802457e+01,6.949500982949560068e+01,7.004344701147670094e+01,7.018519760908063176e+01
nan,7.914720596278300491e+01,6.359654679025493351e+01,5.598301888758681599e+01,5.116083889902285620e+01,4.870599261037887118e+01,4.911103119131881556e+01,5.036489804733669473e+01,5.150943074639840802e+01,nan,5.111100035240691142e+01,5.220844662830357663e+01
nan,nan,6.282207830641999635e+01,5.510853833147048420e+01,5.140525019172260102e+01,4.709734971232276024e+01,4.623542308775324017e+01,4.470224849972035486e+01,4.527487786984971052e+01,4.588621441250356980e+01,4.617599745065474792e+01,4.674362312725494917e+01
nan,nan,nan,5.517641774466761717e+01,5.117232787779462910e+01,4.689209744308985250e+01,4.599065087740410007e+01,4.436238729608671605e+01,4.385666906013258881e+01,4.396771287215957358e+01,4.283014385398080748e+01,4.376570586533806306e+01
nan,nan,nan,nan,5.104271153749026979e+01,4.675505145585532318e+01,4.583342341361513661e+01,4.416969002301198088e+01,4.365691811460774829e+01,4.376128780592466683e+01,4.272019376261442147e+01,4.276049593221100054e+01
nan,nan,nan,nan,nan,4.666849723646492976e+01,4.572395971607016918e+01,4.401803100686088044e+01,4.357477314800031820e+01,4.368834368204298357e+01,4.259579851520448557e+01,4.268252320289367674e+01
nan,nan,nan,nan,nan,nan,4.564929417887925922e+01,4.393197902899262886e+01,4.347211987976488956e+01,4.358173967856358644e+01,4.258246862724338655e+01,4.258383067256138332e+01
nan,nan,nan,nan,nan,nan,nan,4.385056676041747892e+01,4.346178975335186578e+01,4.349864926594182180e+01,4.250940434252906641e+01,4.256922176339070063e+01
nan,nan,nan,nan,nan,nan,nan,nan,4.340299831888043514e+01,4.351372931701376245e+01,4.253989444299364919e+01,4.251939185487881900e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.268691549594407775e+01,4.276442829615649543e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.284916191854716772e+01
