4.081611900083779574e+02,4.150501034329985259e+02,4.376463509010729922e+02,4.427140828062207447e+02,4.524717913265130846e+02,4.480771029660529621e+02,4.658432870786563171e+02,4.703139633208575106e+02,4.731903939692202243e+02,4.763238842781538551e+02,4.831776132297924846e+02,4.844952717665959199e+02,nan,4.889851512847835693e+02,nan
1.321525842616074726e+02,9.479349504728048714e+01,8.242738677352878085e+01,7.868857925529654551e+01,7.814942751117271769e+01,7.899340520829247225e+01,7.864617501916549713e+01,7.914908440154391656e+01,8.014953847314680502e+01,7.996149165208618115e+01,7.990450775981187803e+01,8.078425724295837540e+01,8.118585417665845227e+01,8.099025460266514642e+01,8.152581597211204212e+01
nan,8.930606658570017942e+01,6.999697120468491107e+01,6.555522443542581357e+01,6.047208321226622729e+01,6.163214044506672451e+01,6.050791871388518928e+01,6.149652658349975809e+01,6.113612715839984446e+01,5.937364968730389592e+01,6.019449481473101571e+01,5.963768810718735836e+01,5.889364293379379234e+01,5.981947366321405468e+01,6.027946548562714213e+01
nan,nan,7.082191009254214009e+01,6.470784201497775712e+01,5.989713425012840986e+01,5.783207264171207385e+01,5.517213141572624124e+01,5.452743795322759013e+01,5.373994812699559986e+01,5.296101026831751568e+01,5.404648803524093381e+01,5.314345739172620142e+01,5.259870485789173955e+01,5.206228038574680284e+01,5.250054278372196848e+01
nan,nan,nan,6.466689035934096808e+01,6.079005614785955913e+01,5.741927664520233066e+01,5.479365779075267540e+01,5.409581447293881240e+01,5.205831545118759607e+01,5.064214740892501254e+01,5.021371925980000128e+01,4.989447154879958646e+01,4.898765873350433253e+01,4.942407475729314115e+01,4.955044723922389238e+01
nan,nan,nan,nan,6.053582869945634570e+01,5.715823709057569602e+01,5.454892626578764236e+01,5.383133521578322700e+01,5.181403231929149911e+01,5.040606555770496300e+01,4.994308621380272939e+01,4.862249165301135179e+01,4.700421679983830359e+01,4.698850481500594611e+01,4.678460885034881755e+01
nan,nan,nan,nan,nan,5.697412731747231618e+01,5.438006163088307687e+01,5.362354623211319193e+01,5.164568151936200024e+01,5.025330606277806567e+01,4.975854697426653672e+01,4.846046496562583172e+01,4.686171933199214834e+01,4.678421469880445471e+01,4.657083170481202927e+01
nan,nan,nan,nan,nan,nan,5.425820157188326220e+01,5.348888439505842030e+01,5.151810915235362387e+01,5.012073879329763315e+01,4.963208671227789637e+01,4.836119120763810031e+01,4.676013355157947160e+01,4.663706151770460195e+01,4.641842854615128999e+01
nan,nan,nan,nan,nan,nan,nan,nan,5.142668921229526546e+01,5.002088777155230304e+01,4.953076503772602024e+01,4.825224160052465550e+01,4.667241599177982891e+01,4.650202345894154377e+01,4.629871831162940765e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.995564920257589847e+01,4.944794341824154316e+01,4.817487263698737365e+01,4.661967815960039729e+01,4.643386720403901791e+01,4.620350254253865785e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.938397331095346487e+01,4.811626353845328197e+01,4.656787392543512283e+01,4.637371935761278507e+01,4.613948720438293094e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.655705251763681929e+01,4.636914997541693140e+01,4.614582529801721478e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.621559131157259515e+01,4.604625026913215891e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
