,,0
new,ethanol impact [kg CO2/kg],0.0
new,lime_CHP impact [kg CO2/kg],0.0
new,natural_gas impact [kg CO2/kg],0.0
new,enzyme_M301 impact [kg CO2/kg],0.0
new,naocl_R502 impact [kg CO2/kg],0.0
new,citric_R502 impact [kg CO2/kg],0.0
new,bisulfite_R502 impact [kg CO2/kg],0.0
new,feedstock impact [kg CO2/kg],0.0
new,WWT produced energy [MWh/yr],1351514.9757461152
new,WWT ECR,0.007141687898800247
new,Clear cache,0.0
