,,0
new,natural_gas impact [kg CO2/gal],0.0
new,FGD_lime impact [kg CO2/gal],0.0
new,naocl_R502 impact [kg CO2/gal],0.0
new,lime impact [kg CO2/gal],0.0
new,citric_R502 impact [kg CO2/gal],0.0
new,bisulfite_R502 impact [kg CO2/gal],0.0
new,H3PO4 impact [kg CO2/gal],0.0
new,Clear cache,0.0
new,WWT produced energy [MWh/yr],205890.1670094105
new,WWT ECR,0.03412646133319024
