,,0
exist,MPSP [$/gal],2.5531690686513198
exist,Product GWP disp [kg CO2/gal],3.1791356522455527
exist,Product GWP econ [kg CO2/gal],3.179135652245553
exist,COD in [mg/L],33274.18810219188
exist,COD out [mg/L],24.664521317741684
exist,COD load [kg/hr],15171.99546439667
exist,COD removal,0.9992587491168232
exist,Total CAPEX [MM$],248.69119731388224
exist,WWT CAPEX [MM$],60.79342097178569
exist,WWT CAPEX frac,0.2444534492109751
exist,Annual net electricity [MWh/yr],-5.960464477539063e-11
exist,Annual electricity consumption [MWh/yr],118437.20450883398
exist,WWT annual electricity consumption [MWh/yr],38059.74601263431
exist,WWT annual electricity consumption frac,0.32134958073749126
exist,WWT produced energy [MWh/yr],159491.86321420132
exist,WWT ECR,0.23863127087254082
exist,Clear cache,
new,MPSP [$/gal],2.3378633385579404
new,Product GWP disp [kg CO2/gal],2.491426554343633
new,Product GWP econ [kg CO2/gal],2.4914265543436334
new,MPSP_RIN [$/gal],2.082690512952266
new,Product GWP disp_RIN [kg CO2/gal],2.685662809780276
new,Product GWP econ_RIN [kg CO2/gal],3.02281765759344
new,MPSP_no WWT [$/gal],2.2255112294080392
new,Product GWP disp_no WWT [kg CO2/gal],3.377518260715576
new,Product GWP econ_no WWT [kg CO2/gal],3.4167738936465533
new,CO2 cost disp [$/tonne CO2],1313.7239751252723
new,CO2 cost econ [$/tonne CO2],231.87625072466318
new,Product yield [gal/yr],55435673.16552301
new,Net GWP [kg CO2/yr],138113908.18249878
new,Total GWP [kg CO2/yr],138113908.18249884
new,Product ratio,0.9999999999999999
new,Electricity ratio,6.909410131328813e-17
new,Net GWP_RIN [kg CO2/yr],148881525.75577956
new,Total GWP_RIN [kg CO2/yr],199119195.77357763
new,Product ratio_RIN,0.8415659326781892
new,Electricity ratio_RIN,0.0
new,RNG yield_RIN [kg/yr],16033911.225825531
new,RNG ratio_RIN,0.15843406732181078
new,RNG CF econ_RIN [kg CO2/kg],1.9675339113418073
new,Total GWP_no WWT [kg CO2/yr],190080430.29183787
new,Product ratio_no WWT,0.9964790197384944
new,Electricity ratio_no WWT,0.003520980261505615
new,WW price [¢/kg],0.28304123376304746
new,WW GWP disp [g CO2/kg],-22.322721993950093
new,WW GWP econ [g CO2/kg],-23.311663177253436
new,COD price [$/tonne],85.52060292846429
new,COD GWP disp [kg CO2/tonne],-674.4786328642477
new,COD GWP econ [kg CO2/tonne],-704.359383853234
new,COD in [mg/L],33274.1881021919
new,COD out [mg/L],22.04054527755302
new,COD removal,0.9993376083224071
new,COD annual load [tonne/yr],72828.23774641682
new,Total CAPEX [MM$],215.0789635756861
new,WWT CAPEX [MM$],31.086444226793056
new,WWT CAPEX frac,0.14453502894928058
new,Annual net electricity [MWh/yr],226.37290484541654
new,Annual electricity consumption [MWh/yr],87729.32579511568
new,WWT annual electricity consumption [MWh/yr],6800.745411624005
new,WWT annual electricity consumption frac,0.07751963610784567
new,WWT produced energy [MWh/yr],199589.5322334608
new,WWT ECR,0.03407365774909048
new,Clear cache,
