7.575558272657693806e+02,7.587803434288791777e+02,7.599513029463712428e+02,7.610963764792073789e+02,7.623306991771883077e+02,7.634839007716989272e+02,7.646451436739359906e+02,7.658057902879751282e+02,7.670082846812626940e+02,7.677000076963207675e+02,7.693656243973744040e+02,7.704982832413169263e+02
8.831137680177313314e+02,9.055735531580691031e+02,9.280456787569905828e+02,9.505218371538683186e+02,9.930408206460641622e+02,9.954095730450243309e+02,1.017939679206609981e+03,1.040404298317708026e+03,1.062841096723931969e+03,1.085303485530148009e+03,1.107791082177133831e+03,1.130272870573801129e+03
1.007851156286535911e+03,1.051600760304584355e+03,1.095364807913123286e+03,1.139100571808344284e+03,1.182888027980698780e+03,1.226647573988676413e+03,1.270410397972300416e+03,1.314182041354495368e+03,1.357945506412629584e+03,1.401699853024926369e+03,1.445478048585833903e+03,1.489219625950968975e+03
1.132585882745320532e+03,1.197669005309528302e+03,1.262684544030012148e+03,1.327795694254596128e+03,1.392835619167117102e+03,1.457886008833647111e+03,1.522856177475930735e+03,1.587995560851253913e+03,1.653043378247307828e+03,1.718116949304297577e+03,1.783112672186270174e+03,1.848203686506289387e+03
1.257343719016601881e+03,1.343680120783628354e+03,1.430028297234927095e+03,1.516358726572017304e+03,1.602700196286474693e+03,1.689076503932517653e+03,1.775407001258791070e+03,1.861791318439838506e+03,1.948118326225909641e+03,2.034442036834344208e+03,2.120812899665400437e+03,2.207090033658079847e+03
1.382042696146430217e+03,1.489670987076267920e+03,1.597311082196506959e+03,1.704956537909058397e+03,1.812593169848142452e+03,1.920238730533145144e+03,2.027863648307851463e+03,2.135494763773886461e+03,2.243171292760794131e+03,2.350796003661081158e+03,2.458432942823123085e+03,2.566059185423239796e+03
1.506719206009956679e+03,1.635636798399446434e+03,1.764567215605554338e+03,1.893510218946159966e+03,2.022432089663018360e+03,2.151372640123784549e+03,2.280296276479932203e+03,2.409205036742166612e+03,2.538140597118633195e+03,2.667090202792064247e+03,2.796033605932455885e+03,2.924948730794714720e+03
1.631364743302256556e+03,1.781555404650396667e+03,1.931812071613918306e+03,2.082016145672850143e+03,2.232187180620489471e+03,2.382450069428177812e+03,2.532707050188133508e+03,2.682938658186282737e+03,2.833157937662168024e+03,2.983371346706755048e+03,3.133626624390562483e+03,3.283820917237608228e+03
1.756012307153378288e+03,1.927511329279896017e+03,2.099037089178282258e+03,2.270513907937036947e+03,2.442042441564380624e+03,2.613576624322807675e+03,2.785065871871072886e+03,2.956617132145568121e+03,3.128100418385429293e+03,3.299644799831700766e+03,3.471098007177227828e+03,3.642627676150715615e+03
1.880611510005021501e+03,2.073420208155183900e+03,2.266233449944812037e+03,2.459046407339285452e+03,2.651822834992532080e+03,2.844658294469375505e+03,3.037487898501470681e+03,3.230279123808017175e+03,3.423087980588921710e+03,3.615888673448264854e+03,3.808731939232316108e+03,4.001530328930584801e+03
2.005221950353538887e+03,2.219304198454214657e+03,2.433413474712685456e+03,2.647516916435947223e+03,2.861632159093932842e+03,3.075730211821497960e+03,3.289818133160072648e+03,3.503971720691203700e+03,3.718032728678165768e+03,3.932134084458596590e+03,4.146082982017141148e+03,4.360345426798481640e+03
2.129813852266389404e+03,2.365202971999443434e+03,2.600622893024769837e+03,2.836001088235100724e+03,3.071377501381875391e+03,3.306783841175395082e+03,3.542201918680285871e+03,3.777575709015937264e+03,4.012922508691617168e+03,4.248476352063932609e+03,4.483699403020775208e+03,4.719155904911132893e+03
