1.005469100986492958e+04,7.118022778177584769e+03,5.925612501817936391e+03,5.383974313783975049e+03,4.950444679814618212e+03,4.874389791454152146e+03,4.760361348990794795e+03,4.609382641518611308e+03,4.539704170267100380e+03,4.552054416415328888e+03,4.513122163657360034e+03,4.474482912932702675e+03,4.442747070325365712e+03,4.416297859192374744e+03
nan,4.039723323612143304e+03,2.894770483787504418e+03,2.342282137722602329e+03,1.987352356467738673e+03,1.737374657602135812e+03,1.580835133039650373e+03,1.476761847529012584e+03,1.440442178258845161e+03,1.403600331220642147e+03,1.372795827772949224e+03,1.348025396993612048e+03,1.318784211012614605e+03,1.292519199084195179e+03
nan,3.907564777707039866e+03,2.790251239105175046e+03,2.207870731169286501e+03,1.866029863511681015e+03,1.631674772513140397e+03,1.448740642104117114e+03,1.331826565576406665e+03,1.259006344889889988e+03,1.204309707239315458e+03,1.182629479077591895e+03,1.157616563791416866e+03,1.129971130752397812e+03,1.102901903190267831e+03
nan,nan,2.744808164204010609e+03,2.175121061683013977e+03,1.818203294820852989e+03,1.590426124384155855e+03,1.409453758913348565e+03,1.283393598498076472e+03,1.209770525025883444e+03,1.146576529856072966e+03,1.119954675211509539e+03,1.092459058816921470e+03,1.066891107399361772e+03,1.026412564767395224e+03
nan,nan,nan,2.147108934470269105e+03,1.800349166471312856e+03,1.558578789803809741e+03,1.395093193553539550e+03,1.268499947612036976e+03,1.183447286496519155e+03,1.125420716191043766e+03,1.090782787525883805e+03,1.062402710943126749e+03,1.027605318925211577e+03,1.000871044460163375e+03
nan,nan,nan,nan,1.782769594479931584e+03,1.546245141214086743e+03,1.384720497412311261e+03,1.259102230445411351e+03,1.171892708022888883e+03,1.111295486321030467e+03,1.079358628673253861e+03,1.047850543678652457e+03,1.015159296265489957e+03,9.823759812807495564e+02
nan,nan,nan,nan,nan,1.533702474743844277e+03,1.359767367228345620e+03,1.251743122223958380e+03,1.163015126132853766e+03,1.103034854457451729e+03,1.068887296338316673e+03,1.037683231580638449e+03,1.007477203058485543e+03,9.747346148319096528e+02
nan,nan,nan,nan,nan,nan,1.353773534279072464e+03,1.241657458080009519e+03,1.152011965902511747e+03,1.096298583452110961e+03,1.062361929692005560e+03,1.031619191920289495e+03,9.995522972325597948e+02,9.669766931300833903e+02
nan,nan,nan,nan,nan,nan,nan,1.242717125180916810e+03,1.146526493065646946e+03,1.087976886140902025e+03,1.054400853128751805e+03,1.026058840827013910e+03,9.946009576609587839e+02,9.622698688990744813e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.083360404344377457e+03,1.049833786970247047e+03,1.019468099682162006e+03,9.880462578697322442e+02,9.578604237359138551e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.079514755761083961e+03,1.046001109799142114e+03,1.015800216012136502e+03,9.844936678800477239e+02,9.522208697796281740e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.039925676157810358e+03,1.010191936182134782e+03,9.812477958394929374e+02,9.490380158744319488e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.008499108590617652e+03,9.768943463062487353e+02,9.455704686305248288e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.371313560705540340e+02
