2.259482538446086153e+00,1.310240773070220799e+00,1.650632622897237223e+00,1.983001149846730815e+00,2.378843782370054338e+00,2.208784592271016756e+00,2.455666094379362452e+00,2.541331628840036494e+00,2.632838334660040580e+00,2.708205431073853031e+00,2.771822053873192360e+00,3.121855897171782690e+00
6.736145515782475890e+00,1.330578056141710652e+00,1.672339877461598512e+00,2.005634827509855000e+00,2.395963370435722162e+00,2.226178250791703839e+00,2.473260336148796590e+00,2.559119758734046179e+00,2.650855466043290587e+00,2.726240875711552381e+00,2.789974425518299661e+00,3.140153014546484211e+00
6.816989262447279430e+00,1.350783643674349221e+00,1.694084057612991412e+00,2.028243737120670964e+00,2.413090367068921438e+00,2.243592724918307191e+00,2.490911471665477883e+00,2.576917394236345693e+00,2.668786114346903382e+00,2.744295449760352668e+00,2.808138645015072932e+00,3.158386920637066719e+00
6.897879970766863877e+00,1.371199288084245849e+00,1.715788169265211494e+00,2.050894980211301899e+00,2.430211070388627714e+00,2.261002321778044166e+00,2.508507244365938416e+00,2.594660544045492845e+00,2.915035610902618313e+00,2.762384911061743775e+00,2.826391005271506884e+00,3.176641579305756302e+00
6.978808942517200187e+00,1.391373704189739602e+00,1.737555846662581782e+00,2.073508261667840635e+00,2.447336897266520150e+00,2.530133159696756451e+00,2.526131404603197961e+00,2.612542866297020705e+00,2.701521161728598575e+00,2.780447491504910662e+00,2.844443896415020046e+00,3.194900511772720719e+00
7.059809121269894128e+00,1.411754044655635587e+00,1.733902201540137522e+00,2.096154457433145435e+00,2.464479496167667261e+00,2.295809676313903758e+00,2.543758686696222959e+00,2.630357189112799254e+00,2.722657531348757320e+00,2.798510392775088285e+00,2.862598930691464094e+00,3.213145891361777196e+00
6.433788080178945989e+00,1.432102743594370065e+00,1.780935262683572162e+00,2.118777791654964382e+00,2.481591280568892888e+00,2.313213516679230697e+00,2.561408936170244566e+00,2.648165083818658783e+00,2.740620566439281980e+00,2.816588483609227644e+00,2.880810452424745982e+00,3.231272261183451011e+00
7.221739195916563325e+00,1.452469359649673830e+00,1.802563455864095499e+00,2.141409876461858097e+00,2.498719134849158863e+00,2.330609199118016228e+00,2.579025509955578777e+00,2.665943855743195812e+00,2.758516049492323319e+00,2.834649195094631757e+00,2.898953944516755588e+00,3.249643488384361678e+00
7.302746108375692380e+00,1.472669375661880720e+00,1.824383119831556765e+00,2.164030523399981476e+00,2.515849809510195989e+00,2.348004691658384324e+00,2.596647113687595709e+00,2.683758267145742948e+00,2.776483394513109992e+00,2.852679300653063521e+00,2.917147874065476820e+00,3.267879402450579285e+00
7.383742846242643765e+00,1.492965215232746390e+00,1.846097599786138632e+00,2.186680005564914708e+00,2.532969992643224977e+00,2.365429180852449687e+00,2.614288470815647969e+00,2.701561313030842904e+00,2.791273005253172013e+00,2.870776189498431830e+00,2.935266096166516903e+00,3.286143483407768962e+00
7.464764535487137920e+00,1.513324380565857608e+00,1.867799259479490548e+00,2.209289650729072907e+00,2.550105228735406460e+00,2.382828977090676759e+00,2.631969760874474318e+00,2.719363802811931130e+00,2.812347183520182980e+00,2.888826652356210722e+00,2.953433056642120746e+00,3.304380480663779984e+00
7.545773957964605927e+00,1.533624499181204692e+00,1.889616630525261298e+00,2.231946851686960276e+00,2.567228213797014380e+00,2.400239279796815062e+00,2.649813820715557711e+00,2.737177675126156728e+00,2.827145443185104412e+00,2.906882431758876617e+00,2.971533893341125498e+00,3.322615206082418116e+00
