2.175888119750496941e+01,2.314274431285409861e+01,2.442452430340904357e+01,2.697744733256521954e+01,2.786954621516168729e+01,2.866543889104715248e+01,2.937022652876542850e+01,3.001269591692571481e+01,3.443186663481610310e+01,3.442166817120474320e+01,3.703210366388086783e+01,3.216343125964243654e+01,3.661912662915275973e+01,3.574296692872356118e+01,3.479586163006200650e+01,3.401183717136332518e+01,3.266246558260230159e+01,3.268271152691711023e+01,3.180323051183749072e+01,3.150822784676919852e+01,3.092893369323586938e+01,3.041103422816397739e+01,2.992342292377332313e+01,2.945803912139478342e+01,2.902033546307493950e+01,2.861034392947675187e+01,2.821546915448620751e+01,2.784072728309461908e+01,2.748369285405287954e+01,2.714334259691169393e+01,2.681935749743646369e+01,2.650914734041860044e+01,2.621306354675345318e+01,2.593028626138244874e+01,2.565890306273955446e+01,2.539937811138264223e+01,2.550023001723220517e+01,2.491836721837155366e+01,2.468814287127450768e+01,2.446747370446236403e+01,2.425822806956369604e+01,2.405542978837737067e+01,2.385758053535769108e+01,2.366394210860309499e+01,2.345054926631287628e+01,2.327474416642336763e+01,2.310348574642722141e+01,2.293611558318343313e+01,2.277571757313700829e+01,2.262462505244934619e+01,2.247420334959707944e+01,2.233869369668847327e+01,2.218072413012303912e+01,2.205117427894317572e+01,2.191835206609564679e+01,2.178920683226388988e+01,2.166426124236998163e+01,2.154265427827210999e+01,2.142383969834476432e+01,2.131095411343768831e+01,2.119131435755818771e+01,2.109144137695232502e+01,2.098303188868282732e+01,2.087954302080730784e+01,2.077859600477430035e+01,2.068009675963584115e+01,2.058677438783753999e+01,2.048965777645631903e+01,2.040227914906446216e+01,2.031487267213583436e+01,2.020417161905855963e+01,2.014203863778887538e+01,2.006152799233269235e+01,1.998256079993621626e+01,1.990082525655750700e+01,1.982353817467442880e+01,1.975228766865423680e+01,1.962608178776709167e+01,1.960300417611436075e+01,1.953538301601384219e+01,1.946674930104589762e+01,1.939665941276334138e+01,1.932988881548144633e+01,1.924378871484539388e+01,1.914640032903797717e+01,1.904996866504505704e+01,1.895135416335604361e+01,1.885171609945168214e+01,1.875150361700270096e+01,1.865067064316039591e+01
1.662610847024433980e+01,1.815512920380567863e+01,1.959872995689054420e+01,2.084236836087842093e+01,2.194274300307680647e+01,2.422603035363991353e+01,2.500062544648366014e+01,2.573757198125895229e+01,2.639303099866279112e+01,2.699474612804272056e+01,2.319342776091025371e+01,2.724023894861669959e+01,2.582108814493282267e+01,2.890233972555896003e+01,2.568666025068709047e+01,3.230564626842096487e+01,3.042104252912123741e+01,3.102976881834435119e+01,3.052740767496833385e+01,2.937415058602926621e+01,2.946237271056622831e+01,2.897553790802922435e+01,2.851547942965660809e+01,2.807685211730712993e+01,2.766045650457022376e+01,2.726616293732870488e+01,2.689145457514900173e+01,2.653377054399951973e+01,2.619433984845178287e+01,2.587227279821054537e+01,2.556694525295043263e+01,2.527231823870679506e+01,2.499064426329026745e+01,2.472082918595973666e+01,2.446162672999580323e+01,2.421462907944431464e+01,2.397727003243820931e+01,2.410485220390444638e+01,2.353729798245301197e+01,2.332622818043201107e+01,2.312283199437135295e+01,2.292778153585218703e+01,2.279740026110161111e+01,2.255917831551198560e+01,2.238411520498901552e+01,2.221421705484723574e+01,2.205417383760728356e+01,2.189429933625034153e+01,2.174053787306631236e+01,2.157294217730446562e+01,2.142872512145673625e+01,2.130145311475639147e+01,2.115748885551115421e+01,2.102635724188586508e+01,2.089955337358284382e+01,2.077781533498422917e+01,2.065955718597000512e+01,2.053975443780908705e+01,2.043037967739746819e+01,2.032081836563303412e+01,2.020922496398222989e+01,2.011510362498521332e+01,2.000974060939770993e+01,1.991244194192269390e+01,1.981600935936742403e+01,1.972314458723932518e+01,1.963497844146061055e+01,1.954300019409965472e+01,1.945598569270778455e+01,1.937458004647703191e+01,1.929021908167513288e+01,1.920979255188118273e+01,1.913113769989954349e+01,1.905599207765710190e+01,1.898303102124071273e+01,1.891003325518180844e+01,1.878112132633764020e+01,1.875558108304161564e+01,1.869780572915097494e+01,1.863357573279333579e+01,1.856800815907196522e+01,1.850355148581238396e+01,1.843916933880039721e+01,1.838021931429114986e+01,1.831982154098163917e+01,1.825946338281086767e+01,1.822172196070516748e+01,1.813952147219017874e+01,1.808720462990939026e+01,1.803169299156168748e+01
1.466517117340031540e+01,1.620041740839180022e+01,1.761705412428784001e+01,1.885680414481136324e+01,1.995176393492614864e+01,2.092899867143190562e+01,2.180789506019367252e+01,2.370910592703952346e+01,2.437243683751239942e+01,2.497549134322654041e+01,2.552689147405810388e+01,2.169059444920972624e+01,2.229234759943550870e+01,2.528006965154003893e+01,2.431776355932015932e+01,2.398124171557616080e+01,2.489427524532256797e+01,2.499304221557015637e+01,2.862139755939381658e+01,2.907415526290111529e+01,2.889800452282916865e+01,2.840889815297855137e+01,2.740062532859643696e+01,2.752016686257160671e+01,2.710891878960913814e+01,2.670171839735951380e+01,2.637480511984446707e+01,2.599743088439287675e+01,2.566175141359331846e+01,2.533978327455907475e+01,2.503298385264049131e+01,2.473912513624351561e+01,2.445879743517878779e+01,2.419005539096640689e+01,2.393347464473004038e+01,2.368901405043070341e+01,2.345432095702230413e+01,2.359652283063834588e+01,2.301710195001089687e+01,2.280322220849237169e+01,2.260077102427047180e+01,2.240739472794031428e+01,2.222078007618909723e+01,2.203939077752634290e+01,2.186581547967155714e+01,2.169638230382678401e+01,2.153450632794760367e+01,2.137613291399966542e+01,2.122439108061911739e+01,2.109404949246867034e+01,2.094961942931126231e+01,2.079678386470235907e+01,2.066341121132954584e+01,2.052367301487753437e+01,2.038735929024642957e+01,2.026386989609900269e+01,2.014816429974690237e+01,2.003260575912055685e+01,1.992146462805338558e+01,1.981469437027105585e+01,1.970629242933289405e+01,1.960283467648438815e+01,1.950298341518542244e+01,1.940598163105953944e+01,1.930912042242260895e+01,1.921741083650778137e+01,1.912724055275603163e+01,1.903814714931364094e+01,1.895627381946817636e+01,1.886916690554435050e+01,1.878515813765453402e+01,1.870588022243622461e+01,1.863268681174055175e+01,1.856125947941168519e+01,1.847862927985792680e+01,1.840369782815405486e+01,1.833567449127914628e+01,1.827937416785922053e+01,1.819544222040513404e+01,1.813072802367217307e+01,1.806324124457835012e+01,1.799955359900455676e+01,1.793708235038105059e+01,1.787948596456094563e+01,1.781868205116379400e+01,1.775932286611561040e+01,1.770238389661045630e+01,1.764613443585222541e+01,1.759092709020747236e+01,1.753345878312081396e+01
1.306370513007372480e+01,1.458531846528966724e+01,1.599020052876322850e+01,1.721974080843399690e+01,1.829004951472995799e+01,1.927988826729561112e+01,2.015387512899970801e+01,2.094268025860603188e+01,2.165784523583417354e+01,2.329695469772330085e+01,2.383999236762570106e+01,2.434716009134129777e+01,2.477603034458374864e+01,2.024288660107077575e+01,2.065722236737696704e+01,2.081910490265304858e+01,2.367523162180101792e+01,2.319402286182571160e+01,2.442372974325788704e+01,2.441078156891337869e+01,2.456416165014093878e+01,2.764537546529430401e+01,2.749503356075970828e+01,2.706374841513222407e+01,2.664822361436725373e+01,2.574799759872519545e+01,2.589585127416224708e+01,2.554523508665972997e+01,2.521053847319458541e+01,2.490026791554941710e+01,2.458984943897461406e+01,2.430015602958702914e+01,2.402162287015992348e+01,2.375537277831379868e+01,2.349952918394873080e+01,2.325402714224001244e+01,2.301800661160677919e+01,2.279212015199264130e+01,2.296821014446053510e+01,2.236854759039266938e+01,2.216685630571185683e+01,2.197572458242381899e+01,2.178675710270865551e+01,2.160746072306074339e+01,2.143591842149029247e+01,2.126743858189654901e+01,2.110583728280495208e+01,2.095042447858093126e+01,2.079846856890737072e+01,2.064941329123953295e+01,2.093379701786345137e+01,2.037058651201335735e+01,2.023990724406954911e+01,2.010558996821648492e+01,1.998300999939189992e+01,1.986185325843104721e+01,1.974457365644342133e+01,2.031074592653099842e+01,1.974099828688526514e+01,1.939274220519336822e+01,1.928758126478820145e+01,1.918353229808828431e+01,1.906120821927180486e+01,1.898557331859153052e+01,1.889033100508022045e+01,1.880116958626763335e+01,1.870944589767196931e+01,1.862109899644739741e+01,1.853397629472180341e+01,1.845049092637160371e+01,1.836920889947402102e+01,1.828762297485595667e+01,1.821219679209565712e+01,1.813677326147757896e+01,1.806299326550558249e+01,1.798738144868298861e+01,1.791994401733843745e+01,1.783618333649081578e+01,1.778599171054844419e+01,1.772260119440656467e+01,1.765122622960678456e+01,1.757936305875685434e+01,1.752299664032237914e+01,1.746242387167007593e+01,1.740468621813100469e+01,1.734591344383941092e+01,1.729037817502488039e+01,1.723280128434542036e+01,1.717769587538728970e+01,1.712373052305754229e+01
1.171714076219954848e+01,1.323089263060242615e+01,1.462062376422799659e+01,1.584682030996904345e+01,1.692942042820752135e+01,1.790115782544503631e+01,1.876799434977471748e+01,1.955284702339294256e+01,2.026499116267317646e+01,2.091300636658834122e+01,2.150526957404424877e+01,2.293525953560585506e+01,2.338731461021175662e+01,2.310390144826542880e+01,1.951199634590188126e+01,1.993028345352107067e+01,2.023351295746271106e+01,2.018070986805825484e+01,2.298496802645134096e+01,2.375578326836970078e+01,2.250233747472195844e+01,2.425324245314005012e+01,2.420751145243757207e+01,2.501911435508339565e+01,2.649566859127600793e+01,2.588488897695217617e+01,2.551253338791781999e+01,2.516176240409026477e+01,2.482799669874036397e+01,2.405395092037904092e+01,2.421255668221224866e+01,2.448739939422230094e+01,2.365227161151133828e+01,2.284815400114121786e+01,2.312935213613628349e+01,2.288773981212661113e+01,2.265379193239704492e+01,2.242885222014055913e+01,2.263486393795355767e+01,2.200546668337455358e+01,2.180388020635843560e+01,2.161141463089351333e+01,2.142524404954427908e+01,2.124623892728299168e+01,2.107324144874810301e+01,2.089933706168925909e+01,2.074071084583040303e+01,2.058853928071419048e+01,2.043729898630089181e+01,2.029137235508988724e+01,2.017137844177070249e+01,2.001322923494785755e+01,1.987739727817217172e+01,1.975420477319860879e+01,1.962463669741633154e+01,1.950601625112165038e+01,1.937925722409579521e+01,1.927364423870324117e+01,1.916307740530487536e+01,1.905265369771543504e+01,1.894793236309366691e+01,1.883171472655596546e+01,1.873269108325975907e+01,1.863118873033483780e+01,1.853921615407628565e+01,1.844756644959267078e+01,1.835696085920931608e+01,1.826917684058151536e+01,1.818443327997316317e+01,1.810067190863828301e+01,1.802264580153194728e+01,1.793837384393355450e+01,1.786304902508963011e+01,1.778533064855730927e+01,1.771050472164786527e+01,1.763848805363811678e+01,1.756897237307841309e+01,1.748804747339557153e+01,1.742932962929406315e+01,1.736425713002294913e+01,1.730229419430442306e+01,1.723748020432786277e+01,1.717665951902488786e+01,1.708417164445931746e+01,1.705717411638145009e+01,1.699430741316033178e+01,1.693881526884095834e+01,1.688323198585836593e+01,1.683064511530178464e+01,1.677676722265011833e+01
6.337916090720176143e+00,1.206649557254524296e+01,1.344338465969983432e+01,1.467957377609744363e+01,1.576078518518428950e+01,1.672645147894446893e+01,1.758758620416806195e+01,1.836827629731588019e+01,1.907731842115915200e+01,1.972259843804238244e+01,2.031311568397143219e+01,2.085496493289426923e+01,2.131992872754434032e+01,2.191089714852473236e+01,2.256067198103279736e+01,1.881601531899189794e+01,1.910453106567796411e+01,1.945765671948705133e+01,1.971513842227084723e+01,2.063553812821429290e+01,2.084417920736817820e+01,2.344402642798132774e+01,2.189605066241491471e+01,2.193437052032284029e+01,2.382755290417255267e+01,2.378999270966483692e+01,2.494871285170275144e+01,2.484489259722584720e+01,2.451006058099173046e+01,2.419197510039832366e+01,2.388918944382301390e+01,2.395508884180679843e+01,2.309345215457066303e+01,2.306938104442098947e+01,2.281633901460503466e+01,2.257357895070073184e+01,2.186616925825430258e+01,2.208432532439583085e+01,2.235700742786400141e+01,2.169300079126442071e+01,2.149456486690457879e+01,2.130676738309826135e+01,2.111765001571598432e+01,2.093849322690421388e+01,2.076561650797133751e+01,2.060037737247336409e+01,2.043771402503887913e+01,2.028402615053028413e+01,2.013215134098300396e+01,1.998681740842483379e+01,1.985692647462973071e+01,1.970974979048002140e+01,1.957767976259138010e+01,1.944562388151355492e+01,1.933111351408768286e+01,1.920257815823132219e+01,1.908270291503940896e+01,1.897057227502097021e+01,1.885627596270970940e+01,1.875121821084648133e+01,1.864943062177666633e+01,1.853781416257095316e+01,1.844441841900803780e+01,1.834809635276882034e+01,1.824581361842304972e+01,1.869179422137268531e+01,1.806154182582914203e+01,1.797294689403794266e+01,1.788365181898260303e+01,1.780271934019986801e+01,1.772058733271268594e+01,1.764110665535316613e+01,1.756573540619764628e+01,1.749336803928959938e+01,1.741455551647760913e+01,1.733819864017939594e+01,1.727027679599948229e+01,1.719336105934754144e+01,1.713297791854591878e+01,1.706772702016924015e+01,1.700238770998707594e+01,1.694060569956828743e+01,1.687672994482187505e+01,1.681805790388138888e+01,1.675954077566047928e+01,1.670232144623156145e+01,1.664403022523729092e+01,1.658829880264195822e+01,1.653232520841972431e+01,1.649555196692054082e+01
5.639991425645137113e+00,7.127055822545349528e+00,7.930719199796744334e+00,9.178344454197983282e+00,1.029711640631284908e+01,1.571003832302489478e+01,1.657284374451918652e+01,1.735454897871383650e+01,1.805566438755110426e+01,1.869824611408544968e+01,1.928688405293806341e+01,1.982679474232605799e+01,2.028921531966553715e+01,2.065512508241362610e+01,2.075182884107085357e+01,2.190579834848442431e+01,2.216451500247123363e+01,1.878068842916715298e+01,1.893046602929436162e+01,1.984493920340702999e+01,2.011399182377469685e+01,2.036235540548553757e+01,2.055591548221175557e+01,2.312121567996662819e+01,2.293176213236482042e+01,2.234965255479036728e+01,2.168974537604276520e+01,2.346323875546389104e+01,2.343055678183419488e+01,2.368768188007502573e+01,2.397733225477828967e+01,2.333158894517359272e+01,2.305353266615608732e+01,2.278988624212566094e+01,2.253700228773000802e+01,2.207257209369359430e+01,2.206897156822099149e+01,2.184697978829151666e+01,2.163222762306849489e+01,2.142503764496876073e+01,2.126332278895412031e+01,2.103566705693603822e+01,2.081434501488269362e+01,2.067214614132082318e+01,2.050092799935876542e+01,2.033403084626653623e+01,2.017429997892035942e+01,2.001819663134141791e+01,1.987293122980440074e+01,1.972353705885754493e+01,1.958670005218545285e+01,1.943458517942303843e+01,1.931416360195947490e+01,1.918603041096064032e+01,1.906173464557464214e+01,1.894010192353011135e+01,1.882351639707854574e+01,1.870953106788049070e+01,1.859880482826029535e+01,1.849034177605191331e+01,1.838931737658663579e+01,1.828051863059318904e+01,1.818534852763477616e+01,1.808546700797750972e+01,1.798678521663664398e+01,1.789872441214099297e+01,1.781001706033090670e+01,1.772086001997931248e+01,1.763599727387458671e+01,1.754685497826731932e+01,1.746581816048865932e+01,1.738739431775810473e+01,1.731043077775512629e+01,1.723582754371600245e+01,1.715829423829135081e+01,1.708494666279683472e+01,1.701481153335879171e+01,1.693648395291194220e+01,1.687743305816886519e+01,1.681150083288056152e+01,1.674695960964275798e+01,1.668538237015932779e+01,1.662274230332721459e+01,1.656332005720214440e+01,1.649515422705712453e+01,1.645239401994128770e+01,1.638763183015675651e+01,1.633420174960470561e+01,1.627676069540372694e+01,1.622609173986630182e+01
5.030313214331227911e+00,6.507871622473784257e+00,7.901850928303268518e+00,8.558559318657078308e+00,9.619442276090842014e+00,1.056463920880464791e+01,1.141530459896147853e+01,1.218177263044061043e+01,1.287706445038481817e+01,1.351061717572957654e+01,1.410537947493003763e+01,1.893195884539815665e+01,1.939288010778712490e+01,1.976206839717290364e+01,1.984209261167772098e+01,2.024951782322183647e+01,2.061682706134983434e+01,2.170917019326602215e+01,1.851354178153187746e+01,1.880908917977041384e+01,1.941176380666189161e+01,1.967624504026659338e+01,1.992038447848976546e+01,2.013711878451467285e+01,2.031639249539069425e+01,2.044844057532707637e+01,2.271443561707916103e+01,2.243118143272124598e+01,2.152191545040282250e+01,2.148367733811959113e+01,2.297278533003673928e+01,2.295057582173030397e+01,2.293697242430674521e+01,2.255668485413209012e+01,2.230324043193312278e+01,2.205920390381938745e+01,2.182747021127500275e+01,2.160395259430178072e+01,2.139005799666800556e+01,2.098302858525804737e+01,2.099309166022197104e+01,2.080262149030011543e+01,2.061692760270719660e+01,2.070556591834822768e+01,2.003989639523118171e+01,2.010187564883462130e+01,1.992344336315331432e+01,1.978972414984639627e+01,1.963803373249325546e+01,1.949578585323896363e+01,1.935463528360296692e+01,1.921759327156671660e+01,1.908256207316496500e+01,1.895977944310053331e+01,1.883363621166760637e+01,1.871207042286241773e+01,1.878206108031958266e+01,1.847894056495229620e+01,1.837173822262968415e+01,1.825835830575610075e+01,1.816020534925945640e+01,1.805567095501775299e+01,1.795589101381650110e+01,1.785998281042951419e+01,1.776491987527297667e+01,1.767364082528315805e+01,1.758402377282111217e+01,1.749591073081230874e+01,1.741206218238528791e+01,1.732796318013583203e+01,1.724796657048776183e+01,1.716840226136622860e+01,1.709511437418558444e+01,1.701629513898129886e+01,1.694056850770666145e+01,1.686524672903265198e+01,1.679327670682828710e+01,1.671484131206362989e+01,1.665891747547281199e+01,1.658889633010585740e+01,1.652793464096881237e+01,1.646230629503854814e+01,1.639939266221249170e+01,1.634218231566241997e+01,1.628356513801667660e+01,1.622345545147981838e+01,1.616431197734299730e+01,1.611207870688866706e+01,1.605472093449559523e+01,1.600393727436400226e+01
4.499257044201540268e+00,5.978826622094683074e+00,7.360407637504156497e+00,8.581075103828419870e+00,9.661226179553271010e+00,1.006710214339864251e+01,1.091379184905165722e+01,1.167464763665126348e+01,1.237133621193775745e+01,1.300266067792684410e+01,1.358274759965589062e+01,1.410760626099534676e+01,1.456673046170827135e+01,1.496265767853811290e+01,1.503027489978226328e+01,1.542661264422256195e+01,1.579914317289297543e+01,1.615214273388018995e+01,1.646682161640755737e+01,1.853100424142819946e+01,1.865741765553988785e+01,1.904845279661891411e+01,1.930337698001094182e+01,1.953884356042150117e+01,1.975388117763668561e+01,1.994722379534493228e+01,2.011179224473426785e+01,2.024314346049478885e+01,2.031796272236900336e+01,2.200848330564095079e+01,2.162459812756465993e+01,2.113483543812243326e+01,2.112919967182257608e+01,2.247233060834724938e+01,2.209320524144067122e+01,2.185323646756121008e+01,2.173160268089312552e+01,2.140015701557813088e+01,2.118488234151185168e+01,2.097845719196641312e+01,2.078334149182179402e+01,2.059021023240755710e+01,2.021382262640227623e+01,2.023204584350050439e+01,2.006364499600254092e+01,1.989830824083036731e+01,1.967528628327431051e+01,1.961482001850578882e+01,1.943191786627190965e+01,1.929026790739774810e+01,1.913158166057249687e+01,1.901871788978966649e+01,1.888472733552354299e+01,1.875973822020790749e+01,1.863362713534493764e+01,1.851116963646687807e+01,1.839539138237835658e+01,1.828013051784257215e+01,1.817037063845555878e+01,1.806712989654214496e+01,1.795854706412752222e+01,1.785759669819656281e+01,1.775785160230746840e+01,1.759482011334234741e+01,1.756634483767067678e+01,1.747551940576029850e+01,1.738857191672872915e+01,1.730075108557915797e+01,1.721259877031620178e+01,1.713075120743599555e+01,1.707628770881357383e+01,1.697038232365592236e+01,1.689417623989329797e+01,1.682125285311866136e+01,1.674435135855192414e+01,1.667366961124139735e+01,1.660248193449489662e+01,1.652492213215712269e+01,1.646649452878490294e+01,1.639534386187754222e+01,1.633699625216314999e+01,1.625763914850738701e+01,1.620602962943518222e+01,1.614508951013642601e+01,1.608733030801886699e+01,1.602993581340243878e+01,1.597121646816334817e+01,1.591699154402612848e+01,1.586219680090874107e+01,1.580661068057434626e+01
4.026157382734728785e+00,5.494341126856550517e+00,6.880257410939856655e+00,8.098584760255366888e+00,9.176914575987577649e+00,1.013700914318991408e+01,1.046968740031578804e+01,1.123225560506557663e+01,1.192055788208296718e+01,1.255544617116343353e+01,1.313105549362734159e+01,1.367213449042240292e+01,1.411354856147957904e+01,1.450930732124551348e+01,1.457976424142546534e+01,1.498214886909232746e+01,1.535156238897650738e+01,1.569188093556627273e+01,1.601432034871701049e+01,1.632934648392270560e+01,1.660235427929249497e+01,1.853062906790863806e+01,1.874038876557989397e+01,1.898468455701490853e+01,1.921049601451065314e+01,1.941962492994956335e+01,1.961129328305786146e+01,1.978616092058341991e+01,1.993820056818717035e+01,1.974585227403634491e+01,1.984272934336135208e+01,2.187890388708526146e+01,2.166212464497274581e+01,2.115453144643577588e+01,2.098497940055863253e+01,2.101442571407731918e+01,2.155845194420327715e+01,2.121470026541848952e+01,2.100241564249651205e+01,2.089983777006567678e+01,2.060131505997738444e+01,2.040887749619970037e+01,2.022511350087017235e+01,2.004867595990320694e+01,1.987832653433390817e+01,1.952702870674570335e+01,1.955523856936837035e+01,1.940167871801395094e+01,1.921198893520954343e+01,1.911844815854279034e+01,1.920746263165879952e+01,1.862869366090700041e+01,1.870402201641741513e+01,1.857658860338398199e+01,1.845421558279305074e+01,1.831790915590070412e+01,1.821832952012124451e+01,1.810449061162578488e+01,1.799686602199891894e+01,1.789093390151690599e+01,1.778296144661801392e+01,1.768199575803460988e+01,1.757802847795622014e+01,1.748531284424113608e+01,1.765767223896084914e+01,1.730143500523913502e+01,1.720885802023811451e+01,1.712385774400347316e+01,1.703818947019695429e+01,1.695582394136729221e+01,1.687523250107981809e+01,1.679506994000663767e+01,1.671867842012484928e+01,1.664342091648441269e+01,1.657082600287306562e+01,1.649787224567200283e+01,1.642919100927823450e+01,1.635878705703566283e+01,1.629135936150362696e+01,1.622577543460932148e+01,1.616365230845028833e+01,1.609692531006110983e+01,1.603188076739052548e+01,1.597584985960289039e+01,1.591769753834335788e+01,1.585994047057448597e+01,1.580287383466393436e+01,1.574510043001784787e+01,1.568896575026896123e+01,1.563227687546594069e+01
