2.527624705990232457e+01,2.664337036280587867e+01,2.717534945041823491e+01,2.780193494879704019e+01,2.828642570800172251e+01,2.867058029525000151e+01,2.939553143762802634e+01,2.961262815225979139e+01,2.999825254743852199e+01,3.007997163976931176e+01,3.012225427038836756e+01,3.019596558765226035e+01,3.026069302515298176e+01,3.031792839312362275e+01,3.023621571539148789e+01,3.028200513799440685e+01,3.048179649564448823e+01,3.055234734262221252e+01,3.061955995637110917e+01,3.059794122973669417e+01,3.065303821722370969e+01,3.070502836858944917e+01,3.075053476445519252e+01,3.079375374162895440e+01,3.083425363654513518e+01,3.087185262197665025e+01,3.091309257092040852e+01,3.094597062419641631e+01,3.097666027073087136e+01,3.080066523801255229e+01
3.877128127859660545e+00,4.933313128447738727e+00,5.840172462047450885e+00,6.301680519295307370e+00,6.629526952372358117e+00,6.806213759789844886e+00,6.012167136778865384e+00,6.216974558305095044e+00,6.377072818031268575e+00,6.419500025839287360e+00,6.519631244834076078e+00,6.920607381954385851e+00,7.002706449667086552e+00,7.099742101001760730e+00,7.153332358691186776e+00,7.187391561636101045e+00,7.219273705688235232e+00,7.246813002262253001e+00,7.273334934163169230e+00,7.297480149357197021e+00,7.339092129790025787e+00,7.359034395504138182e+00,6.516498526731553831e+00,7.199381734009580036e+00,7.222148104062089402e+00,7.243103128700274063e+00,7.263075670227420844e+00,7.281709424061315161e+00,7.299274978481989251e+00,7.315574499441158451e+00
1.756717755238491385e+00,2.205435316448022043e+00,2.818777796030330851e+00,2.874477233036467183e+00,2.944909586739904661e+00,3.248446083407324547e+00,3.417849328127741781e+00,3.769994429075311793e+00,3.920738883474079284e+00,4.035211006738395056e+00,4.133479692890593249e+00,4.218595312464274549e+00,4.351909059784561329e+00,4.402599174161824003e+00,4.463412648675553207e+00,4.517688403621316517e+00,4.562645471999897673e+00,4.601817723687848805e+00,4.638014601949356219e+00,4.671278990400826281e+00,4.719061469896081107e+00,4.745971598591658847e+00,4.771113933086790659e+00,4.794262568033314409e+00,4.816238829411752853e+00,4.837062689420251971e+00,4.855440373254910291e+00,4.873052534174806993e+00,4.889486876586039088e+00,4.904943739710842188e+00
9.220801921331327478e-01,1.359152825565689948e+00,1.657927790857333994e+00,1.956555724913610295e+00,1.683723306045096235e+00,1.866988102425312768e+00,2.067591279501023838e+00,2.326358316329255160e+00,2.359414312662190927e+00,2.518855833047465964e+00,2.589984689670361551e+00,2.694876083568083835e+00,2.901935017731721356e+00,3.029003067746463884e+00,3.072090303570659042e+00,3.124951010085484704e+00,3.172167395958899405e+00,3.216405477002022284e+00,3.255350494177911003e+00,3.286896952910113079e+00,3.336790566630894794e+00,3.363324107799015916e+00,3.387838308833093670e+00,3.410346497440427616e+00,3.431532525666321387e+00,3.450425713604197142e+00,3.468941423924591039e+00,3.486073502872857333e+00,3.502382057591734821e+00,3.517384279365707744e+00
2.978015888722485016e-03,2.442071163033809889e-01,8.445864578057928895e-01,1.066651882549207286e+00,1.221339871081489337e+00,1.329924671865120533e+00,1.271632722092856937e+00,1.402074299917006606e+00,1.669677758104842313e+00,1.801315134681352736e+00,1.959254703264709629e+00,1.959224497217966654e+00,2.048879757655246880e+00,2.165193908486836794e+00,2.214943326736917850e+00,2.271145179839289874e+00,2.336358538883045011e+00,2.453229655733247139e+00,2.497143691450214309e+00,2.532681850603164531e+00,2.585142250707095357e+00,2.613798345081640218e+00,2.640442761522026061e+00,2.665002760053012842e+00,2.687949285322177584e+00,2.706053258613257295e+00,2.723984598150228198e+00,2.741293757173652423e+00,2.757129338639048743e+00,2.772512911638532529e+00
-1.905839870212946430e-01,1.921217504421455224e-01,3.882100843098639231e-01,5.754603181473731954e-01,7.293973778655851170e-01,8.285369185194066954e-01,9.319897224164699345e-01,7.720646027078077456e-01,1.211667104948281448e+00,1.265057712001573131e+00,1.428850506793452046e+00,1.414450620961517080e+00,1.444459811356206602e+00,1.536076057378789494e+00,1.559192262670214602e+00,1.534960361828851871e+00,1.571615048906670253e+00,1.651747679801905289e+00,1.665980593019529943e+00,1.690927010039872114e+00,1.733524927537263949e+00,1.771375189982391296e+00,1.792842003851782051e+00,1.816678299627541682e+00,1.839013434086794518e+00,1.859773544278900070e+00,1.879355154692981422e+00,1.897091581880230748e+00,1.915067178991680219e+00,1.930019786670993387e+00
nan,9.523576045839865500e-02,3.511799392229906225e-01,4.962900695943230911e-01,6.257517383390727161e-01,7.215060500730978710e-01,8.254588398354149037e-01,9.104571040671063376e-01,7.664386344936667816e-01,8.432224848430494024e-01,9.099681913713627557e-01,1.192883661694532860e+00,1.228711070741340006e+00,1.352297504107058845e+00,1.325647167153765960e+00,1.377726381234793740e+00,1.421856093990279790e+00,1.433108300515567368e+00,1.451952594438904010e+00,1.451509323758934933e+00,1.477316767480378434e+00,1.540122729245708255e+00,1.548803275066230611e+00,1.566148783541035483e+00,1.593188110169044158e+00,1.596231278708706958e+00,1.615895270462429423e+00,1.634141689017773125e+00,1.674071167285386519e+00,1.689964496166707297e+00
nan,nan,2.876184226641385067e-01,4.692950889661966496e-01,5.480656470335232289e-01,6.716510534869866156e-01,7.597039150327707935e-01,8.463936786399615109e-01,9.191484272486893925e-01,8.223099037898945474e-01,1.106093772961870503e+00,1.132982711921908248e+00,1.156676743123362661e+00,1.240814373131589043e+00,1.242378213497083550e+00,1.243813072496482430e+00,1.280740873958460257e+00,1.267403155237911694e+00,1.309513907813758982e+00,1.357057495947423309e+00,1.356642155927398452e+00,1.371565637553860739e+00,1.371616668769672476e+00,1.392042178902978433e+00,1.406699169646858927e+00,1.458058700157898180e+00,1.463739527424669840e+00,1.470219601441947743e+00,1.481655977444149119e+00,1.497740784300584327e+00
nan,nan,1.251779500127869760e-01,4.234096586726614486e-01,4.886266219891033380e-01,6.162119821471130354e-01,7.209303319746001026e-01,8.076737423769855262e-01,8.803223241426748613e-01,9.424655040652623050e-01,1.066060798280306088e+00,1.092877660462975076e+00,1.116478762840860783e+00,1.137552527750880449e+00,1.155425665623969422e+00,1.157274348797032948e+00,1.195566766332907038e+00,1.196974067279428677e+00,1.197429281730904238e+00,1.266232034773038917e+00,1.256368664198917129e+00,1.281331731071458035e+00,1.321215678193922827e+00,1.327619674961351803e+00,1.340187876655484667e+00,1.351650785504986407e+00,1.351242039393471206e+00,1.366936594115815140e+00,1.430642843686641186e+00,1.416261715809451260e+00
nan,nan,nan,2.948003131425764867e-01,4.564995122696200447e-01,5.854253532437185825e-01,6.918183524938119611e-01,7.775039052133794204e-01,8.546718140436913025e-01,9.110711689090804644e-01,9.642165322561879748e-01,1.061260339878056014e+00,1.084907749126808874e+00,1.105901911222409328e+00,1.124552707691921283e+00,1.127819583702247774e+00,1.132837939961037099e+00,1.137393433487099426e+00,1.159027963196049393e+00,1.160419281124820179e+00,1.161723594089235423e+00,1.152102931679300557e+00,1.214418134051991727e+00,1.207896723634315439e+00,1.259681295194135187e+00,1.246562103406186894e+00,1.282214880355657005e+00,1.292014241987301970e+00,1.301780948467383459e+00,1.318584460292671290e+00
