4.634952336672094830e+00,2.240237752294625739e+00,2.146382500537967086e+00,2.099797374519412951e+00,nan,nan,nan,nan,nan,nan,nan
3.771519105170816566e+00,1.830417811812947715e+00,1.497996916592012395e+00,1.504659481896546414e+00,1.484658675162335850e+00,1.473599102192790555e+00,nan,nan,nan,nan,nan
3.531836236496589176e+00,1.667364298284265356e+00,1.364146167852390290e+00,1.264984594901151116e+00,1.248287606109233394e+00,1.217959211150869914e+00,1.214896609625929269e+00,1.198353974423186141e+00,nan,nan,nan
3.405191500403883964e+00,1.566189697949720738e+00,1.262065290039554366e+00,1.163602346737877546e+00,1.130025301836494522e+00,1.092955165594694966e+00,1.114346232044264973e+00,1.104973788601215645e+00,1.085374190648267234e+00,1.075605090215760562e+00,nan
3.248631367309967377e+00,1.480145130360033034e+00,1.180183368076909600e+00,1.090260101440575724e+00,1.035205002943935249e+00,1.003866002405753521e+00,1.019531931612639442e+00,1.012895268265190385e+00,9.912696129759277497e-01,9.905831615717962668e-01,9.841727808340773320e-01
