0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.901937312169849736e-01,2.504933533055081263e+00,3.680658157002139497e+00,8.215312777289090818e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.110999965878945339e+00,4.886244374145737979e+00,1.184552982857461068e+01,2.082172085322143573e+01,3.216779039471559543e+01,4.364199662228361376e+01,5.430132149601819691e+01,5.169627263033008546e+01,7.176724662113497288e+01
nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.148085565343750059e+00,7.495295289835264718e+00,1.801917772553498054e+01,3.431139672086725767e+01,4.891177362485263558e+01,6.239997906153183749e+01,7.279264178447138534e+01,8.166631323673027509e+01,7.151165408997000839e+01,9.218496722194078075e+01
nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.281883922458870062e+00,6.493030101087472694e+00,1.726278281979418949e+01,3.206690378577206957e+01,4.899185775572505719e+01,6.230810392554783306e+01,7.437871483889456670e+01,8.346878226805711165e+01,8.991328485833717821e+01,7.759492500360782685e+01,9.604439038994478040e+01
nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.410830582973559899e+00,9.744323633967409748e+00,2.369434756418824506e+01,4.270058447838580662e+01,5.962624925280486110e+01,7.221266953587665682e+01,8.329430547461569745e+01,8.991717810123246579e+01,9.457535023816541297e+01,8.003573703429083253e+01,9.748689928032177932e+01
nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.191381657873065159e+00,1.146993049824345334e+01,2.699218428440291362e+01,4.741005148374618727e+01,6.463948473736796529e+01,7.751490704604876214e+01,8.738046123184429348e+01,9.344268711003000760e+01,9.668702524957068078e+01,8.121116176874922132e+01,9.831954468994975116e+01
nan,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.898695182181306951e+00,1.287968799523642716e+01,2.978777653987635787e+01,5.038246176040077273e+01,6.733376999321993139e+01,8.017893841391914123e+01,8.959408707505602365e+01,9.496108387176218457e+01,9.740303936591708123e+01,8.169459437638086285e+01,9.877978572226298581e+01
nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,4.627905373531316258e+00,1.411204520146648100e+01,3.213647369695966916e+01,5.316675575375846563e+01,6.954796761418950268e+01,8.205776954595722827e+01,9.097692319517859971e+01,9.575085981943901459e+01,9.776891831911160580e+01,8.194670129238998868e+01,9.903507862746532453e+01
nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,5.183371828725868546e+00,1.548403714832839206e+01,3.423277446099577759e+01,5.536380748352988235e+01,7.163263786752848716e+01,8.356570691278389518e+01,9.212818093398172437e+01,9.641460356882075189e+01,9.806373788853419171e+01,8.216721405599761852e+01,9.942501773468828219e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.920742182096081940e+00,1.670607879569694632e+01,3.612699543544722758e+01,5.726727307312123827e+01,7.325091804560875630e+01,8.501017173816792649e+01,9.288907065842067823e+01,9.685000739787896862e+01,9.822588196649601855e+01,8.236407727654466271e+01,9.968786986537330108e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.794250841309824551e+01,3.826670575886926429e+01,5.902159818909894540e+01,7.495844415235748670e+01,8.628283291458333792e+01,9.365061441781145390e+01,9.723755803813102716e+01,9.843927620698927683e+01,8.258523275951380072e+01,9.987695637876225874e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.035927743109687782e+01,7.642332509436366195e+01,8.730024671088827404e+01,9.439426671211684550e+01,9.752314278495640565e+01,9.859150269895313556e+01,8.272270398364746313e+01,1.000000000000000000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.781953987629175629e+01,8.836995052895061065e+01,9.490554845342431634e+01,9.770290558928063263e+01,9.877687736897378556e+01,8.288495815037290981e+01,1.000000000000000000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.547021484519019907e+01,9.795821669515247265e+01,9.890363612080864186e+01,8.304400445984929036e+01,1.000000000000000000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.809077588597816089e+01,9.905733755692585873e+01,8.319286515881387345e+01,1.000000000000000000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.333333333333334281e+01,1.000000000000000000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
