2.259480340047775648e+00,2.372283319635205778e+00,2.095675969469988686e+00,2.102742283504917431e+00,2.073280467759843759e+00,2.074715001006145698e+00
2.370391819200559524e+00,2.439829843964039569e+00,2.146529999163247826e+00,2.133761028897861234e+00,2.100089174735156217e+00,2.098789033137110849e+00
2.481146904691207133e+00,2.507297836191991092e+00,2.195544138157111469e+00,2.164693000484684937e+00,2.127029414019202758e+00,2.123020738660063245e+00
2.592074962927848336e+00,2.574873724448628387e+00,2.233013497608792086e+00,2.195639936625644051e+00,2.153893412048772937e+00,2.147186968571420884e+00
2.702894297400227686e+00,2.642379922327421138e+00,2.270487786989766832e+00,2.226529018504198376e+00,2.180798826916655386e+00,2.171326929548397455e+00
2.813702573020636866e+00,2.695839221015953413e+00,2.307929599496409967e+00,2.257499694151528402e+00,2.207695367270090969e+00,2.195521607579737022e+00
