7.989509697662748295e+03,7.522023245633447914e+03,7.142291305626292342e+03,6.838142986464662499e+03,6.565932306189738483e+03,6.416821364708675901e+03,6.209419271660298364e+03,5.961307191292841708e+03,5.805586461576127476e+03,5.657179667092284035e+03,5.539882674610593313e+03,5.435293136926461557e+03,5.326576360630000636e+03,5.235635390309967988e+03,5.149692054760452265e+03,5.077968412296310817e+03,5.006451008336828636e+03,4.938308366696018311e+03,4.875133682216352099e+03,4.820517662146720795e+03,4.765362842445097158e+03,4.715637666346940023e+03,4.672662283214441231e+03,4.626991384496656792e+03,4.583968838736966973e+03,4.544563549345272804e+03,4.511003205632701793e+03,4.475680180701313475e+03,4.438981896237111869e+03,4.406103542120246857e+03,4.380967933159237873e+03,4.351042447565156181e+03,4.322680035687236341e+03,4.296576649514552628e+03,4.274651181968567471e+03,4.249787027247141850e+03,4.225980159480737711e+03,4.202061837503008064e+03,4.183964036515663793e+03,4.162980626935041983e+03,4.145832264132001001e+03,4.129972484449779586e+03,4.114822400936610393e+03,4.085091586330389418e+03,4.067525679630884042e+03,4.050630992069042804e+03,4.036553411421085457e+03,4.020826443078808097e+03,4.005723298620486730e+03,3.994722972493462748e+03,3.980573088817864573e+03,3.998130611734572994e+03,3.984375555566795811e+03,3.971376195279211970e+03,3.963107254684147392e+03,3.949562173354466267e+03,3.919295801323538399e+03,3.910797875339458187e+03,3.895026642451403859e+03,3.878969732913397820e+03
5.414901913333947959e+03,5.075967021968249355e+03,4.755041154932232530e+03,4.500633901297871489e+03,4.276096644008998737e+03,4.084248786440612093e+03,3.920356390183152598e+03,3.783693103975970644e+03,3.654560774051972658e+03,3.530036731695771323e+03,3.427789010581048842e+03,3.340624665127377284e+03,3.250822520674917541e+03,3.227684553940498517e+03,3.155202793084260975e+03,3.098719594263163799e+03,3.037050399177137933e+03,2.980028338055642507e+03,2.927142272678088830e+03,2.883167314925300616e+03,2.837064543621429038e+03,2.795524518409297798e+03,2.755522421979228966e+03,2.684813706987773003e+03,2.650209471873593884e+03,2.617699450103573781e+03,2.588021733142918947e+03,2.563227717720004875e+03,2.535570393024498117e+03,2.509325181480846368e+03,2.488392971669324197e+03,2.464623367545056226e+03,2.441958352048978668e+03,2.420353930374426454e+03,2.404287763790590816e+03,2.390493728521256799e+03,2.352564089868345945e+03,2.334249672176142212e+03,2.341550396761774664e+03,2.303711073262913487e+03,2.288740345843267733e+03,2.274725395511693023e+03,2.262439287588521438e+03,2.248061981826657757e+03,2.234802378161330580e+03,2.221289821231920087e+03,2.211069881177237676e+03,2.181647398787558359e+03,2.186402740750751036e+03,2.175649653808997755e+03,2.166954504189395720e+03,2.138469472101646261e+03,2.146091436820723629e+03,2.119440512017977198e+03,2.130138034384825460e+03,2.102899455836456582e+03,2.093894676168478327e+03,2.087407892774469929e+03,2.096780021192284494e+03,2.070728765701496286e+03
4.894089862023100068e+03,4.605746176656062744e+03,4.254142843796717898e+03,4.016266424647988970e+03,3.779092939858583577e+03,3.596033716234951953e+03,3.438221021101197493e+03,3.306877431613558656e+03,3.182750687027178628e+03,3.073225696388863980e+03,2.973856728924740764e+03,2.808742152265652294e+03,2.720883963787271114e+03,2.650999588813513128e+03,2.585339665988305569e+03,2.530844387237050341e+03,2.475081661777990576e+03,2.423367269366975506e+03,2.376707515824862185e+03,2.337130073913344404e+03,2.295369629156722112e+03,2.256643811479805208e+03,2.220030773346178194e+03,2.205552830497030300e+03,2.172707437348422445e+03,2.141449217172682438e+03,2.111882796877737746e+03,2.087898219569899538e+03,2.061365779341811958e+03,2.036187538873514313e+03,2.013663765624341295e+03,1.994478194346655528e+03,1.974086343326319366e+03,1.954102848281149591e+03,1.934309695126620227e+03,1.918663942031408396e+03,1.900486955234671086e+03,1.883180830220167309e+03,1.869531854633025887e+03,1.853666437797746767e+03,1.806168113322419231e+03,1.823387442533317881e+03,1.812272666953099815e+03,1.768486532076771255e+03,1.786596144770814590e+03,1.758569889324968699e+03,1.719541652968248627e+03,1.737155385020920676e+03,1.715833892842529622e+03,1.704508674714976451e+03,1.695892799741577392e+03,1.686229179646896910e+03,1.658473543421200247e+03,1.650556072314473113e+03,1.643889123273790119e+03,1.635327276652948740e+03,1.627049420213859321e+03,1.619053326685037291e+03,1.613435538154635196e+03,1.605975865062569483e+03
4.678443913163500838e+03,4.291733013776493863e+03,4.013338626895420020e+03,3.737977770995104947e+03,3.544324266369446832e+03,3.287421936573283801e+03,3.175168412026774604e+03,3.047365741071169850e+03,2.923541868518362207e+03,2.803980721559784797e+03,2.708677320569011044e+03,2.628803950638463448e+03,2.549786365015208048e+03,2.479666278645233888e+03,2.414392742095660651e+03,2.359975697876503091e+03,2.304278914017248098e+03,2.252790759327146134e+03,2.205043119896246935e+03,2.165629657098466851e+03,2.124606779061789894e+03,2.087469417252394123e+03,2.051018495069981327e+03,2.021436814119449537e+03,1.989207565113994633e+03,1.959452532979738180e+03,1.931692819759396798e+03,1.910455311854824913e+03,1.888085949846367612e+03,1.889608721337721136e+03,1.866590279452948607e+03,1.766195712133936240e+03,1.745849218339027630e+03,1.726118933107847624e+03,1.707217593553081997e+03,1.693364218411365073e+03,1.676080117788736516e+03,1.659610307563876859e+03,1.643775483842509857e+03,1.631585353755428741e+03,1.619814236192454018e+03,1.606813184375743276e+03,1.593463773802849801e+03,1.569681571138688469e+03,1.557318998379404320e+03,1.519984476578690419e+03,1.534272990391069470e+03,1.525315601293015334e+03,1.514685198629926163e+03,1.504395922776853240e+03,1.470260965693787966e+03,1.460746892908596465e+03,1.451543823114928273e+03,1.443802119710960596e+03,1.437460097307961860e+03,1.429141169706783103e+03,1.421087984718168627e+03,1.413251228439535225e+03,1.408570132144022637e+03,1.396747587802618909e+03
4.594924334752476170e+03,4.187103453928513773e+03,3.864058299422935306e+03,3.605197773991457780e+03,3.391302701149392306e+03,3.201656555265291900e+03,3.004871304889344174e+03,2.915980316637338092e+03,2.766416423320377362e+03,2.659403034183551426e+03,2.564814801825194991e+03,2.488505975392830351e+03,2.409255565288024627e+03,2.332531542742790862e+03,2.269111349130290364e+03,2.215371043767200263e+03,2.160593290864751452e+03,2.110088874793833838e+03,2.063284750079465994e+03,2.024955856781950388e+03,1.984968395829042947e+03,1.948550668788237545e+03,1.913008883990907179e+03,1.883907979513539203e+03,1.852488029690317717e+03,1.822869527555099694e+03,1.794970885509061191e+03,1.772346073498405531e+03,1.747284545825677242e+03,1.723647191949155513e+03,1.704288897224363609e+03,1.686856157453062906e+03,1.661117345988285933e+03,1.648814947685145626e+03,1.629355457042774106e+03,1.614786685466246809e+03,1.598531342698856179e+03,1.582165939898962051e+03,1.566533220241467689e+03,1.557726134098130842e+03,1.542548492510439246e+03,1.529868200669617181e+03,1.516595499509360025e+03,1.505854213310463138e+03,1.493540641479186206e+03,1.481725936560293349e+03,1.470310830494581296e+03,1.461775432372246541e+03,1.451118552607769743e+03,1.441028010401361144e+03,1.431116695680227849e+03,1.423744221276874441e+03,1.414627012395857037e+03,1.406824956005590820e+03,1.398206073656161379e+03,1.392096315467370005e+03,1.383997233674823065e+03,1.376187067421590655e+03,1.368625091025742449e+03,1.363387709933298538e+03
4.511924481936644952e+03,4.120936520597459094e+03,3.803481186343364698e+03,3.525952424935379440e+03,3.310327114763686950e+03,3.115344806392455666e+03,2.912739904098564239e+03,2.786332206682763172e+03,2.671387497486975008e+03,2.537981646168997941e+03,2.469221226258787283e+03,2.376081838309638897e+03,2.287405344759613854e+03,2.243917492394234159e+03,2.178624104099847500e+03,2.127783815912787759e+03,2.072424920051038498e+03,2.012705730135326348e+03,1.967748887987969283e+03,1.930303212000854728e+03,1.890375099017885987e+03,1.854615649118096826e+03,1.819676859173140201e+03,1.791098621468203419e+03,1.760108157146223903e+03,1.731040222971860885e+03,1.705281034009162568e+03,1.686445024465516781e+03,1.661535930180029709e+03,1.637935660876916472e+03,1.618158881261964780e+03,1.601022140689824710e+03,1.555025895710559098e+03,1.535441517493979291e+03,1.514519229999388244e+03,1.500055397480723514e+03,1.483367063624626780e+03,1.492758293137877899e+03,1.477422488415466432e+03,1.465543033429026991e+03,1.451430275772113418e+03,1.439034801914992613e+03,1.425065194200327142e+03,1.415185401840647273e+03,1.403113324366819370e+03,1.392127838377061380e+03,1.380971051254441136e+03,1.372626765384872670e+03,1.362240864353089819e+03,1.352383885310629921e+03,1.342121074738682864e+03,1.335091221747417649e+03,1.326332701077364391e+03,1.318410327613886011e+03,1.309897185661377762e+03,1.303932815608455485e+03,1.296035219446876681e+03,1.288363386630598370e+03,1.280881976697171694e+03,1.275604121083100154e+03
4.453837969202357272e+03,4.066134593168235369e+03,3.749178496410946536e+03,3.485254877718541138e+03,3.273007377200376141e+03,3.071370304624032997e+03,2.906978837224588915e+03,2.757024914481632095e+03,2.602774188005912947e+03,2.485997086660978312e+03,2.407443227490929985e+03,2.301877105067474531e+03,2.221018980903019838e+03,2.166955186478150154e+03,2.100659229749339829e+03,2.040907895301380449e+03,1.990324772348574470e+03,1.942101244546488033e+03,1.907180474614927334e+03,1.870753429604137409e+03,1.833562670191510279e+03,1.798478009824207220e+03,1.754074164271086602e+03,1.722523994830108450e+03,1.693491182687061610e+03,1.667459104979119957e+03,1.640350657549273592e+03,1.614718590549084865e+03,1.594115282569435749e+03,1.571078547442316676e+03,1.551763788755193445e+03,1.531692678899596785e+03,1.489409698541686339e+03,1.470510642309474861e+03,1.455212693082085480e+03,1.437925838367178812e+03,1.424490024897225112e+03,1.408715795015085860e+03,1.393515192939076087e+03,1.379079708869343676e+03,1.393291279920666511e+03,1.381096019202294428e+03,1.365847032287127149e+03,1.353526364667398866e+03,1.344252910808479101e+03,1.332809301897865680e+03,1.321813177977577880e+03,1.311207483870672149e+03,1.303467595232208851e+03,1.293599628801902099e+03,1.284264322716627476e+03,1.275100896938115511e+03,1.268476473697403435e+03,1.260945060650581127e+03,1.253178096763375152e+03,1.245124092536417720e+03,1.239556181363598625e+03,1.231972265167611113e+03,1.224912266303191018e+03,1.217704661872183124e+03
4.395394224361185479e+03,4.025269219409823563e+03,3.709475799998773709e+03,3.446560063352284033e+03,3.234508834857459988e+03,3.044035602453222054e+03,2.881467016805792809e+03,2.729240474814720528e+03,2.605232091902078992e+03,2.487555540987435961e+03,2.355669710125471738e+03,2.265107143094816820e+03,2.210726924115214388e+03,2.118043477159133090e+03,2.060322537079952781e+03,1.992263802082298298e+03,1.946558471888567055e+03,1.897248720879824305e+03,1.850400192904846790e+03,1.798379670369735322e+03,1.771486838603491606e+03,1.739461641360295516e+03,1.709532023640076432e+03,1.682375080166828411e+03,1.655453758107783187e+03,1.627442477350157105e+03,1.592125912280340344e+03,1.567391789608526778e+03,1.547023146445592374e+03,1.524226423374522483e+03,1.505166441216733347e+03,1.459318660944540397e+03,1.443038811825888843e+03,1.424362356908764013e+03,1.407682956624138114e+03,1.390630653075156488e+03,1.377369290838285906e+03,1.361752382734610364e+03,1.346870725644943832e+03,1.332559295982839558e+03,1.321572146066690038e+03,1.312772420154095926e+03,1.295771721977301013e+03,1.309192824931638597e+03,1.299918259282055487e+03,1.288766623457958076e+03,1.277912262734193064e+03,1.267446142549654951e+03,1.259455797269145478e+03,1.250052868219110678e+03,1.240733029589484204e+03,1.231650472055227283e+03,1.225095818227660857e+03,1.217639250816351478e+03,1.209444279862118037e+03,1.201508557279852766e+03,1.195989136192285741e+03,1.188518077695927104e+03,1.181360740449447803e+03,1.174428783900090821e+03
4.328012390317443533e+03,3.979014511961038806e+03,3.664033501995254483e+03,3.416592692607447134e+03,3.205555173113340516e+03,3.015835234491906249e+03,2.853825504513783471e+03,2.710141751930166720e+03,2.588175742118760809e+03,2.467133614928237876e+03,2.364384734115641095e+03,2.239557218359459512e+03,2.174910464360451897e+03,2.101175802903914700e+03,2.027728958000588364e+03,1.972139133382210957e+03,1.911809244791178116e+03,1.867910458133697603e+03,1.814582470220651885e+03,1.772993913848220018e+03,1.743604380814535944e+03,1.705285721787855437e+03,1.669957793986426623e+03,1.632617432706694672e+03,1.605799969450726621e+03,1.579475794923002695e+03,1.568359826362330068e+03,1.540052871491897804e+03,1.521401806288255784e+03,1.498962133125580522e+03,1.466416491016364716e+03,1.422930925600299133e+03,1.406809972484724540e+03,1.387560300422396267e+03,1.369898404464853456e+03,1.353033316994579764e+03,1.339905519021402824e+03,1.324487813749040470e+03,1.309703487083800610e+03,1.295544104427181310e+03,1.284722132051768085e+03,1.273413683915388674e+03,1.260875157214243245e+03,1.248849350358571428e+03,1.239913244755623282e+03,1.254444029304571814e+03,1.243690815611282915e+03,1.233328885308468898e+03,1.225786892044655133e+03,1.216136580673022081e+03,1.206844181080781254e+03,1.197711391007970860e+03,1.191429727925614088e+03,1.184162342939506061e+03,1.176045049672849245e+03,1.168193037049446275e+03,1.162695615771614484e+03,1.155377344999982824e+03,1.148310127775849651e+03,1.141473905331047717e+03
4.306837768885380683e+03,3.923242356960876805e+03,3.601447174690104930e+03,3.340339076132224363e+03,3.142890762115383041e+03,2.954275800940246882e+03,2.831857218314408328e+03,2.688628916601559013e+03,2.569552384116568646e+03,2.445918314324614585e+03,2.342546586335538905e+03,2.251470948147715717e+03,2.150547784498095098e+03,2.075087515266727223e+03,2.013635016950327326e+03,1.949905205718388970e+03,1.895178345210252473e+03,1.838725875205147759e+03,1.797726579353314037e+03,1.746418392877227461e+03,1.716203073666189539e+03,1.674651843374426107e+03,1.642715039805875904e+03,1.610569957554502707e+03,1.583580617909566854e+03,1.554361673305991189e+03,1.529192732975355057e+03,1.498235518116769299e+03,1.479275325013666361e+03,1.459563221923963511e+03,1.442284962719178111e+03,1.401959500850347013e+03,1.387488268858364563e+03,1.368735031355895444e+03,1.350564552105671510e+03,1.322135928069670399e+03,1.311223469016239051e+03,1.295913179002102879e+03,1.281237385271707581e+03,1.267180052659394278e+03,1.253731619845838622e+03,1.245330654577135419e+03,1.232893356285951086e+03,1.220965339817575796e+03,1.208590709538353622e+03,1.201051672945789278e+03,1.190428653154908034e+03,1.205973542823036496e+03,1.196094205008768540e+03,1.188961108904586808e+03,1.179765367819268022e+03,1.170886867608553075e+03,1.162326158211939401e+03,1.157368475323941084e+03,1.149293182775149262e+03,1.141512083250693877e+03,1.133994688839638684e+03,1.128832972650279544e+03,1.121977975585905597e+03,1.115270175169040385e+03
