0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.415323589611739319e-01,2.955261460592632172e+00,1.021838728716447875e+01,2.222276907068319218e+01,3.608880902148771952e+01,5.124236994383957011e+01,6.488005799762754577e+01,7.761575374596677079e+01,8.641937139523156475e+01,9.299841496775354699e+01,9.653875722121144065e+01,9.840254980375495109e+01,9.967407855624325919e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.536899393070591868e-01,1.420309561585437752e+00,5.340895676474426423e+00,1.509535545159103265e+01,2.980155996564022303e+01,4.687486966548603817e+01,6.323165588805332504e+01,7.584622651188895759e+01,8.550969754541017664e+01,9.275652916414590266e+01,9.710783418251416776e+01,9.886589754265602892e+01,9.981106737431971965e+01,9.997968708091929102e+01,1.000000000000000000e+02,1.000000000000000000e+02
nan,0.000000000000000000e+00,0.000000000000000000e+00,1.781223588194772930e-02,9.736215911408491186e-01,5.624284777366172605e+00,1.662006200511550347e+01,3.056615510989831819e+01,4.638888635557866991e+01,6.345805370281347990e+01,7.826923332576411951e+01,8.849668701813300231e+01,9.479097934922575064e+01,9.822609808859363056e+01,9.965100179077592202e+01,9.996068878787127687e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
nan,0.000000000000000000e+00,0.000000000000000000e+00,8.456994547798186990e-02,1.658320059611728681e+00,7.677035232835381251e+00,2.079472224114237733e+01,3.835607249849774547e+01,5.648265945055650405e+01,7.196772593522425154e+01,8.408632170560719032e+01,9.244117919537434602e+01,9.687581014142176628e+01,9.923690705803448964e+01,9.993283251848149007e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
nan,0.000000000000000000e+00,0.000000000000000000e+00,1.305093526437154094e-01,1.951026270046380962e+00,1.059760633667639951e+01,2.369645219172070938e+01,4.159635591885911765e+01,6.090692922468883097e+01,7.715469379128282412e+01,8.811254588020773326e+01,9.445812494588854236e+01,9.797820424128744321e+01,9.962225861885937661e+01,9.999392915522508929e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
nan,nan,nan,1.797668340421419708e-01,2.219893859329859609e+00,1.177321436615953232e+01,2.673033063462694869e+01,4.468131879126705286e+01,6.301831255102812435e+01,7.902040071231198226e+01,8.963068849003047944e+01,9.539423916582292406e+01,9.848768626957250660e+01,9.976362274408292308e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,6.849142327299530564e+01
nan,nan,nan,nan,2.307229871012405287e+00,1.251055020430955089e+01,2.772680095066912287e+01,4.694952573746287072e+01,6.516569076702495522e+01,8.069663924129537236e+01,9.066693250215908506e+01,9.598456361013009541e+01,9.872544395968301956e+01,9.981411524367939592e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
nan,nan,nan,nan,nan,1.289518276511269157e+01,2.861655622202871996e+01,4.880013954222579997e+01,6.644885847319947914e+01,8.183413923144287594e+01,9.141415716782151435e+01,9.640196350467044795e+01,9.890985129906501072e+01,9.986853119914833599e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
nan,nan,0.000000000000000000e+00,nan,nan,nan,2.975979205574427766e+01,5.028697188097515891e+01,6.783132603852088494e+01,8.308950878200424484e+01,9.215617995521651551e+01,9.679482163934970629e+01,9.904476964239763959e+01,9.991265316597143453e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
nan,nan,nan,nan,3.869460710931297953e+00,nan,nan,nan,6.908148945199165780e+01,8.398593987437952535e+01,9.278945585097866910e+01,9.708509170764125429e+01,9.912790634682687596e+01,9.993810072895608698e+01,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
