3.895746342782464922e+02,nan,nan,4.330309246248325508e+02,4.388796164035819061e+02,4.482627764860445723e+02,4.526970850428172071e+02,4.493770185252096780e+02,4.597762288185527950e+02,4.625923542557669634e+02,4.646582887327971321e+02,4.670908433777794357e+02,4.706855091126969342e+02,4.593181426204182571e+02,4.634120454105450335e+02,4.646258673440219127e+02,4.799662366902090866e+02,4.802477919043248562e+02,4.822154801108504216e+02,4.690383862869084624e+02,4.702485624081846822e+02,4.715745788473783477e+02,4.880080823269830148e+02,4.886062137586123413e+02,4.897438595462966759e+02,4.903004554147590852e+02,4.904355785135026053e+02,4.761216307273379584e+02,4.943537290311473953e+02,4.953823689699289048e+02
nan,2.043898235923848574e+02,1.385351927594367680e+02,nan,nan,nan,nan,1.330094708606569043e+02,1.317648036246146148e+02,1.347349205546547353e+02,1.316756170629499820e+02,1.384584650202071998e+02,1.325457337051615809e+02,1.382089338099009126e+02,1.393519663514221349e+02,1.402200935445898722e+02,1.345169156376259139e+02,1.371956364343472217e+02,1.373188285120592411e+02,1.374848770858702096e+02,1.381542496488796132e+02,1.373930575504199112e+02,1.378556225554247021e+02,1.408204277123466852e+02,1.411916917774827311e+02,1.420961166405651852e+02,1.413614180226096551e+02,1.470028480796316046e+02,1.482973783593420478e+02,1.489177940207709696e+02
1.837685098387009361e+02,1.489416010647167923e+02,1.245801599288308807e+02,1.067476857826925993e+02,9.823573363967119576e+01,8.341493155898541545e+01,8.601079055728231992e+01,8.778291141747493498e+01,8.616314036825295375e+01,7.784568532509544525e+01,7.901285940346744496e+01,7.980363224152935686e+01,8.020177710357073408e+01,8.004903492579707347e+01,8.107658917908881335e+01,8.178444082528292824e+01,8.340305311700828383e+01,8.339742323430864701e+01,8.350289317762073438e+01,8.366925809933619007e+01,8.387390863686283637e+01,8.390109114821089520e+01,8.532508922065467516e+01,8.541039370385594509e+01,8.575571394310708229e+01,8.604429393416737071e+01,8.537252444950262031e+01,8.607713909179298639e+01,8.659508196130100544e+01,8.701833751799165384e+01
nan,nan,1.164057426371991255e+02,1.005400138422185137e+02,9.186532916595226084e+01,8.631116264277692096e+01,8.078786058707754592e+01,7.606539269375697643e+01,6.752189141589788335e+01,6.580983432094242858e+01,6.575794922189137992e+01,6.526648620259533118e+01,nan,6.270198020483477563e+01,6.276637947967391540e+01,6.341551075146723093e+01,6.495159266645075036e+01,6.499491965045311304e+01,6.514120195323471307e+01,6.526214997279356567e+01,6.545726497163234114e+01,6.556561393313305075e+01,6.660222977531830679e+01,6.648803665644008731e+01,6.679257702439790023e+01,6.720384925510316521e+01,6.669582664350809864e+01,6.733561180167465920e+01,6.778810652188288088e+01,6.819139512980567019e+01
nan,nan,1.127590393505453363e+02,9.764490268179801546e+01,9.029751634748583911e+01,8.329774660533242070e+01,7.776796488111406802e+01,7.316993116091570926e+01,6.973969680401040705e+01,6.639584675092376642e+01,6.550540797274351235e+01,6.263620962344959509e+01,5.610806221819198925e+01,5.713470820819058105e+01,5.686790744456384061e+01,5.694337060194192190e+01,5.779889783281456062e+01,5.595516871441323303e+01,5.519495237581355696e+01,5.538006235557839574e+01,5.554431046965974872e+01,5.700874831642351381e+01,5.662076408374078085e+01,5.655463133084485605e+01,5.662782834594273140e+01,5.704421878968562964e+01,5.660408559707904885e+01,5.723272449773893555e+01,5.767207503749079933e+01,5.832801585299390723e+01
nan,nan,nan,9.645983484617894987e+01,8.728023042666376341e+01,8.034769788754699960e+01,7.588764722657997197e+01,7.131293956542774026e+01,6.735259884360419846e+01,6.810854565653816906e+01,6.326345964338163697e+01,6.083785564066629803e+01,6.085293322459740750e+01,6.062909210541049987e+01,5.941717880639202320e+01,5.785300471313604476e+01,5.442424319687265211e+01,5.417684554945119402e+01,5.358594373289946589e+01,5.405299222022171790e+01,5.312353463668051745e+01,5.465334103903025920e+01,5.320382566323971218e+01,nan,5.410847300534462079e+01,5.303519049333209523e+01,5.389508848106597583e+01,5.452553660289856907e+01,5.498350947560773960e+01,5.402422913874515586e+01
nan,nan,nan,nan,8.711388184386123612e+01,8.027165006348684528e+01,7.387973242110973615e+01,6.934281146622105041e+01,6.696874431657732885e+01,6.375027522653397938e+01,6.206967966133900916e+01,6.328973353013773107e+01,5.974561336335938933e+01,5.890521402623306813e+01,5.795668617982748572e+01,5.700028294131065820e+01,5.757450741991281973e+01,5.614587238773776079e+01,5.110794964675096708e+01,5.090663058260494722e+01,4.995302509848106354e+01,5.098636919189468131e+01,5.140334101312479476e+01,5.074972058985056123e+01,4.955668829742332804e+01,4.968374764498274487e+01,4.959668468583684842e+01,4.882577621461323503e+01,4.930012421835407110e+01,4.970974916933268872e+01
nan,nan,nan,nan,nan,7.820739170739103940e+01,7.364042048262450635e+01,6.914220673450866173e+01,6.599960823873512084e+01,6.280726992018923482e+01,6.120335813795153257e+01,6.240346237618226155e+01,5.890065827700349388e+01,5.809836646434750662e+01,5.708821951000869888e+01,5.612944104769652398e+01,5.616008292289249937e+01,5.493662851448726769e+01,5.028586009473659857e+01,5.010832518853274564e+01,4.911809783051860734e+01,4.977941096088461137e+01,4.847614744095852046e+01,4.796571503687792415e+01,4.740942262962659726e+01,4.567611673856629295e+01,4.635513931982839608e+01,4.740096951983169049e+01,4.851946303311036957e+01,4.739376295102597680e+01
nan,nan,nan,nan,nan,nan,7.290292435831194950e+01,6.843612024767074331e+01,6.525861756755986676e+01,6.148179823126560706e+01,6.053926765149025613e+01,6.171081619721168465e+01,5.825772799906305011e+01,5.744556236001129434e+01,5.642989384073540293e+01,5.546993051858393642e+01,5.548205678112227446e+01,5.426743228501879202e+01,4.964596369094402917e+01,4.894683314004177532e+01,4.811308747504476457e+01,4.893874485292594301e+01,4.846597938994234767e+01,4.771271394303798274e+01,4.663907885144406862e+01,4.481789856755366941e+01,4.575221117760071365e+01,4.621902458758275856e+01,4.559129120107657229e+01,4.671226192780734721e+01
nan,nan,nan,nan,nan,nan,nan,6.785911363099748428e+01,6.411551877972317470e+01,6.088368712275403993e+01,6.001244807980133089e+01,5.807110623911708558e+01,5.769198339738868242e+01,5.687534438678188309e+01,5.591254684574963107e+01,5.495020238350763719e+01,5.494970421957314954e+01,5.373659406955834328e+01,4.910287118396179551e+01,4.939375823776499885e+01,4.856226901102232318e+01,4.932913011191092778e+01,4.743609156457903708e+01,4.770634315180954133e+01,4.575213692817823130e+01,4.564914664076088968e+01,4.488034600959237252e+01,4.493457654092893705e+01,4.477809605974749729e+01,4.454493134331518434e+01
