2.789268763046517208e+01,2.822249576101734903e+01,2.847978438313400318e+01,2.871507562674745984e+01,2.891652388643970539e+01,2.909602490626867421e+01,2.925772703548085829e+01,2.928607306204171579e+01,2.942841653566001980e+01,2.955129668940375609e+01,2.964395761623229930e+01,2.972367238172594384e+01,2.979710636375448729e+01,2.986484544194736301e+01,2.992557014864901177e+01,2.930397961038825727e+01,3.003873948651765247e+01,3.024688059894600656e+01,3.030867538279799689e+01,3.036674278294838558e+01,3.039495008222218431e+01,3.044501773428249791e+01,3.049185001435479947e+01,3.053596873605519590e+01,3.057820712806818264e+01,3.061789594997887676e+01,3.065581364339543669e+01,3.069173153423211886e+01,3.072473650009512269e+01,3.075726720344291465e+01,3.078731574136769211e+01,3.081807857359376612e+01,3.084661576595982169e+01,3.087306755418452653e+01,3.089954778332637275e+01,3.092455228206340223e+01,3.094830236644655486e+01,3.083680444150453326e+01,3.085966385248842414e+01,3.101470835823734973e+01,3.103507851808437934e+01,3.092201093999299033e+01,3.107318368090584570e+01,3.095869818136210228e+01,3.110906397773679899e+01,3.099394774587945633e+01,3.114271917590463445e+01,3.102656025439132037e+01,3.104212996801662783e+01,3.118902547386941393e+01,3.120358714032918357e+01,3.121730134006497792e+01,3.123118041890828778e+01,3.124438694970219288e+01,3.125721818578229616e+01,3.126913234784056783e+01,3.128285793732126763e+01,3.129296997155756443e+01,3.130415945860766058e+01,3.131582620585199095e+01,3.132618149182891898e+01,3.133715370787296095e+01,3.134646878375814083e+01,3.135916519403992453e+01,3.136677607427320424e+01,3.137655425687514921e+01,3.138506389327715240e+01,3.139430462626611629e+01,3.140269687595960235e+01,3.141116268631152764e+01,3.142012793948092764e+01,3.142837497066565078e+01,3.143560147896513612e+01,3.144315182697381061e+01,3.145058564225982423e+01,3.145844056810874534e+01,3.146462149829574528e+01,3.147247239428444487e+01,3.147978976134119122e+01,3.149241720044904724e+01,3.149888505780569758e+01,3.150505591066950473e+01,3.151154063129298777e+01,3.151745138347507691e+01,3.152321183000200122e+01,3.152961545809577615e+01,3.153540864216040873e+01,3.132303837336952057e+01,3.134114035698415179e+01,3.135903415758242119e+01
1.163934562187988853e+01,1.302699517240808547e+01,1.324115558330067088e+01,1.342694664214344158e+01,1.359155734049293685e+01,1.373838134108884468e+01,1.387026313108944819e+01,1.398926942570892429e+01,1.415334822325209885e+01,1.435132608548568456e+01,1.441061730351442982e+01,1.446902915358931097e+01,1.452632423574904053e+01,1.457849106798841277e+01,1.462781139272196285e+01,1.467330657659335102e+01,1.463045436091237050e+01,1.467004981579589007e+01,1.469820479877960473e+01,1.480694323083911357e+01,1.485060557854646746e+01,1.489195844238716937e+01,1.493079745573787775e+01,1.496754964367118745e+01,1.500227345987210725e+01,1.503516933276389800e+01,1.498519231893212833e+01,1.501496468383407112e+01,1.504319481395758196e+01,1.507056756439415501e+01,1.509629266593270103e+01,1.512087316764643319e+01,1.514453887439708524e+01,1.516705354340361644e+01,1.518737444867926456e+01,1.520811715059305058e+01,1.522790617257174262e+01,1.524708938948285564e+01,1.526549296337014283e+01,1.528306870242919757e+01,1.530023354180636552e+01,1.531645262455887924e+01,1.533209289855757618e+01,1.534738882636678881e+01,1.536208905539195158e+01,1.537631070637445596e+01,1.538997187451986903e+01,1.540334860377105564e+01,1.541607526403889317e+01,1.542841858447963332e+01,1.544053085113974078e+01,1.527745571479482223e+01,1.546339782689941522e+01,1.547429956238229209e+01,1.548497476950703877e+01,1.549481723515093456e+01,1.550523619498277483e+01,1.551486947829698515e+01,1.552400567298716538e+01,1.553386518626170698e+01,1.554206384668515639e+01,1.555040981826845226e+01,1.555921995251421386e+01,1.556749324365769382e+01,1.557553191875824794e+01,1.558336921442971423e+01,1.559090993618281296e+01,1.542666895350458667e+01,1.560555984761729320e+01,1.561299911323452072e+01,1.561977416601132695e+01,1.562577643368796032e+01,1.545815869566306944e+01,1.563979826058830191e+01,1.564534034770291804e+01,1.565197071351753877e+01,1.543581789424791850e+01,1.544398152374908051e+01,1.545212369032179822e+01,1.546027182927068644e+01,1.546811713430289004e+01,1.547541816500413425e+01,1.548266321685305158e+01,1.549004841966325152e+01,1.549710248142246094e+01,1.550421805511133400e+01,1.551106053195226586e+01,1.551783980419071085e+01,1.552431863175545423e+01,1.553114231750039309e+01
7.503633171374644917e+00,8.043715909957185772e+00,8.361851332193648290e+00,8.457468831872290593e+00,8.350805079528219821e+00,8.484984822796940662e+00,8.591923175121390699e+00,8.688610652676899804e+00,8.776331491546317309e+00,8.856411638719462687e+00,8.929627134348290696e+00,8.996415603315879750e+00,9.186997358475883502e+00,9.228457723020582648e+00,9.189681831438678117e+00,9.231123502073446119e+00,9.271215019314640315e+00,9.308708241711832088e+00,9.343830456667900464e+00,9.427801370319521368e+00,9.457401378066844444e+00,9.482689075088087449e+00,9.508845209563844492e+00,9.533580062391994403e+00,9.556968831526567953e+00,9.579154486605697016e+00,9.579017503301427539e+00,9.614418653323761887e+00,9.641244390988335411e+00,9.666745433557970557e+00,9.691017436083694037e+00,9.714337402769277929e+00,9.736512609605318502e+00,9.757859716246237269e+00,9.778120735649560302e+00,9.797794673382192343e+00,9.816541036438735546e+00,9.834421367490046251e+00,9.851723067451695570e+00,9.868325581941315150e+00,9.884505647090042757e+00,9.900012012314327592e+00,9.915174829884659147e+00,9.847823820574530984e+00,9.861836896953890985e+00,9.874867778598678925e+00,9.888086920517141110e+00,9.900430194127128658e+00,9.912748457405525571e+00,9.924374184967780010e+00,9.935963709508243369e+00,9.947009497202168760e+00,9.957709569172576991e+00,9.968033240171802589e+00,9.977335744131405448e+00,9.987106799594906548e+00,9.996531331878776072e+00,1.000578283298360205e+01,1.001525475961858014e+01,1.002341890118497147e+01,1.003190134285341806e+01,1.004007137020512985e+01,1.004822902115235905e+01,1.005602849323161863e+01,1.006362796148621186e+01,1.007104936295883668e+01,1.007818276392016266e+01,1.008528248163201724e+01,1.009223900177556565e+01,1.009893436988325988e+01,1.010549807117006083e+01,1.011191655002801681e+01,9.896949260690099948e+00,9.905503970030443028e+00,9.914099206352274152e+00,9.922342210618731784e+00,9.930648591895041122e+00,9.938367498123989563e+00,9.946038762500238661e+00,9.953625855943913692e+00,9.961066564646166910e+00,9.968381013247894273e+00,9.975309309698836557e+00,9.982391935742747080e+00,9.989200729577362381e+00,9.995706876878882596e+00,1.000233878927535969e+01,1.000898949695810991e+01,1.001468246850831179e+01,1.002228493441268142e+01
5.633843137814326774e+00,7.036652281521157626e+00,6.086520518661296286e+00,5.963007259926533798e+00,6.902726712601298331e+00,5.993394182314442986e+00,6.117484009834610603e+00,6.172090426539181607e+00,6.246336563999028257e+00,6.297499206829717977e+00,6.369491768997316505e+00,6.427721484494197668e+00,6.479853197267255283e+00,6.529107153108588690e+00,6.488909500523399210e+00,6.530175331721405740e+00,6.568972582715504771e+00,6.605378533710557498e+00,6.640306394087398090e+00,6.721421136624537773e+00,6.749935304307735251e+00,6.776749715339567715e+00,6.802056984929464534e+00,6.825988139513565756e+00,6.848681607164801122e+00,6.870150910961234203e+00,6.890518910126928631e+00,6.909895410180110886e+00,6.928314510994715292e+00,6.945910362801290816e+00,6.962436611153060895e+00,6.977039906888223619e+00,6.992143379055081098e+00,6.633248940166252439e+00,7.004114352219392714e+00,7.029751159963024243e+00,7.047891589573917592e+00,7.065137475290330649e+00,7.081989046233370111e+00,7.097849350434591642e+00,7.113305033947217915e+00,7.128253068675626913e+00,7.142629961181298448e+00,7.156490110637182767e+00,7.169810328387988818e+00,7.182881196385954681e+00,7.194847509371200545e+00,7.207458660384052251e+00,7.219076785859320111e+00,7.230393100042300958e+00,7.241452262172346721e+00,7.252040172301187582e+00,7.262617978002995578e+00,7.272576208538964693e+00,7.291896058148486404e+00,7.291689166789283583e+00,7.300828939722941335e+00,7.309670460563093108e+00,7.318403173534191453e+00,7.245546210275082721e+00,7.253755032519466184e+00,7.051427789662845669e+00,7.269362907216742720e+00,7.290756714304571062e+00,7.284483977808020150e+00,7.291666340622512621e+00,7.298766418875010764e+00,7.305475414476355844e+00,7.312209710194949253e+00,7.097837684184235663e+00,7.106399814578536756e+00,7.115004772828946500e+00,7.123202339553508011e+00,7.131379314001655700e+00,7.138692285468048127e+00,7.146506625498922460e+00,7.154056042815438943e+00,7.161739142973447159e+00,7.169327748399501488e+00,7.176586317451739916e+00,7.183804247721603531e+00,7.190806621909722196e+00,7.197762388783544019e+00,7.204624251580760586e+00,7.210996965916955048e+00,7.217539075803549586e+00,7.223987750229341032e+00,7.230123734034838989e+00,7.236401459259231395e+00,7.242299944391491273e+00
5.302777600294040106e+00,4.726063434320042056e+00,5.438315203985400359e+00,5.306179843897567139e+00,5.692688018081677015e+00,4.917050898961166538e+00,5.456551100859049264e+00,5.505349617296755760e+00,5.585470911063789679e+00,5.363378904314035189e+00,5.617848260316694819e+00,5.677233927228153121e+00,5.720062428875557714e+00,4.818899738658937615e+00,4.866258586883449588e+00,4.907569007770905323e+00,4.945824870689536468e+00,4.981589152711958235e+00,5.015866035962273983e+00,5.095550432323271650e+00,5.123206373650337042e+00,5.149668045686093265e+00,5.174510943006631614e+00,5.198019523391486985e+00,5.220213397097055008e+00,5.241247654414840973e+00,5.261301704589508077e+00,5.280281651633770501e+00,5.298556104129502842e+00,5.315549086790102962e+00,5.332065738525426646e+00,5.347567869889618741e+00,5.362634131524097292e+00,5.377001010365072275e+00,5.390793362678568457e+00,5.403971398448119245e+00,5.416533872274544414e+00,5.428752674174180726e+00,5.440445468192152134e+00,5.449620774137773793e+00,5.450893434199385545e+00,5.463538329323665010e+00,5.478761672923074144e+00,5.492030291356737592e+00,5.504850309798639429e+00,5.517674605860798387e+00,5.529773088650367541e+00,5.541694682451632659e+00,5.553049130655103305e+00,5.564137527067422262e+00,5.574838085694738155e+00,5.582335527862722913e+00,5.595088597177102052e+00,5.602898792539401818e+00,5.612381895917176955e+00,5.621864042470217981e+00,5.630503585141139133e+00,5.639458963088201493e+00,5.647844828090813785e+00,5.656197207192529497e+00,5.664258485255921904e+00,5.671932730817240476e+00,5.679697979815120590e+00,5.687085633888067093e+00,5.695716835906253550e+00,5.701457355254856196e+00,5.708155657901351709e+00,5.714880115955742745e+00,5.527700033001405444e+00,5.535919829958958260e+00,5.544041678290517972e+00,5.552120437339030268e+00,5.559777576993893078e+00,5.567358982745442830e+00,5.574816744989285588e+00,5.582011267655905939e+00,5.520456255470048923e+00,5.527159705556161207e+00,5.533903149398882171e+00,5.476766778506499733e+00,5.546712110512793892e+00,5.553171891847386021e+00,5.559004273062346790e+00,5.565362402662318964e+00,5.571360928328592976e+00,5.577050415421942020e+00,5.582871377871941654e+00,5.583044161824830098e+00,5.588781781439927876e+00,5.594316699956610073e+00
4.525026924988868160e+00,4.519823605917212994e+00,4.330544413803622206e+00,4.673519150765233832e+00,4.712059360287267573e+00,4.584341605987821033e+00,4.602145556713547414e+00,4.829676932906457942e+00,4.817472918012712491e+00,4.220916554301647139e+00,4.410610792805418789e+00,4.392203052605033520e+00,4.532944893953026799e+00,4.434217138094667554e+00,4.124355626792432616e+00,4.717838061955915485e+00,4.735456452212534195e+00,4.762335823182807459e+00,4.788148773532632241e+00,4.646470910935430076e+00,4.837267779532631096e+00,4.858429041029504347e+00,4.878605304980502488e+00,4.897574320814436888e+00,4.131748842335997374e+00,4.155682550986673718e+00,4.175429986570776464e+00,4.194154734872443946e+00,4.211947713428536133e+00,4.228992850643173540e+00,4.245239452429653504e+00,4.260571252771474526e+00,4.275354558871288013e+00,4.279753435011883766e+00,4.303214731281907568e+00,4.316451284273081335e+00,4.328678764660443434e+00,4.340712206315702204e+00,4.352278613320867073e+00,4.363193171410350679e+00,4.373994026481140551e+00,4.384230030968681469e+00,4.394107181341802004e+00,4.403887843430912774e+00,4.412660862547805429e+00,4.425252050091789791e+00,4.439674210730640169e+00,4.448385737576603383e+00,4.456590951662297684e+00,4.464375737653389464e+00,4.471478458061946881e+00,4.474468705002548674e+00,4.481569197158154161e+00,4.490944897848847539e+00,4.500430512869241007e+00,4.509659329926437366e+00,4.518397588564340595e+00,4.526998038351552900e+00,4.535195256835322652e+00,4.543443970262476483e+00,4.576406490362735724e+00,4.583590796982082161e+00,4.589709887698901980e+00,4.597713019276652879e+00,4.604220227712366942e+00,4.611333969822425161e+00,4.617678608725711342e+00,4.444244797392225443e+00,4.451840072771935830e+00,4.459517403499885013e+00,4.465499240101336476e+00,4.474239267481960880e+00,4.481819763450158867e+00,4.488477278635215839e+00,4.495463731653310369e+00,4.502167786119460224e+00,4.229811778446601167e+00,4.515230975690774251e+00,4.521566565804508997e+00,4.527857206297069226e+00,4.533809540125834481e+00,4.539768542202616608e+00,4.545596267531127666e+00,4.551101213640403209e+00,4.556814496498522438e+00,4.562402295422076648e+00,4.567798615208017665e+00,4.573114496344390822e+00,4.578222812752253290e+00,4.583322087648924459e+00
4.451730460233880748e+00,4.451558653317333025e+00,4.338806591688407543e+00,4.230732650722034194e+00,4.136724845470197920e+00,4.119203554399731182e+00,4.015363868826729465e+00,4.084757831066540668e+00,4.003351921822212667e+00,3.780450303670001677e+00,4.212524028597626646e+00,3.967351471705456767e+00,3.657739747730566648e+00,3.711494224912247120e+00,3.715356823736683189e+00,3.735817466127685726e+00,3.858195447328638839e+00,3.842317502991285938e+00,3.840315273003009899e+00,4.070487257978482987e+00,4.103943929725198281e+00,4.124925920204347563e+00,4.144807399490975541e+00,4.163497454991094138e+00,4.181161084955561158e+00,nan,4.199168101281525622e+00,4.229300535520919446e+00,4.243764218282938927e+00,4.255550331619831539e+00,4.268840754477614574e+00,4.281309035876091684e+00,4.293446101787942837e+00,4.304965499582222854e+00,4.316062409474112904e+00,4.326734146382395174e+00,4.336914676316551365e+00,4.346673519625037230e+00,4.356087664117485048e+00,4.365194999505360940e+00,4.373877459800977974e+00,3.604100219010443862e+00,3.617105372191986135e+00,3.626892814550338517e+00,3.635657234305827767e+00,3.644466906251957017e+00,3.652906261961404777e+00,3.661239062151305124e+00,3.669057854823173148e+00,3.691500238314891380e+00,3.704769516822888242e+00,3.708893294162380894e+00,3.716631636604942557e+00,3.723492593582047760e+00,3.730343329402871166e+00,3.737166257449493489e+00,3.744079090216837713e+00,3.750679069899308882e+00,3.757134774749245398e+00,3.762987478417861187e+00,3.821172854940995567e+00,3.823731809945520421e+00,3.826602479393331979e+00,3.834030972286921912e+00,3.840395295589675850e+00,3.846558452036723086e+00,3.679656823864890125e+00,3.686701226735084269e+00,3.693960543417530662e+00,3.701026294343332967e+00,3.707862770885386183e+00,3.714828324416759919e+00,3.721487351122212406e+00,3.727973622076990790e+00,3.734349624401661405e+00,3.740712256510392741e+00,3.744584448261012000e+00,3.752410307470599449e+00,3.758463732221544173e+00,3.764001319773672360e+00,3.769858642259481751e+00,3.775367419643199884e+00,3.780805299290519006e+00,3.785921357455841907e+00,3.791276089234511204e+00,3.796444735588699437e+00,3.801349193171631224e+00,3.806287270291306868e+00,3.811152479798020298e+00,3.815862818809331092e+00
4.210700857066831837e+00,4.184031880406933190e+00,4.065108583806043008e+00,3.900808068797313677e+00,3.873806325715257071e+00,3.789095698522785938e+00,3.714859547940012607e+00,3.516301116964558826e+00,3.632937072022938363e+00,3.246543105679110308e+00,3.646883170112546591e+00,3.334877132980441861e+00,3.153195313097680863e+00,3.437158732689034935e+00,3.428339592761556975e+00,3.242860303734155902e+00,3.187606415720511510e+00,3.285132678007629980e+00,3.267440696209103823e+00,3.320454874814266155e+00,3.425912156723133428e+00,3.412420195318602634e+00,3.410675399366819960e+00,3.094252000720416174e+00,3.620747109904880912e+00,3.638544671269293040e+00,nan,3.653202052584436199e+00,3.683735091955812280e+00,3.697375955841013973e+00,3.710154484560461707e+00,3.722566365481229322e+00,3.734434621315467329e+00,3.745789094158142429e+00,3.756656036401256227e+00,3.767185166437591715e+00,3.777080449674623974e+00,3.786695934461373092e+00,3.795916725427734395e+00,3.804876678487879360e+00,3.813375867960161258e+00,3.821585206983639349e+00,3.829212502931097273e+00,3.837216053501464330e+00,3.844607276762580295e+00,3.851721375882879439e+00,3.858646556980971809e+00,3.865256688560984699e+00,3.670287086764723039e+00,3.878038542209612860e+00,3.884104019277094366e+00,3.891417839139306611e+00,3.896641547530237393e+00,3.983704503058154156e+00,3.988847877626766625e+00,3.994056519562150687e+00,3.999108451210160009e+00,4.003978249569241754e+00,4.008780795782936224e+00,4.013447987219853630e+00,4.017114642450912321e+00,4.021594487155635278e+00,4.026052341811027446e+00,4.030475015835583541e+00,4.034143985309970759e+00,4.038285611576053036e+00,4.042036519532133276e+00,4.045952644824179600e+00,4.049082601796488490e+00,3.257757429825122397e+00,3.265306981899039673e+00,3.269578344044192342e+00,3.271277792653729311e+00,3.057716181466814120e+00,3.278191321145198067e+00,3.279975114654591906e+00,3.281092313155973716e+00,3.188019403089290549e+00,3.194187627077636371e+00,3.199477592110933077e+00,3.204401440218475727e+00,3.209974506807804939e+00,3.214157412209151410e+00,3.219620948026042040e+00,3.224413253678254598e+00,3.229343631233613454e+00,3.234006098430617815e+00,3.238113258916449855e+00,3.242974721306604469e+00,3.247334002181771151e+00
4.021431937919301092e+00,3.975160234465982434e+00,3.857148351474877224e+00,3.752775715513659627e+00,3.661357389432944753e+00,3.579820983998993622e+00,3.459514307907673558e+00,3.442468911574519730e+00,3.382761940241091558e+00,3.327806358891649108e+00,2.931858752550871028e+00,3.033460882833948880e+00,2.636883586688372638e+00,2.978233402601078161e+00,2.755135138712647702e+00,2.758380157074993733e+00,2.929885816734531190e+00,2.931877452607152268e+00,2.940844565221523599e+00,2.857707518560559379e+00,2.958454294256841255e+00,2.959738112745922134e+00,2.971593929583377758e+00,3.088360865468356309e+00,3.080758285474198832e+00,3.078183830652173825e+00,3.076720148507133157e+00,2.787894607052730400e+00,2.820936417224496395e+00,3.267811224720909014e+00,3.281706843342860225e+00,3.294047345032709906e+00,3.305853838381177301e+00,3.317110756557789752e+00,3.327913907810069016e+00,3.338154144161121106e+00,3.348204501672365385e+00,3.357740256162339065e+00,3.366897985975218166e+00,3.375768017630055517e+00,3.384306629650128073e+00,3.392424975607481574e+00,3.400313891332622074e+00,3.407893678630875112e+00,3.415259945878891479e+00,3.422167049051823007e+00,3.429225424280105905e+00,3.435844730066234032e+00,3.442247230174106942e+00,3.448339468087047610e+00,3.454512195592914559e+00,3.461714025645192372e+00,3.467042124363879818e+00,3.472580378250844202e+00,3.477818893798539701e+00,3.482886291020969693e+00,3.569444677036376135e+00,3.574323594341117794e+00,3.579072987717759169e+00,3.583686698160263084e+00,3.587996396244018893e+00,3.592569679763132573e+00,3.596713498770099715e+00,3.600811236556352934e+00,3.604885465128839339e+00,3.608812291665708827e+00,nan,3.616213098903022782e+00,3.620026154076771085e+00,3.623477475696736505e+00,3.627201749316685042e+00,3.630513811642776645e+00,3.633833018914508717e+00,3.636971487248259027e+00,3.640279121259646367e+00,3.642855927209792899e+00,3.646383279470468253e+00,3.645802490761917536e+00,3.649273971945044881e+00,3.652769216292426346e+00,3.654658920933321564e+00,3.657379522163606733e+00,3.660053549383889937e+00,3.662616426121068081e+00,3.665194212347873126e+00,3.668691470661575416e+00,3.669741445606426566e+00,3.672724994545859989e+00,3.676950929043670158e+00,3.677037390344552570e+00
3.840097784498694100e+00,3.808442648449524182e+00,3.690183447234859138e+00,3.587354185415841279e+00,3.496271692400656939e+00,3.415121552499908120e+00,3.342181320091812236e+00,3.276497909386165475e+00,3.216943430665396786e+00,3.165881178844367483e+00,3.114941970641568858e+00,2.842650053680382705e+00,2.605265589413902294e+00,2.760146520953343341e+00,2.696245066253386558e+00,2.620747418012692176e+00,2.514140384543633644e+00,2.504621908765439997e+00,2.522001475875034870e+00,2.676423618373802604e+00,2.677602867923412067e+00,2.684745654432847850e+00,2.598857084881859514e+00,2.641031079628346045e+00,2.706308425279636776e+00,2.707255837650443642e+00,2.716904240118092950e+00,2.817690241604088097e+00,2.813169225494444703e+00,2.811081082569318212e+00,2.796074391604448373e+00,2.795449739876226136e+00,2.551231991792824783e+00,2.974089893788921746e+00,2.985675971440773235e+00,2.995870373405894682e+00,3.005697222642707001e+00,3.015138944768711582e+00,3.024169953697379842e+00,3.032840304916169405e+00,3.041202933381609075e+00,3.049218018518653039e+00,3.057079847065262701e+00,3.064688306344462099e+00,3.071954254267852402e+00,3.079044025203231616e+00,3.085971500906630638e+00,3.092318613834022401e+00,3.098831217522893589e+00,3.105051655069786865e+00,3.112577374292600840e+00,3.118028733356364324e+00,3.123609489453564869e+00,3.128901030398095973e+00,3.134321961056113715e+00,3.139435439969687547e+00,3.144453874890384970e+00,3.149300797693086462e+00,3.153940638052961543e+00,3.240056195591277888e+00,3.245001282354542216e+00,3.248898830182164410e+00,3.253142972048546078e+00,3.257131988917202570e+00,3.261166539482931004e+00,3.264893012280293050e+00,3.268969440902882440e+00,3.272695621526815923e+00,3.276295464173287986e+00,3.278778588334494870e+00,3.283346320227116255e+00,3.286660744466063822e+00,3.289996552712362021e+00,3.293235102122928915e+00,3.296343324615423231e+00,3.299345794152847233e+00,3.302530407617636499e+00,3.303008275614338629e+00,3.306722384086853594e+00,3.309776771444401522e+00,3.312230331223688928e+00,3.315277375322946085e+00,3.317823756853835793e+00,3.320563783614646880e+00,3.323142132299701235e+00,3.325695530710242043e+00,3.328166583802855794e+00,3.330558336945344422e+00,3.332873376579661429e+00,3.335055290531613537e+00
