1.078154038494662501e+02,9.528864534512034368e+01,8.820160892465614211e+01,8.305138036210885844e+01,7.890537880136366766e+01,7.587516165992606432e+01,7.357924692846248149e+01,7.115090603340338760e+01,6.953965197887353611e+01,6.806806284919210270e+01,6.690170757098589149e+01,6.560056452574690411e+01,6.473712693272254626e+01,6.388193062905203590e+01,6.322133618815021094e+01,6.233744128261332662e+01,6.182136875451397628e+01,6.136976743241725529e+01,6.065035971574312157e+01,6.036262150045138952e+01,5.993582053069626170e+01,5.954010252422062166e+01,5.930077688303254746e+01,5.883810248686450706e+01,5.851153646241758111e+01,5.822626475145134606e+01,5.795322043409573354e+01,5.769534074345836672e+01,5.745708836803217423e+01,5.707137931147617138e+01
2.801105313389159335e+01,5.407754575334448077e+01,4.941801208393707157e+01,4.513891701878175411e+01,4.182535004678833701e+01,3.932552252611149868e+01,3.728296456143965543e+01,3.559883090018546881e+01,3.407903528890167877e+01,3.295095704567526695e+01,3.193885132256614057e+01,3.125029214272161937e+01,3.027025683928935962e+01,2.958850058480275891e+01,2.898611938425434786e+01,2.842883154963287495e+01,2.794139042646406068e+01,2.749466705251582255e+01,2.712460521365722954e+01,2.670258923140664464e+01,2.642103175219825673e+01,2.605562911614282484e+01,2.581563130104408543e+01,2.552926282199918973e+01,2.527548273128553902e+01,2.503007418729410816e+01,2.482538320080604421e+01,2.464970131341510395e+01,2.440830622008143536e+01,2.425461996271835829e+01
2.309999263563084781e+01,2.902823051445806612e+01,3.587788017725979017e+01,3.467676138653088458e+01,3.643297714840949908e+01,3.314386822994994475e+01,3.194535048932828758e+01,3.034741743207646181e+01,2.900565982424991063e+01,2.785683137790486086e+01,2.687027854268697524e+01,2.600584133934733799e+01,2.565982775401495175e+01,2.460268793130937937e+01,2.395737431959665997e+01,2.343537052104385765e+01,2.296300216247276182e+01,2.254402340407239791e+01,2.214433514259537361e+01,2.178711220264847626e+01,2.145734734732317150e+01,2.116068207535098367e+01,2.088471129234339685e+01,2.062637622788478708e+01,2.038813259211903173e+01,2.015573112687574664e+01,1.995003915224532065e+01,1.975698467281954507e+01,1.954858002077103407e+01,1.940540062479794159e+01
1.549308125494523303e+01,1.986616122310243426e+01,2.285306375108984867e+01,2.601727164943200421e+01,2.251808410593369203e+01,2.587711292193954193e+01,2.644573088069568811e+01,2.831175932756936930e+01,2.632626885424306096e+01,2.575804902318161282e+01,2.480388599766391877e+01,2.396294449546452299e+01,2.322388796991499049e+01,2.294727023261508592e+01,2.201164041302758179e+01,2.149276636170350585e+01,2.103069236885141535e+01,2.061537492302228003e+01,2.020518876415039244e+01,1.981133575056950491e+01,1.949235534809919557e+01,1.919343644789686465e+01,1.891952940564122088e+01,1.866420633098580595e+01,1.842878025039462742e+01,1.819943558846532738e+01,1.800184700288131623e+01,1.781026022496137173e+01,1.763297183029640536e+01,1.746363619242538689e+01
7.453881493632447786e+00,1.124627556740529855e+01,1.868585624886359398e+01,2.083704527949678820e+01,2.234429700728339085e+01,2.406222856455319459e+01,2.093639613699892621e+01,2.245298152048288998e+01,2.442180283097103555e+01,2.465513937369760811e+01,2.378401423628177724e+01,2.282375607713187549e+01,2.190214836302110868e+01,2.151444024445240899e+01,2.086984186093989990e+01,2.039541590321695352e+01,1.992634350664096488e+01,1.951794606738853233e+01,1.911221147207207594e+01,1.878848992464899226e+01,1.846914535304672711e+01,1.816804299899113317e+01,1.788843138544407196e+01,1.761924816416499695e+01,1.738280011538823544e+01,1.714749633284895225e+01,1.695261826205451783e+01,1.676917868387889854e+01,1.658425735434738613e+01,1.641574684990566269e+01
5.663802561231081611e+00,9.959176587390228264e+00,1.237997481961713042e+01,1.448896729211106305e+01,1.600706133132877085e+01,1.692961402070053367e+01,1.797120019130110791e+01,2.045498978037843685e+01,2.114488330132981986e+01,2.171242169920578036e+01,2.175643505860663041e+01,2.233683189935399938e+01,2.146056925841676843e+01,2.087768366423440369e+01,2.020561413181226840e+01,1.951555866369353254e+01,1.925189946945251052e+01,1.886304198952115030e+01,1.844185708673131074e+01,1.811512922535554893e+01,1.780002687757390945e+01,1.750151222542061902e+01,1.722934618737133761e+01,1.697531712038638574e+01,1.674034680047518009e+01,1.682664541103559230e+01,1.632066279015952048e+01,1.612852464795640373e+01,1.594764267610451114e+01,1.577638101326792608e+01
nan,8.719511268614082766e+00,1.165066647621343421e+01,1.377447047573127037e+01,1.483987020048200378e+01,1.566358406953429139e+01,1.679297907851389482e+01,1.764218719361010912e+01,1.835693767354459993e+01,2.010360395210905082e+01,2.121868991057110776e+01,2.153652922094030231e+01,2.087992077070559205e+01,2.025694222008639045e+01,1.991244851592649212e+01,1.928955552511972371e+01,1.876983290901047852e+01,1.845687728431938623e+01,1.797885364732002955e+01,1.743803034454119327e+01,1.733285077437119170e+01,1.706401813866867556e+01,1.677319042649680725e+01,1.652220240886323310e+01,1.627370904598576828e+01,1.607596221788477209e+01,1.587310483893094570e+01,1.568452869543064310e+01,1.550408635359535658e+01,1.533610595434169532e+01
nan,nan,1.073813341278727940e+01,1.287041112964910106e+01,1.402731543131957181e+01,1.513042900613992359e+01,1.616687094451645379e+01,1.704663073433191656e+01,1.777366826654855458e+01,1.839405417573400570e+01,1.980811803385294922e+01,2.003608585423862110e+01,nan,1.921696776867378631e+01,1.934327454253202561e+01,1.884780779115348537e+01,1.839973575202857958e+01,1.817364638493419449e+01,1.727457797025716957e+01,1.736317568243413945e+01,1.707684938029698074e+01,1.669323132401788001e+01,1.642929950622500357e+01,1.601246050799394993e+01,1.595922202270540247e+01,1.576168899219342201e+01,1.554227065876144032e+01,1.535515148689872333e+01,1.517736961487106839e+01,1.501586761305359907e+01
nan,nan,nan,1.217134922425877441e+01,1.343709593737601793e+01,1.473637303357300965e+01,1.578238258391237281e+01,1.664787244211328243e+01,1.737211422537694716e+01,1.798967645923393732e+01,1.636222790382903725e+01,1.961624949432226828e+01,1.981558873311137603e+01,1.962627365590151385e+01,1.907446598586965791e+01,1.857799674948699220e+01,1.813093595730590835e+01,1.772641767218133779e+01,1.735422535519052545e+01,1.702080035391175272e+01,1.685558011714258342e+01,1.643270713820384188e+01,1.631027156217430374e+01,1.592779178888228131e+01,1.569206797886975302e+01,1.548302360739840466e+01,1.529414427336771354e+01,1.495085324664364990e+01,1.512807000580742312e+01,1.475344461792923134e+01
nan,nan,nan,nan,1.313029340327037353e+01,1.442182992807993358e+01,1.547091966098608395e+01,1.633444975180412584e+01,1.705772066682686727e+01,1.767268239632753080e+01,1.820258337654399483e+01,1.665054468902047446e+01,1.948525717937969048e+01,1.941404955019679335e+01,1.886241246297562313e+01,1.836726894146990929e+01,1.792148670468391458e+01,1.751705517848220595e+01,1.713540059319742070e+01,1.680598880557428032e+01,1.649830022733384993e+01,1.621747216852513063e+01,1.595488172749683464e+01,1.584880485303866138e+01,1.548951071958722636e+01,1.527751293628739404e+01,1.520949590735320811e+01,1.489884626385642896e+01,1.471806449963396091e+01,1.469802100446326421e+01
