2.475696443260318347e+01,2.591159852798152841e+01,2.240501087581679940e+01,2.306815499502752687e+01,2.320136957497151542e+01,2.357927400186604672e+01
2.612986666215624965e+01,2.674575310211955426e+01,2.303415336187619999e+01,2.357697987487254920e+01,2.363254436838884587e+01,2.396705648383685627e+01
2.749302768953925380e+01,2.757899882873168096e+01,2.365706397297349284e+01,2.408006948512147005e+01,2.407107158985296280e+01,2.436280198199095182e+01
2.886289362016398385e+01,2.841316919410038366e+01,2.426627670800983338e+01,2.458249522496737782e+01,2.450857432018110060e+01,2.475781469279544567e+01
3.022989996593020123e+01,2.924626614550742687e+01,2.487529972489486596e+01,2.508711556498267115e+01,2.494607525863978736e+01,2.515001539615418835e+01
3.159892890577226154e+01,3.006061088291433947e+01,2.548402115977355464e+01,2.558884825783022876e+01,2.538381451636633912e+01,2.554454878512318317e+01
