2.874796631746221465e+01,nan,nan,3.063913158299958184e+01,3.089333266664542776e+01,3.139162710125173561e+01,3.160397419881179459e+01,3.135187111082821332e+01,3.195192377029231068e+01,3.209206390973551493e+01,3.219218194108994879e+01,3.231844719380678299e+01,3.251842729478053684e+01,3.180300203395143654e+01,3.203894524387999354e+01,3.209986824791783278e+01,3.303099825039090121e+01,3.303676540029718467e+01,3.314765235979386659e+01,3.232835001138328579e+01,3.239484123405512150e+01,3.246851205254113637e+01,3.347153139195395966e+01,3.350214965388328636e+01,3.356608357081081806e+01,3.359475458866128861e+01,3.359799863246956875e+01,3.271021314333687258e+01,3.382073813427977171e+01,3.387476369562006795e+01
nan,1.458186688561488964e+01,1.041922680686333536e+01,nan,nan,nan,nan,9.637034074633778147e+00,9.523144214509013494e+00,9.674703969618819954e+00,9.460625692586374313e+00,9.855526236075677460e+00,9.472805265741223835e+00,9.803826653230707677e+00,9.859411140398508522e+00,9.899667405273792298e+00,9.537454767187021787e+00,9.691696895100404774e+00,9.689729200132170206e+00,9.691347260189932200e+00,9.724358951155812392e+00,9.670398706032845126e+00,9.692210196268938205e+00,9.868474351800999855e+00,9.885502115507437182e+00,9.935989884871126776e+00,9.885804083284657651e+00,1.022163068820394294e+01,1.028679312471264318e+01,1.031110395593487006e+01
1.318692846859070222e+01,1.075250940162471558e+01,9.064550285721432843e+00,7.889687304061575368e+00,7.296380710810266734e+00,6.339604851294730281e+00,6.448926604332278600e+00,6.516005241532599968e+00,6.382197038653350418e+00,5.840992118454455095e+00,5.887270457265401546e+00,5.914057792141671044e+00,5.919640692270251137e+00,5.893690976526586134e+00,5.942538226859585215e+00,5.973232033254086915e+00,6.061379754175472812e+00,6.050799814054553138e+00,6.047878771230312367e+00,6.049661758898317032e+00,6.054476677145629537e+00,6.049137850641107761e+00,6.130049926945229544e+00,6.128644621934374648e+00,6.145100395835965124e+00,6.157702441009920591e+00,6.111417844931967380e+00,6.144081898560980193e+00,6.161415196706101938e+00,6.173838035800599755e+00
nan,nan,8.424273707307150971e+00,7.342286854518294881e+00,6.733649386891331190e+00,6.338711692575178525e+00,5.959149380858778322e+00,5.638281995932164392e+00,5.090418062878869776e+00,4.961152332285802657e+00,4.934717760702644895e+00,4.884446843348976941e+00,nan,4.693384344042095258e+00,4.683135086197430574e+00,4.710342831858294055e+00,4.793641995437011971e+00,4.785933240539080202e+00,4.785946908974691105e+00,4.784537120432553081e+00,4.789515355162706101e+00,4.788819322655475830e+00,4.846349499451476639e+00,4.833410117464705280e+00,4.846576284362946296e+00,4.866688031783263924e+00,4.830781997857545029e+00,4.859229773299635902e+00,4.872617314529380295e+00,4.883887608125005109e+00
nan,nan,8.114363642520935116e+00,7.077062815945502905e+00,6.549942797920222048e+00,6.064593785836462914e+00,5.682861196675959903e+00,5.366704675469730290e+00,5.130155665946326771e+00,4.903502926559285768e+00,4.832137021450115810e+00,4.642109375352189815e+00,4.227658202837536905e+00,4.275987467596314318e+00,4.246475408722701239e+00,4.239379060371453178e+00,4.281644197363085880e+00,4.158706702079168593e+00,4.102683846006815571e+00,4.105804918015734550e+00,4.108266504087572102e+00,4.191612225917666912e+00,4.161233030963208179e+00,4.151129785792096349e+00,4.150295959338259344e+00,4.170731900593246166e+00,4.138830450849200204e+00,4.166874756882426034e+00,4.179489759354871659e+00,4.206323502164831751e+00
nan,nan,nan,6.951117326065487489e+00,6.311397402918140997e+00,5.829348976895002643e+00,5.512799136320047033e+00,5.198402757681914288e+00,4.927368325862022225e+00,4.951702406888550456e+00,4.635837893868229642e+00,4.471194560620975977e+00,4.458899002613003759e+00,4.434674091130410112e+00,4.350983054387674187e+00,4.247156017200167888e+00,4.026944541696363622e+00,4.002320755848147726e+00,3.957441013217587678e+00,3.978556492384857979e+00,3.914150074371357313e+00,4.002017647042343640e+00,3.906697336240489982e+00,nan,3.950571008224692982e+00,3.879651883071389307e+00,3.927868981789664815e+00,3.955957509445971354e+00,3.969736738272583665e+00,3.897326843911778749e+00
nan,nan,nan,nan,6.264948742912412882e+00,5.788356829937852055e+00,5.352863900426822141e+00,5.040088620871841840e+00,4.866481028994954272e+00,4.646515805090873030e+00,4.524309914580642911e+00,4.583304578631829607e+00,4.351627082384800005e+00,4.288431461011640522e+00,4.220114607974513099e+00,4.152585531379786588e+00,4.180782240392248994e+00,4.086426880555663388e+00,3.770926465603326339e+00,3.752821976389734804e+00,3.687147675658731139e+00,3.744549440362481718e+00,3.763928505231957544e+00,3.718468046424116213e+00,3.640055590453416201e+00,3.642866302226681618e+00,3.633137006232883159e+00,3.575211860050596435e+00,3.590021206825936950e+00,3.601764225136895980e+00
nan,nan,nan,nan,nan,5.636285669393380715e+00,5.312977445928002140e+00,5.001241776330133781e+00,4.780246966680476106e+00,4.561469458068975413e+00,4.444016592990658765e+00,4.501598834530140536e+00,4.272199863985038704e+00,4.211025125544827219e+00,4.138539489514291070e+00,4.070430515527535320e+00,4.064488613988452848e+00,3.982110844503006231e+00,3.689910126348996844e+00,3.673604358606308296e+00,3.607581890221005061e+00,3.644415519631090561e+00,3.560070933126498804e+00,3.523920350852411509e+00,3.484750561148203474e+00,3.373398333418745842e+00,3.410826820022648143e+00,3.464859845098742230e+00,3.519499889480732335e+00,3.437120448078432311e+00
nan,nan,nan,nan,nan,nan,5.247479607401238866e+00,4.938491440183691239e+00,4.715010429108822620e+00,4.459909231703734989e+00,4.383046384824401898e+00,4.438730528145029552e+00,4.212248038945269002e+00,4.150380615089922287e+00,4.077271254071568762e+00,4.008886066695325212e+00,4.001580328299993994e+00,3.919424380522009699e+00,3.628830279614550403e+00,3.579778946589001087e+00,3.523313278754316435e+00,3.569554535332701839e+00,3.536272961118039682e+00,3.486063873038216521e+00,3.416502882452960854e+00,3.301295372864751165e+00,3.355618993784885262e+00,3.374454455590295332e+00,3.321841971175569341e+00,3.377625258825647681e+00
nan,nan,nan,nan,nan,nan,nan,4.887736936448421332e+00,4.629189815673450781e+00,4.407587296793724185e+00,4.335135022109495750e+00,4.199254370086581645e+00,4.161634639598376317e+00,4.099321088063120122e+00,4.029383143570905546e+00,3.960829014996024355e+00,3.952595759169149403e+00,3.870509781361910484e+00,3.578882369609144298e+00,3.590725843240183401e+00,3.533963722439963817e+00,3.576292430449480086e+00,3.455400889877329185e+00,3.467889211672412486e+00,3.343982453260788468e+00,3.334035561984113105e+00,3.283893605652955294e+00,3.278262730842198547e+00,3.255974367017127946e+00,3.229791388536830787e+00
