6.326530612,5.317485887,4.814724662,4.425528904,4.101406289,3.840864138,3.614404256,3.42751915,3.260009773,3.119158694,2.989613425,2.879502972,2.776202016,2.683939296,2.605499196,2.528732387,2.458642722,2.399329271,2.339403836,2.284516997,2.237988056,2.189960362,2.145495576,2.107966292,2.068521734,2.031835003,1.997768096,1.969236622,1.937959478,1.908639233,1.880979087,1.858535809,1.833062679,1.809175751,1.78642188,1.765200334,1.744988753,1.7288151,1.709326076,1.690880578,1.673359594,1.656601585,1.640921364,1.625855908,1.61135687,1.597388854,1.583920865,1.570922206,1.558384235,1.546237107,1.534497856
6.918367347,5.238577595,4.735249364,4.347523397,4.025419811,3.765985306,3.541105813,3.355072117,3.188845557,3.048681954,2.920211179,2.810668067,2.708286671,2.616817028,2.53867927,2.462677204,2.393267702,2.334165485,2.27488131,2.2205686,2.17419926,2.126723744,2.082751509,2.045349004,2.006386225,1.970130991,1.936429875,1.907945064,1.877078462,1.8481261,1.820806463,1.798368549,1.773250396,1.749682477,1.727224521,1.706246024,1.686262784,1.670044126,1.650850009,1.632668855,1.615357542,1.598830247,1.583333294,1.568444052,1.554148802,1.54034544,1.527037122,1.514193732,1.501808194,1.489808468,1.478212447
7.510204082,5.167485125,4.669000319,4.282417068,3.961927009,3.703340598,3.479734158,3.294376847,3.129194396,2.989568753,2.861981689,2.752885813,2.651262506,2.560442414,2.482538033,2.40717093,2.338319035,2.279380755,2.220630419,2.166787796,2.120544697,2.073526633,2.029962628,1.992661498,1.954097816,1.918201133,1.884803411,1.856356486,1.825828984,1.797183127,1.770146824,1.74771303,1.722889184,1.699586821,1.677375957,1.656599961,1.636807291,1.620551045,1.601601554,1.583641607,1.566536332,1.550201844,1.534857793,1.520115212,1.50592806,1.492262961,1.479088878,1.466375765,1.454118299,1.442272831,1.430797002
8.102040816,5.107247415,4.610531246,4.225009011,3.905994728,3.64822854,3.425781391,3.241056611,3.076820726,2.937705279,2.810912695,2.702239402,2.601297159,2.511062968,2.433389181,2.358589661,2.290240016,2.231465485,2.173191363,2.119772935,2.073655741,2.027046488,1.983848299,1.946648589,1.908441687,1.872865055,1.83974045,1.811334423,1.781112938,1.752740105,1.725957544,1.70353403,1.678975195,1.655909898,1.633919228,1.613325562,1.593704405,1.577420936,1.558691677,1.54092825,1.524006677,1.50784453,1.492638112,1.478027792,1.463968627,1.450427399,1.437373981,1.424777951,1.412635605,1.400869715,1.389502036
8.693877551,5.055094083,4.560792298,4.17609944,3.858270138,3.601148007,3.379648898,3.195417235,3.031965972,2.893259088,2.767123465,2.658791927,2.558416053,2.468669411,2.391178026,2.316853584,2.24892406,2.188619277,2.130789696,2.077767699,2.031785626,1.98555565,1.942698561,1.90560811,1.867731483,1.83245234,1.799582391,1.771230524,1.741289603,1.71316976,1.686621741,1.664222431,1.639905894,1.617059309,1.595272383,1.574848317,1.555387592,1.539092074,1.520563297,1.502980844,1.486228449,1.470224827,1.455147071,1.440660223,1.426720508,1.41329506,1.400353825,1.387866967,1.3758319,1.364169455,1.352902499
9.285714286,5.007516198,4.514684802,4.130910859,3.814293285,3.557849174,3.337295235,3.153609116,2.990921574,2.852646266,2.727153451,2.619182265,2.519352785,2.430081528,2.352791998,2.278924635,2.211400085,2.152901666,2.095409895,2.042689532,1.996786648,1.950849156,1.908253064,1.871227414,1.833607501,1.798558688,1.765884121,1.737555874,1.707835181,1.679913031,1.653548209,1.6311514,1.607026788,1.584352547,1.562725791,1.542433494,1.523096668,1.506777767,1.488409365,1.470970687,1.454352638,1.438474841,1.423497032,1.409106708,1.395260263,1.381925301,1.36907215,1.356670779,1.34472027,1.33314419,1.321951218
9.87755102,4.968207263,4.474498613,4.091472209,3.775869175,3.519999612,3.300242862,3.116996927,2.954969265,2.817053962,2.692110954,2.584436309,2.485082812,2.396222443,2.319102025,2.245625275,2.178449849,2.120076734,2.062912798,2.010487512,1.964682749,1.91902681,1.876685357,1.839737395,1.802365636,1.767540024,1.735056463,1.706765345,1.677256335,1.649524703,1.623336793,1.600957294,1.57701394,1.554505272,1.533032491,1.512868436,1.493653971,1.477324366,1.459107839,1.441806594,1.425316822,1.409559514,1.394679058,1.380382159,1.366626567,1.353379505,1.340611727,1.328293406,1.316424715,1.304927206,1.293811025
10.46938776,4.931117561,4.441750058,4.059492629,3.744873077,3.486540209,3.267738909,3.085091552,2.923819741,2.786384048,2.662066648,2.554772885,2.455945484,2.367540293,2.290655423,2.217609761,2.150816098,2.092611059,2.035803875,1.983696167,1.938022087,1.892668689,1.850597929,1.813757975,1.776645143,1.742054185,1.709774183,1.681545288,1.652254832,1.624721299,1.59871776,1.576373409,1.552619187,1.53028068,1.508966942,1.488937602,1.469849031,1.453526449,1.43546423,1.418302624,1.401944025,1.386310077,1.371531523,1.35733262,1.343671818,1.330516595,1.317837843,1.305606035,1.29382175,1.282406216,1.27136989
11.06122449,4.89872686,4.40604844,4.024659665,3.711091598,3.456439676,3.238253261,3.055943756,2.895180058,2.758014363,2.634124366,2.527063939,2.428604959,2.340517824,2.263760347,2.191022908,2.124502869,2.06639522,2.00984757,1.957971855,1.912372477,1.867242613,1.825372548,1.788593465,1.75167665,1.717261939,1.685132935,1.656933697,1.627810135,1.600427771,1.574564369,1.552232827,1.528623742,1.506416095,1.485224872,1.465297374,1.446304979,1.429974555,1.412032939,1.394980672,1.378724167,1.36318616,1.348485249,1.334361064,1.320772406,1.307687589,1.29507711,1.28291162,1.271192986,1.259840453,1.248865181
11.65306122,4.865464983,4.377271964,3.997202721,3.684253397,3.429933486,3.21225338,3.030209878,2.869866975,2.732923157,2.606879519,2.500111746,2.402059565,2.314323422,2.237742185,2.165337482,2.099115329,2.041138083,1.984865723,1.933240527,1.887744401,1.842850769,1.801193905,1.764498877,1.727786799,1.693557693,1.661589771,1.633439554,1.604489337,1.577264251,1.551547355,1.529245179,1.505785295,1.483713296,1.462648805,1.442828825,1.423938108,1.407613843,1.389795242,1.372854507,1.356703115,1.341263824,1.326644616,1.312599022,1.299086426,1.28607513,1.273536391,1.26144042,1.24979005,1.238503426,1.227592278
12.24489796,4.8355245,4.348367134,3.968983441,3.656855917,3.40303217,3.185992839,3.004339528,2.844509861,2.707878492,2.584773112,2.478156439,2.380372879,2.292873311,2.216371698,2.14419547,2.078175708,2.020256405,1.964180479,1.912726835,1.867280155,1.822555326,1.781049735,1.74439428,1.707830529,1.673735622,1.641881666,1.613748023,1.584925912,1.557815826,1.532206341,1.509908858,1.48656081,1.464589697,1.443618872,1.423876942,1.405059653,1.388725095,1.37100027,1.354144028,1.338071694,1.322706628,1.308147011,1.294158841,1.280701879,1.267744598,1.2552584,1.243213663,1.231612668,1.22037617,1.209512334
12.83673469,4.810793101,4.320146141,3.941707885,3.630602195,3.377465499,3.16118574,2.98004529,2.820819633,2.684589292,2.561977115,2.455686063,2.358311488,2.271174396,2.194881971,2.123038093,2.05731619,1.999551079,1.943748419,1.892541028,1.8472161,1.802719522,1.76142418,1.724867446,1.68850164,1.654586858,1.622891097,1.594820555,1.566164287,1.539205465,1.513737179,1.491481959,1.468275538,1.44643373,1.425584161,1.405946689,1.387228315,1.370912181,1.353302931,1.33655234,1.32057914,1.305308053,1.290827525,1.276915451,1.263532088,1.250646092,1.238228987,1.22625127,1.214716821,1.20354242,1.192740414
13.42857143,4.786261814,4.300805864,3.921703071,3.607947868,3.35521584,3.139447969,2.958611949,2.799804545,2.663824964,2.54155921,2.43547559,2.338398837,2.251514026,2.175352252,2.103752783,2.038246492,1.98057534,1.924976471,1.873952211,1.828699113,1.784379399,1.74324005,1.706745734,1.670531436,1.636753958,1.605177461,1.577142749,1.548615116,1.521773048,1.496413587,1.47417997,1.451084598,1.429343669,1.408588537,1.389031171,1.370388606,1.354077132,1.33655968,1.319892539,1.30399769,1.288800421,1.274381,1.260527788,1.247201387,1.234370639,1.222006997,1.210081623,1.198598164,1.187475232,1.176723235
14.02040816,4.764018473,4.279275042,3.900623994,3.591222387,3.334923932,3.119615486,2.939060473,2.783082576,2.647206156,2.525141841,2.419147808,2.322249991,2.235521703,2.159398639,2.087955541,2.022590524,1.964949797,1.909485388,1.858581094,1.813353835,1.769152303,1.7281186,1.691645182,1.655535965,1.621853793,1.590357069,1.562329133,1.533892822,1.507132811,1.481849209,1.459615129,1.436600052,1.414931488,1.394243649,1.37474135,1.356151297,1.339829077,1.322379577,1.305773531,1.289935844,1.274791997,1.260415536,1.246602889,1.233318592,1.220528719,1.208204889,1.196318215,1.184870195,1.173786133,1.163068243
14.6122449,4.743846893,4.256956861,3.879169266,3.569935542,3.318608471,3.103728013,2.92343436,2.765340242,2.629786806,2.508119192,2.402394498,2.30582942,2.219392852,2.14170361,2.07044689,2.005251544,1.947679912,1.892375495,1.841614981,1.796441647,1.752377604,1.711468856,1.675040332,1.639051901,1.605477935,1.574078135,1.546074616,1.517741612,1.491075306,1.4658791,1.443659477,1.420734377,1.399147321,1.37853566,1.359097832,1.340568524,1.324248325,1.306873462,1.290334886,1.27456313,1.259481428,1.245156376,1.231394255,1.21815602,1.205410946,1.193130597,1.181286293,1.169874759,1.158836355,1.148157548
15.20408163,4.721819165,4.23890023,3.861482971,3.552725457,3.301680909,3.087174661,2.907616593,2.74967075,2.61416655,2.492635854,2.386954817,2.290514849,2.204185344,2.128251114,2.057188096,1.992158954,1.934664844,1.879520209,1.828901341,1.783786438,1.739858684,1.699072977,1.662692479,1.626822528,1.593355939,1.562047627,1.534071233,1.505842587,1.47926647,1.454155279,1.431952916,1.409114328,1.387606191,1.367068362,1.347693236,1.327718725,1.311423242,1.294142418,1.277690639,1.261998091,1.246991273,1.232730339,1.219029936,1.205851367,1.193164067,1.180939725,1.169149618,1.157796708,1.146803659,1.136174886
15.79591837,4.705021004,4.222604583,3.844707888,3.536376458,3.285581249,3.071411048,2.891534104,2.732579107,2.597385226,2.476218222,2.37078268,2.274645708,2.188585029,2.112813534,2.041993658,1.977185301,1.919809634,1.864864307,1.814429167,1.769409384,1.725649201,1.685015945,1.648714601,1.612988285,1.579652889,1.548460685,1.520539428,1.492427034,1.46596195,1.44095469,1.418787663,1.396054221,1.374642352,1.354195292,1.334899394,1.316504603,1.300209903,1.282992323,1.266597967,1.250959316,1.236003263,1.221784104,1.20812394,1.194984372,1.182334924,1.170147378,1.158393107,1.147073971,1.136116686,1.125521017
16.3877551,4.688866989,4.206890029,3.825653876,3.518037093,3.267076012,3.054097978,2.874590854,2.717500625,2.582583456,2.461750065,2.356545716,2.260686517,2.174866269,2.099239548,2.028756222,1.964037638,1.906770819,1.852008043,1.801738158,1.756807664,1.713200867,1.672707109,1.636477436,1.600882655,1.567667342,1.536581343,1.508707831,1.480705369,1.454343968,1.429432162,1.407303765,1.384663858,1.363337815,1.342971359,1.323745553,1.305417232,1.289139726,1.271998329,1.255673885,1.240101123,1.22520736,1.211041392,1.197432442,1.1843424,1.171740928,1.159599877,1.147890707,1.136617242,1.125700949,1.115146884
16.97959184,4.674677175,4.187943345,3.811770006,3.504483009,3.253707736,3.040993851,2.861637416,2.704767626,2.569974681,2.449328795,2.345928853,2.250156786,2.16442042,2.08880058,2.018287557,1.953755909,1.896496365,1.841808687,1.79160215,1.74667952,1.703140828,1.660807143,1.624623633,1.589131374,1.556009351,1.525006759,1.497164882,1.469253523,1.442971296,1.418132592,1.396023697,1.373458704,1.352201164,1.331898807,1.312727922,1.29445162,1.278181654,1.261101913,1.244833782,1.229314019,1.214470286,1.200346316,1.186777816,1.173726963,1.161163491,1.14905934,1.137386041,1.126147229,1.115265685,1.10474474
17.57142857,4.655826435,4.175109258,3.799116393,3.494608145,3.243800796,3.030555486,2.851797274,2.695005143,2.557105633,2.436684053,2.331724469,2.236219095,2.150711347,2.075237188,2.004932786,1.940585691,1.88343667,1.828920376,1.778870148,1.734031452,1.690636313,1.6503353,1.614180372,1.578773377,1.545729106,1.514791971,1.486967792,1.459125589,1.432907051,1.408129087,1.386027748,1.36352379,1.342322041,1.322071799,1.302945006,1.284710409,1.268441062,1.251412618,1.235190851,1.219714677,1.204912003,1.190821867,1.177285778,1.164266768,1.151733985,1.139659733,1.12801553,1.116803649,1.105951657,1.095457802
18.16326531,4.643763043,4.163447492,3.783345634,3.477076483,3.226979885,3.014432456,2.83619436,2.679936104,2.54555009,2.425406241,2.320637737,2.225364196,2.140058184,2.06471291,1.994593703,1.930413271,1.873355211,1.818990155,1.769078818,1.724312839,1.68104808,1.640865586,1.604776463,1.56947901,1.536534348,1.505685464,1.477901949,1.45015084,1.42401576,1.399315868,1.376156202,1.353709912,1.332557916,1.312355896,1.29326989,1.275073923,1.258805312,1.241824178,1.225645458,1.21020967,1.195445098,1.181386345,1.167880506,1.154890836,1.142386536,1.130340036,1.118722897,1.107533361,1.096711764,1.086242719
18.75510204,4.627880711,4.148370586,3.773262793,3.469158727,3.21888458,3.002523425,2.823834269,2.668313631,2.534023833,2.414028741,2.309342966,2.2141994,2.12900622,2.05370895,1.983701044,1.919622553,1.862602068,1.808331661,1.758502267,1.713774716,1.670592787,1.630484205,1.594421358,1.559195907,1.526316537,1.495524252,1.467755842,1.440066727,1.41398788,1.389340861,1.367278179,1.344906141,1.323824215,1.303686636,1.284655763,1.266513814,1.250261762,1.233341503,1.217219083,1.201836339,1.1871219,1.17310624,1.159641905,1.146692378,1.134226962,1.122218163,1.110637533,1.099484555,1.088696665,1.078261508
19.34693878,4.616615131,4.137311972,3.762307944,3.455062267,3.205189063,2.993004324,2.814397276,2.659006248,2.524782935,2.404906365,2.300279256,2.205240596,2.120138384,2.044873539,1.974956566,1.910956981,1.853964608,1.799772379,1.750020735,1.70531187,1.660638269,1.620595562,1.584555126,1.549394695,1.516574326,1.485833006,1.458076501,1.430443985,1.404416183,1.379816479,1.357760777,1.335437702,1.314400889,1.294305219,1.275310926,1.257202096,1.240949277,1.224070106,1.20798567,1.192638464,1.177957527,1.163969427,1.150531624,1.137607625,1.12516744,1.113182966,1.101626157,1.090495353,1.079731783,1.069318407
19.93877551,4.606676435,4.127498138,3.752557469,3.442387932,3.192885244,2.981093587,2.802764313,2.647680246,2.513674064,2.394047019,2.289595518,2.194764864,2.109846106,2.03469813,1.964947061,1.901101668,1.844198824,1.790147082,1.740516,1.695877419,1.65287776,1.612934083,1.576946525,1.541879104,1.509143773,1.478477904,1.450757595,1.423202345,1.397245681,1.372712565,1.350682447,1.328425404,1.30744919,1.288169163,1.269213171,1.251140664,1.234891355,1.218057153,1.202010792,1.18571475,1.171061626,1.157095849,1.143679558,1.13077641,1.118356469,1.106391733,1.094854272,1.083741119,1.072997928,1.062602419
20.53061224,4.593380003,4.114913193,3.737870064,3.432880332,3.183580124,2.972034409,2.793861782,2.638456323,2.505095033,2.385632457,2.281284611,2.186593854,2.101797668,2.026716002,1.957085957,1.893342365,1.836491244,1.782535194,1.732990467,1.688391422,1.645473302,1.605603642,1.569648851,1.534652267,1.501981453,1.470420099,1.442705833,1.415196515,1.389281113,1.364786462,1.342759076,1.320542294,1.299602619,1.279598074,1.260682106,1.242647567,1.226407036,1.209615927,1.193611447,1.178338413,1.163729166,1.149801449,1.136422131,1.123554419,1.1111688,1.098687656,1.087182974,1.076102693,1.065389715,1.05502448
21.12244898,4.583623501,4.105314103,3.730592066,3.425024949,3.175758775,2.96431269,2.786176887,2.629356221,2.496042024,2.376670362,2.272366626,2.177758588,2.093036064,2.017984358,1.948424395,1.884747527,1.827915194,1.774022726,1.724535161,1.679952068,1.637090215,1.597271286,1.561330555,1.526384261,1.493758981,1.463188721,1.435495926,1.408044964,1.382182855,1.357738048,1.335725206,1.313558688,1.292665009,1.272703641,1.25382492,1.235825725,1.219591591,1.202842074,1.18687551,1.171639311,1.15706318,1.14316119,1.129811446,1.116970529,1.104610901,1.09270463,1.081223828,1.070166724,1.059476813,1.049133581
21.71428571,4.571228095,4.092636639,3.71885103,3.41443163,3.165493235,2.954391496,2.776500932,2.620504253,2.486891677,2.368220258,2.264066792,2.169640688,2.085080847,2.010126476,1.940709587,1.877160534,1.820404113,1.766627269,1.717244512,1.672721682,1.629956728,1.590226191,1.553519424,1.51865823,1.486111046,1.455610491,1.427953764,1.400573668,1.374776488,1.350391986,1.32840669,1.306300413,1.285462221,1.265553133,1.246720468,1.228765034,1.212546666,1.195845828,1.179924351,1.164730859,1.150195381,1.136330948,1.123012382,1.110202948,1.097875019,1.085999484,1.074548445,1.063521178,1.052858728,1.042542905
22.30612245,4.558579702,4.081866884,3.708500951,3.404533711,3.155903994,2.945760101,2.767894151,2.612922901,2.479331286,2.360722322,2.256595189,2.162230562,2.077720024,2.002776508,1.933414128,1.869913085,1.813164363,1.759435433,1.710096608,1.66558096,1.622859675,1.583168345,1.547281098,1.512455649,1.479946293,1.449473908,1.419962692,1.392651877,1.366918766,1.342594956,1.320635382,1.298587932,1.277803709,1.257946062,1.239158605,1.221246132,1.205044047,1.188390819,1.172513148,1.157361535,1.14286555,1.129035528,1.115750115,1.102973649,1.090675122,1.078829942,1.067408202,1.056410178,1.045774819,1.035485963
22.89795918,4.551179546,4.074474527,3.701117093,3.397163204,3.148533067,2.937816322,2.758496391,2.603778171,2.470368599,2.351513354,2.24799066,2.153793178,2.069435764,1.994590236,1.925363628,1.861984649,1.805311144,1.751692586,1.702454027,1.657998231,1.615369395,1.575762577,1.539927232,1.505182344,1.472741143,1.4423336,1.414711236,1.387430082,1.361723507,1.337424349,1.315461239,1.29344049,1.272680013,1.252844505,1.234075531,1.216180149,1.19997203,1.18334199,1.167485109,1.152352972,1.137875279,1.124059606,1.110788059,1.098025103,1.08574092,1.073908355,1.062497964,1.051511113,1.040890012,1.03061299
23.48979592,4.545613517,4.068832636,3.690279641,3.386700844,3.138373819,2.927971434,2.750550905,2.596064949,2.462826386,2.344161218,2.24076916,2.1467331,2.062510519,1.987755076,1.919587202,1.856287928,1.799654339,1.746110317,1.696939059,1.652514824,1.609949556,1.567924392,1.53213774,1.497470653,1.465100625,1.434756787,1.407169297,1.379952164,1.354305337,1.330061915,1.308124748,1.286158668,1.265448929,1.245661209,1.226934007,1.209078779,1.192886595,1.176300827,1.160484888,1.145391489,1.130950552,1.11716701,1.103926434,1.091193425,1.07893825,1.067133807,1.055751661,1.044791792,1.034194734,1.023942899
24.08163265,4.535258511,4.059042366,3.684668478,3.38108046,3.132706212,2.922318782,2.744874984,2.590418547,2.457172035,2.338536016,2.233541963,2.139543461,2.055355844,1.980600113,1.911533885,1.848305241,1.791700587,1.73821984,1.689105926,1.644706162,1.602195983,1.562696904,1.526908282,1.492267471,1.459920884,1.429596256,1.402004244,1.374811207,1.349185836,1.324962343,1.303019912,1.281075854,1.260385864,1.240616449,1.22190384,1.204062417,1.187863348,1.171297032,1.155498471,1.140421329,1.125995663,1.112223886,1.0989947,1.086272811,1.074028418,1.062234415,1.050863017,1.039911951,1.02932795,1.019085647
24.67346939,4.524671183,4.050915466,3.678128511,3.374771288,3.12654377,2.913651835,2.737704825,2.583404495,2.450260508,2.331748956,2.228010737,2.134538236,2.050427151,1.975725937,1.906743147,1.843582853,1.787012997,1.733599011,1.684545352,1.640173431,1.595441848,1.556017986,1.520274122,1.485703614,1.453421626,1.42315491,1.395594585,1.368460005,1.342888531,1.318715948,1.296797077,1.274902623,1.254258435,1.234531942,1.215857896,1.198052876,1.181868323,1.165342134,1.149580711,1.134538471,1.120146373,1.106403754,1.093202656,1.080507937,1.068289941,1.056521451,1.045174744,1.03424847,1.023687601,1.013468078
25.26530612,4.517340038,4.041957714,3.669560145,3.366573626,3.117854301,2.907926069,2.730809887,2.576719108,2.443724022,2.323706328,2.220094835,2.126777728,2.042808121,1.968188532,1.899324716,1.836272227,1.779771036,1.726454101,1.677488755,1.633171644,1.590799607,1.551426571,1.515706118,1.481184057,1.448946259,1.418718392,1.391173271,1.36407973,1.338545759,1.314407947,1.292499522,1.270640446,1.250028652,1.230332855,1.211684807,1.193904728,1.177725044,1.161228052,1.145493379,1.130476595,1.116108115,1.102385698,1.089204073,1.07652823,1.064328558,1.052577863,1.041248464,1.030338983,1.019794934,1.009591409
25.85714286,4.513501516,4.037956867,3.66006764,3.357516206,3.109758595,2.900104355,2.723182691,2.569299182,2.436456606,2.3182847,2.214791086,2.121193718,2.037743332,1.9631979,1.895008182,1.831966363,1.775448399,1.722146455,1.673194107,1.628864802,1.586508595,1.547149267,1.509244528,1.474788656,1.442611731,1.412438539,1.384924155,1.357885608,1.332402398,1.308312275,1.28642687,1.264614454,1.24404577,1.224390414,1.205778848,1.188033153,1.171867925,1.155408637,1.1397089,1.124724968,1.110388129,1.096693273,1.083538208,1.070888054,1.058713257,1.046986672,1.035680638,1.024794531,1.014272236,1.004090245
26.44897959,4.504778891,4.029730844,3.65689224,3.353424627,3.105574386,2.895888564,2.718910392,2.56392924,2.431048019,2.312890628,2.209378904,2.115793262,2.032352426,1.957790014,1.889046578,1.826101765,1.769645087,1.716430454,1.667557467,1.62327695,1.580993715,1.541701178,1.504797754,1.470357372,1.438194066,1.408031405,1.380508416,1.353485054,1.328015173,1.303937354,1.282043814,1.26024589,1.239690061,1.220046512,1.201443885,1.183706645,1.16753302,1.151087081,1.135399159,1.120426222,1.106099689,1.092412338,1.079264572,1.066621581,1.054453826,1.042734186,1.031434896,1.020554128,1.010041038,0.999865524
