,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,110.24773890146689,114.89372014785049,103.72257283864164,95.78099673458979,90.02264643667283,85.68444323157009,82.01555290113026,79.07050947470056,71.44835223081694,75.89407584068273,74.04544350452491,72.22575034349383,70.63358453248917,69.20646560330151,67.93537798162195,66.44412218009258,65.41010364419836,64.4885137533993,63.61939354527808,62.80887535292182
1,58.375800340574145,67.22189895270364,58.882374243644826,53.05973247515484,48.945387101123885,45.79576228411471,43.34355562464108,41.323772985911965,34.58742202073066,39.76961838511445,38.5041797917976,37.24345202474169,36.204729382383,35.213270062637484,34.3488665183871,33.226061403966405,32.54817787807838,31.95634413642271,31.394021762898596,30.876661707297192
2,48.55122085770592,58.24897595447485,50.54753372429983,45.18121096307066,41.45850101053788,38.65436659445618,36.40351761209925,34.58330270329293,28.059552716015926,33.38902544875434,32.2496649748338,31.103250505392456,30.134959647867774,29.25615195640819,28.475149767719234,27.411968543563024,26.810005428664354,26.288840743433024,25.791194508408257,25.33849847466133
3,44.178745441867754,54.28261185242013,46.756583014775465,41.613590618410235,38.09957771003097,35.36811974293043,33.234948497772706,31.542782089494995,25.171652457835055,30.567716187052458,29.48563350517675,28.39126954834918,27.450972790785563,26.615413858203624,25.8747602225864,24.855431844715426,24.288248228642434,23.79928461988361,23.332009324355166,22.923045252320914
4,41.61952614154683,51.96505735137454,44.605413535324935,39.585006828324524,36.094422817193454,33.45065689495205,31.44479852223496,29.77998490342797,23.433503768882098,28.873599827751473,27.890173256824042,26.826382280094776,25.912527385853956,25.102116024548273,24.384943050191342,23.38234818996772,22.83594698272715,22.367190354808773,21.91805567948455,21.509987109537516
5,39.91722327270503,50.428730744423966,43.177559268042785,38.23964933529037,34.812822121466596,32.22221249513418,30.20473327941446,28.583108459357906,22.33310810206579,27.79912264313755,26.777489840083966,25.73786545341643,24.84578430699355,24.1060261713364,23.40448603072463,22.41203598507498,21.880469108830567,21.423570026459284,20.9865788221303,20.589736206981282
6,38.69207146377124,49.317672130277536,42.151600822151565,37.2739657712623,33.89474525939332,31.34185384520147,29.356209788797102,27.7619462117371,21.501477000175058,26.989980107207476,26.025952287446415,25.001085491519156,24.122353623255385,23.34366767085434,22.65601599171755,21.719983721562528,21.198353972469995,20.750779961613578,20.322593357185955,19.933887490318334
7,37.76385532027291,48.47885938228982,41.37510204931824,36.54495726184242,33.199912242541984,30.676274776733294,28.7150118497587,27.141469722455078,20.90803617763644,26.410896497122323,25.42107345797035,24.41016764328682,23.57554698038706,22.80751646417167,22.128465254777407,21.151577366411207,20.639642078244563,20.2245934640851,19.82256279151909,19.44000097933788
8,37.03354398870694,47.81888025621614,40.76473071864523,35.97024434493054,32.65392621097513,30.153220383099253,28.211421287185242,26.65436208971589,20.442681914303773,25.956684423572764,24.976634655316662,23.974639251516024,23.116505607773576,22.356416173175397,21.713593181115264,20.742571843545957,20.23643794223434,19.803547689921228,19.389330541905426,19.034869095857506
9,36.44237768265118,47.28459482588761,40.269637726728874,35.50540583128161,32.21220902251859,29.730281861693125,27.804051626065778,26.260421044114207,20.066823527202036,25.58988988900272,24.61771399390721,23.622890310871732,22.77132781947817,22.017172789273072,21.35231154480769,20.384973459800403,19.90999563161602,19.481797132432057,19.072997570372216,18.70097729380813
10,35.81175191860849,46.84228201583639,39.86005098316312,35.12071492406982,31.846475976995197,29.380410050723267,27.467660347677583,25.93476259596243,19.75613812580885,25.286827619640032,24.321202546820086,23.332318190313458,22.486133346398024,21.736927714725358,21.07670591013386,20.112275208310084,19.616568672318408,19.193436212181737,18.810685426787984,18.442145951016325
11,35.39868309971287,46.46940042765558,39.514752193129155,34.7954455018273,31.538404323663872,29.085308670219106,27.183805203957796,25.660356317654223,19.494509179153116,25.032053828556464,24.07139515465743,23.08796653265398,22.24618569624652,21.501043420871053,20.844668257814917,19.882664604977034,19.390435953785225,18.970275418588116,18.56872954069967,18.203572672864585
12,35.045006939256815,46.150385448550146,39.21934301211547,34.517574901813155,31.274047720563043,28.833103508121884,26.94086530825065,25.4257204776222,19.271013296006515,24.813928978554625,23.857963327594017,22.878908536683866,22.04105914705845,21.29948935777627,20.646429397799658,19.686502927915654,19.197220016769865,18.779874722279686,18.38096346128795,18.018265407092493
