N_Request,N_Actual,Refinery_ID,Size_MMgal,MSP_usd_gal,System_Total_Cost,System_Avg_MSP,Type,X,Y
2,2,1,399.6546093330332,1.3039330103382154,4.81332195448984,2.40666097724492,Sequential,-11763.18873333395,1542306.023114678
2,2,2,398.0001215935019,1.304459851554782,4.81332195448984,2.40666097724492,Sequential,-175329.09269629378,1532123.622369305
