N_Request,N_Actual,Refinery_ID,Size_MMgal,MSP_usd_gal,System_Total_Cost,System_Avg_MSP,Type,X,Y
4,4,1,398.00004118265014,1.3050823012741068,10.794246991721167,2.6985617479302917,Sequential,-10695.069692080559,1543186.3041554093
4,4,2,398.00001180513874,1.300544754430807,10.794246991721167,2.6985617479302917,Sequential,587979.5605278607,1451816.2385548418
4,4,3,398.0000629761459,1.4071087482643536,10.794246991721167,2.6985617479302917,Sequential,220572.45023722682,1904508.674285057
4,4,4,398.0001577308824,1.3557765825295751,10.794246991721167,2.6985617479302917,Sequential,-205314.91487833348,2070952.5741885412
