N_Request,N_Actual,Refinery_ID,Size_MMgal,MSP_usd_gal,System_Total_Cost,System_Avg_MSP,Type,X,Y
4,4,1,398.00088048562486,1.304769685912235,10.569366515691051,2.642341628922763,Sequential,-34849.45423945304,1548979.2191606753
4,4,2,399.5716130094734,1.3062973767141943,10.569366515691051,2.642341628922763,Sequential,-250688.73431091194,1381256.476381339
4,4,3,398.5080918371364,1.3008828052874633,10.569366515691051,2.642341628922763,Sequential,562427.1629874881,1482825.628305323
4,4,4,398.0005856996776,1.3550778555730414,10.569366515691051,2.642341628922763,Sequential,-78739.0928602079,1972088.8523618274
