N_Request,N_Actual,Refinery_ID,Size_MMgal,MSP_usd_gal,System_Total_Cost,System_Avg_MSP,Type,X,Y
2,2,1,398.00004118265014,1.3050823012741068,5.252142624909265,2.6260713124546324,Sequential,-10695.069692080559,1543186.3041554093
2,2,2,398.00001180513874,1.300544754430807,5.252142624909265,2.6260713124546324,Sequential,587979.5605278607,1451816.2385548418
