N_Request,N_Actual,Refinery_ID,Size_MMgal,MSP_usd_gal,System_Total_Cost,System_Avg_MSP,Type,X,Y
7,7,1,398.00088048562486,1.304769685912235,18.956201255579916,2.708028750797131,Sequential,-34849.45423945304,1548979.2191606753
7,7,2,399.5716130094734,1.3062973767141943,18.956201255579916,2.708028750797131,Sequential,-250688.73431091194,1381256.476381339
7,7,3,398.5080918371364,1.3008828052874633,18.956201255579916,2.708028750797131,Sequential,562427.1629874881,1482825.628305323
7,7,4,398.0005856996776,1.3550778555730414,18.956201255579916,2.708028750797131,Sequential,-78739.0928602079,1972088.8523618274
7,7,5,398.00000079096634,1.352822470971769,18.956201255579916,2.708028750797131,Sequential,987413.926662551,1952715.3536435622
7,7,6,398.0000625394873,1.4073858837102549,18.956201255579916,2.708028750797131,Sequential,329144.53775787214,1901782.379313171
7,7,7,398.0004837226805,1.3561597919898003,18.956201255579916,2.708028750797131,Sequential,-208560.53825754084,2210127.8459778805
