N_Request,N_Actual,Refinery_ID,Size_MMgal,MSP_usd_gal,System_Total_Cost,System_Avg_MSP,Type,X,Y
8,8,1,398.00020530183485,1.3051275585838442,21.886734184174195,2.7358417730217743,Sequential,-35225.71279369287,1549736.922023553
8,8,2,397.1246859975516,1.3073446677278882,21.886734184174195,2.7358417730217743,Sequential,-289083.1734247983,1501359.9714520287
8,8,3,398.0004523892198,1.3003815277665214,21.886734184174195,2.7358417730217743,Sequential,581529.9979163426,1466083.3183962365
8,8,4,398.0000927249461,1.3553471083740483,21.886734184174195,2.7358417730217743,Sequential,-136935.97209689932,1982931.6008038996
8,8,5,398.0000863273962,1.3544250265145608,21.886734184174195,2.7358417730217743,Sequential,942376.0816813556,2004778.834046297
8,8,6,398.00024212341333,1.407228133736629,21.886734184174195,2.7358417730217743,Sequential,251627.9977765394,1932798.8127567708
8,8,7,398.000015069924,1.3433534006970689,21.886734184174195,2.7358417730217743,Sequential,-42167.22369310878,1066855.946994505
8,8,8,398.00027932538626,1.4526356325116192,21.886734184174195,2.7358417730217743,Sequential,459907.8008490686,2267757.717594738
